Survey,State,6-Digit,County,Census Place,FIPS Place,FIPS MCD,Pop,CSA,CBSA,Footnote,Central,Zip,Region,Division,Number of,Place,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,5+ units rep
201904,09,097000,003,    ,00000 ,12270 ,10292 ,278,25540, , ,06022      ,1,1,4,Canton town,2,2,383000,0,0,0,0,0,0,0,0,0,2,2,383000,0,0,0,0,0,0,0,0,0
201904,09,105000,009,    ,00000 ,14160 ,29261 ,408,35300, , ,06410      ,1,1,4,Cheshire town,4,4,943600,0,0,0,0,0,0,0,0,0,4,4,943600,0,0,0,0,0,0,0,0,0
201904,09,109000,007,    ,00000 ,14300 ,3994 ,278,25540, , ,06412      ,1,1,4,Chester town,1,1,399000,0,0,0,0,0,0,0,0,0,1,1,399000,0,0,0,0,0,0,0,0,0
201904,09,113000,007,    ,00000 ,15350 ,13260 ,278,25540, , ,06413      ,1,1,4,Clinton town,7,7,1915863,0,0,0,0,0,0,0,0,0,7,7,1915863,0,0,0,0,0,0,0,0,0
201904,09,121000,011,    ,00000 ,15910 ,16068 ,278,35980, , ,06415      ,1,1,4,Colchester town,2,2,495000,0,0,0,0,0,0,0,0,0,2,2,495000,0,0,0,0,0,0,0,0,0
201904,09,129000,013,    ,00000 ,16400 ,5485 ,278,25540, , ,06237      ,1,1,3,Columbia town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201904,09,137000,013,    ,00000 ,17800 ,12435 ,278,25540, , ,062383615  ,1,1,4,Coventry town,7,7,1240993,0,0,0,0,0,0,0,0,0,7,7,1240993,0,0,0,0,0,0,0,0,0
201904,09,141000,007,    ,00000 ,18080 ,14005 ,278,25540, , ,06416      ,1,1,4,Cromwell town,3,3,832000,0,0,0,0,0,0,0,0,0,3,3,832000,0,0,0,0,0,0,0,0,0
201904,09,145000,001,0230,18430 ,18500 ,80893 ,408,14860,2,1,06810      ,1,1,4,Danbury,28,28,7448572,1,2,400000,0,0,0,0,0,0,28,28,7448572,1,2,400000,0,0,0,0,0,0
201904,09,157000,001,    ,00000 ,18850 ,20732 ,408,14860, , ,06820      ,1,1,4,Darien town,18,18,27873000,0,0,0,0,0,0,0,0,0,18,18,27873000,0,0,0,0,0,0,0,0,0
201904,09,161000,007,    ,00000 ,19130 ,4629 ,278,25540, , ,06417      ,1,1,3,Deep River town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201904,09,169000,007,    ,00000 ,20810 ,7388 ,278,25540, , ,06422      ,1,1,4,Durham town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201904,09,173000,003,    ,00000 ,22070 ,5148 ,278,25540, , ,06026      ,1,1,4,East Granby town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201904,09,177000,007,    ,00000 ,22280 ,9126 ,278,25540, , ,064690000  ,1,1,4,East Haddam town,3,3,846080,0,0,0,0,0,0,0,0,0,3,3,846080,0,0,0,0,0,0,0,0,0
201904,09,181000,007,    ,00000 ,22490 ,12959 ,278,25540, , ,064241002  ,1,1,2,East Hampton town,4,4,663508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201904,09,185000,003,    ,00000 ,22630 ,51252 ,278,25540, ,1,06108      ,1,1,4,East Hartford town,3,3,600000,0,0,0,0,0,0,0,0,0,3,3,600000,0,0,0,0,0,0,0,0,0
201904,09,193000,011,    ,00000 ,23400 ,19159 ,278,35980, , ,06357      ,1,1,4,East Lyme town,8,8,2128163,0,0,0,0,0,0,0,0,0,8,8,2128163,0,0,0,0,0,0,0,0,0
201904,09,197000,003,    ,00000 ,24800 ,11162 ,278,25540, , ,06016      ,1,1,4,East Windsor town,8,8,1163190,0,0,0,0,0,0,0,0,0,8,8,1163190,0,0,0,0,0,0,0,0,0
201904,09,205000,001,    ,00000 ,23890 ,7490 ,408,14860, , ,06612      ,1,1,4,Easton town,1,1,418690,0,0,0,0,0,0,0,0,0,1,1,418690,0,0,0,0,0,0,0,0,0
201904,09,209000,013,    ,00000 ,25360 ,15602 ,278,25540, , ,06029      ,1,1,0,Ellington town,11,11,2316058,0,0,0,0,0,0,4,20,2454600,0,0,0,0,0,0,0,0,0,0,0,0
201904,09,213000,003,    ,00000 ,25990 ,44654 ,278,25540, , ,06082      ,1,1,1,Enfield town,2,2,370000,0,0,0,0,0,0,3,15,2024907,0,0,0,0,0,0,0,0,0,0,0,0
201904,09,217000,007,    ,00000 ,26270 ,6683 ,278,25540, , ,064261167  ,1,1,4,Essex town,2,2,668874,0,0,0,0,0,0,0,0,0,2,2,668874,0,0,0,0,0,0,0,0,0
201904,09,221000,001,    ,00000 ,26620 ,59404 ,408,14860, , ,06824      ,1,1,4,Fairfield town,16,16,10275780,2,4,1545200,0,0,0,1,13,2900000,16,16,10275780,2,4,1545200,0,0,0,1,13,2900000
201904,09,225000,003,    ,00000 ,27600 ,25340 ,278,25540, , ,06032      ,1,1,3,Farmington town,30,30,6218438,0,0,0,0,0,0,0,0,0,29,29,5986570,0,0,0,0,0,0,0,0,0
201904,09,229000,007,0340,27810 ,57320 ,43 ,278,25540, , ,06475      ,1,1,4,Fenwick borough,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201904,09,237000,003,    ,00000 ,31240 ,34427 ,278,25540, , ,06033      ,1,1,4,Glastonbury town,10,10,2702000,0,0,0,0,0,0,0,0,0,10,10,2702000,0,0,0,0,0,0,0,0,0
201904,09,245000,003,    ,00000 ,32640 ,11282 ,278,25540, , ,06035      ,1,1,4,Granby town,8,8,1171000,0,0,0,0,0,0,0,0,0,8,8,1171000,0,0,0,0,0,0,0,0,0
201904,09,249000,001,    ,00000 ,33620 ,61171 ,408,14860, , ,06830      ,1,1,0,Greenwich town,41,41,51101288,0,0,0,0,0,0,4,33,20166667,0,0,0,0,0,0,0,0,0,0,0,0
201904,09,253000,011,    ,00000 ,33900 ,8464 ,278,35980,2, ,06351      ,1,1,4,Griswold town,5,5,1098427,0,0,0,0,0,0,0,0,0,5,5,1098427,0,0,0,0,0,0,0,0,0
201904,09,273000,007,    ,00000 ,35230 ,8346 ,278,25540, , ,06438      ,1,1,4,Haddam town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201904,09,285000,003,0400,37000 ,37070 ,124775 ,278,25540,2,1,06103      ,1,1,0,Hartford,2,2,269026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201904,09,289000,003,    ,00000 ,37140 ,2114 ,278,25540, , ,06035      ,1,1,4,Hartland town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201904,09,297000,013,    ,00000 ,37910 ,9686 ,278,25540, , ,06248      ,1,1,1,Hebron town,4,4,1201618,0,0,0,0,0,0,0,0,0,1,1,260374,0,0,0,0,0,0,0,0,0
201904,09,305000,005,    ,00000 ,40290 ,2979 ,999,99999, , ,06757      ,1,1,4,Kent town,1,1,315000,0,0,0,0,0,0,0,0,0,1,1,315000,0,0,0,0,0,0,0,0,0
201904,09,313000,007,    ,00000 ,40710 ,6525 ,278,25540, , ,06419      ,1,1,4,Killingworth town,2,2,550000,0,0,0,0,0,0,0,0,0,2,2,550000,0,0,0,0,0,0,0,0,0
201904,09,317000,011,    ,00000 ,42390 ,7308 ,278,35980, , ,062491506  ,1,1,4,Lebanon town,1,1,287000,0,0,0,0,0,0,0,0,0,1,1,287000,0,0,0,0,0,0,0,0,0
201904,09,337000,011,    ,00000 ,44210 ,2406 ,278,35980, , ,06371      ,1,1,4,Lyme town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201904,09,345000,003,    ,00000 ,44700 ,58241 ,278,25540, , ,06040      ,1,1,4,Manchester town,11,11,1246008,0,0,0,0,0,0,0,0,0,11,11,1246008,0,0,0,0,0,0,0,0,0
201904,09,349000,013,    ,00000 ,44910 ,26543 ,278,25540, , ,06268      ,1,1,4,Mansfield town,2,2,1114400,0,0,0,0,0,0,0,0,0,2,2,1114400,0,0,0,0,0,0,0,0,0
201904,09,353000,003,    ,00000 ,45820 ,6404 ,278,25540, , ,06447      ,1,1,4,Marlborough town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201904,09,365000,007,    ,00000 ,47080 ,4425 ,278,25540, , ,06455      ,1,1,4,Middlefield town,1,1,200000,0,0,0,0,0,0,0,0,0,1,1,200000,0,0,0,0,0,0,0,0,0
201904,09,369000,007,0520,47290 ,47360 ,47648 ,278,25540,2,1,06457      ,1,1,1,Middletown,5,5,833262,0,0,0,0,0,0,0,0,0,2,2,315975,0,0,0,0,0,0,0,0,0
201904,09,377000,009,    ,00000 ,47535 ,52759 ,408,35300,2,1,06460      ,1,1,0,Milford town,10,10,1647230,0,0,0,0,0,0,5,48,2953448,0,0,0,0,0,0,0,0,0,0,0,0
201904,09,381000,001,    ,00000 ,48620 ,19479 ,408,14860, , ,06468      ,1,1,4,Monroe town,3,3,1016515,0,0,0,0,0,0,0,0,0,3,3,1016515,0,0,0,0,0,0,0,0,0
201904,09,397000,003,0580,50370 ,50440 ,73206 ,278,25540,2, ,06051      ,1,1,3,New Britain,1,1,190111,0,0,0,1,4,371400,0,0,0,0,0,0,0,0,0,1,4,371400,0,0,0
201904,09,401000,001,    ,00000 ,50580 ,19738 ,408,14860, , ,06840      ,1,1,4,New Canaan town,2,2,1362950,0,0,0,0,0,0,0,0,0,2,2,1362950,0,0,0,0,0,0,0,0,0
201904,09,405000,001,    ,00000 ,50860 ,13881 ,408,14860, , ,06812      ,1,1,0,New Fairfield town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201904,09,413000,009,0600,52000 ,52070 ,129779 ,408,35300,2,1,06510      ,1,1,4,New Haven,4,4,210000,0,0,0,0,0,0,2,194,21320000,4,4,210000,0,0,0,0,0,0,2,194,21320000
201904,09,417000,011,0620,52280 ,52350 ,27620 ,278,35980,2,1,06320      ,1,1,0,New London,11,11,1820555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201904,09,425000,003,    ,00000 ,52140 ,30562 ,278,25540, , ,06111      ,1,1,3,Newington town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201904,09,433000,001,    ,00000 ,52980 ,25619 ,408,14860,2, ,06470      ,1,1,4,Newtown town,5,5,1132310,0,0,0,0,0,0,0,0,0,5,5,1132310,0,0,0,0,0,0,0,0,0
201904,09,457000,001,0720,55990 ,56060 ,85603 ,408,14860,2,1,068565125  ,1,1,4,Norwalk,3,3,3650000,0,0,0,0,0,0,0,0,0,3,3,3650000,0,0,0,0,0,0,0,0,0
201904,09,461000,011,0730,56200 ,56270 ,40493 ,278,35980,2,1,06360      ,1,1,4,Norwich,0,0,0,3,6,600000,0,0,0,0,0,0,0,0,0,3,6,600000,0,0,0,0,0,0
201904,09,473000,007,    ,00000 ,57320 ,10199 ,278,25540, , ,06475      ,1,1,3,Old Saybrook town,4,4,1269467,0,0,0,0,0,0,0,0,0,3,3,1010300,0,0,0,0,0,0,0,0,0
201904,09,481000,009,    ,00000 ,58300 ,12683 ,408,35300, , ,06478      ,1,1,4,Oxford town,5,5,1545000,0,0,0,0,0,0,0,0,0,5,5,1545000,0,0,0,0,0,0,0,0,0
201904,09,489000,003,    ,00000 ,60120 ,17716 ,278,25540, , ,06062      ,1,1,0,Plainville town,4,4,759860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201904,09,501000,007,    ,00000 ,61800 ,9508 ,278,25540, , ,06480      ,1,1,4,Portland town,1,1,478250,0,0,0,0,0,0,0,0,0,1,1,478250,0,0,0,0,0,0,0,0,0
201904,09,505000,011,    ,00000 ,62150 ,4726 ,278,35980, , ,06360      ,1,1,4,Preston town,7,7,1893749,0,0,0,0,0,0,0,0,0,7,7,1893749,0,0,0,0,0,0,0,0,0
201904,09,509000,009,    ,00000 ,62290 ,9405 ,408,35300, , ,06712      ,1,1,4,Prospect town,4,4,440000,0,0,0,0,0,0,0,0,0,4,4,440000,0,0,0,0,0,0,0,0,0
201904,09,517000,001,    ,00000 ,63480 ,9158 ,408,14860, , ,06875      ,1,1,4,Redding town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201904,09,521000,001,    ,00000 ,63970 ,24638 ,408,14860, , ,06877      ,1,1,4,Ridgefield town,6,6,3330600,0,0,0,0,0,0,1,30,5390204,6,6,3330600,0,0,0,0,0,0,1,30,5390204
201904,09,525000,003,    ,00000 ,65370 ,19709 ,278,25540, , ,06067      ,1,1,4,Rocky Hill town,4,4,936000,0,0,0,0,0,0,0,0,0,4,4,936000,0,0,0,0,0,0,0,0,0
201904,09,553000,001,0890,68100 ,68170 ,39559 ,408,14860,2, ,06484      ,1,1,4,Shelton,16,16,2502495,1,2,403540,0,0,0,0,0,0,16,16,2502495,1,2,403540,0,0,0,0,0,0
201904,09,557000,001,    ,00000 ,68310 ,3581 ,408,14860, , ,06784      ,1,1,4,Sherman town,1,1,298000,0,0,0,0,0,0,0,0,0,1,1,298000,0,0,0,0,0,0,0,0,0
201904,09,561000,003,    ,00000 ,68940 ,23511 ,278,25540, , ,06070      ,1,1,4,Simsbury town,2,2,403399,0,0,0,0,0,0,0,0,0,2,2,403399,0,0,0,0,0,0,0,0,0
201904,09,565000,013,    ,00000 ,69220 ,11444 ,278,25540, , ,060712119  ,1,1,4,Somers town,4,4,628000,0,0,0,0,0,0,0,0,0,4,4,628000,0,0,0,0,0,0,0,0,0
201904,09,569000,003,    ,00000 ,71390 ,25709 ,278,25540, , ,06074      ,1,1,1,South Windsor town,41,41,6791989,0,0,0,0,0,0,6,63,4065781,37,37,6125320,0,0,0,0,0,0,3,43,3560416
201904,09,577000,003,    ,00000 ,70550 ,43069 ,278,25540, , ,06489      ,1,1,4,Southington town,31,31,2756998,0,0,0,0,0,0,0,0,0,31,31,2756998,0,0,0,0,0,0,0,0,0
201904,09,581000,011,    ,00000 ,71670 ,2984 ,278,35980, , ,06330      ,1,1,4,Sprague town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201904,09,589000,013,    ,00000 ,72090 ,12087 ,278,25540, , ,06076      ,1,1,4,Stafford town,2,2,551000,0,0,0,0,0,0,0,0,0,2,2,551000,0,0,0,0,0,0,0,0,0
201904,09,593000,001,0970,73000 ,73070 ,122643 ,408,14860,2,1,06904      ,1,1,4,Stamford,21,21,13285180,0,0,0,1,3,442200,2,378,79246475,21,21,13285180,0,0,0,1,3,442200,2,378,79246475
201904,09,609000,001,    ,00000 ,74190 ,51384 ,408,14860, ,1,06497      ,1,1,3,Stratford town,0,0,0,0,0,0,0,0,0,2,45,1253521,0,0,0,0,0,0,0,0,0,1,39,1000000
201904,09,613000,003,    ,00000 ,74540 ,15735 ,278,25540, , ,06078      ,1,1,4,Suffield town,9,9,3266500,0,0,0,0,0,0,0,0,0,9,9,3266500,0,0,0,0,0,0,0,0,0
201904,09,625000,013,    ,00000 ,76290 ,15052 ,278,25540, , ,06084      ,1,1,4,Tolland town,2,2,542233,0,0,0,0,0,0,1,8,700000,2,2,542233,0,0,0,0,0,0,1,8,700000
201904,09,637000,001,    ,00000 ,77200 ,36018 ,408,14860, , ,06611      ,1,1,0,Trumbull town,1,1,254632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201904,09,641000,013,    ,00000 ,77830 ,854 ,278,25540, , ,06076      ,1,1,4,Union town,1,1,150000,0,0,0,0,0,0,0,0,0,1,1,150000,0,0,0,0,0,0,0,0,0
201904,09,645000,013,    ,00000 ,78250 ,29179 ,278,25540, , ,06066      ,1,1,0,Vernon town,4,4,534768,0,0,0,0,0,0,4,27,2053238,0,0,0,0,0,0,0,0,0,0,0,0
201904,09,649000,011,    ,00000 ,78600 ,2603 ,278,35980, , ,06384      ,1,1,4,Voluntown town,1,1,167940,0,0,0,0,0,0,0,0,0,1,1,167940,0,0,0,0,0,0,0,0,0
201904,09,653000,009,    ,00000 ,78740 ,45135 ,408,35300, , ,06492      ,1,1,0,Wallingford town,6,6,1086912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201904,09,665000,009,1090,80000 ,80070 ,110366 ,408,35300,2, ,06702      ,1,1,4,Waterbury,2,2,143000,0,0,0,0,0,0,0,0,0,2,2,143000,0,0,0,0,0,0,0,0,0
201904,09,677000,003,    ,00000 ,82590 ,63268 ,278,25540, , ,06107      ,1,1,0,West Hartford town,4,4,1082668,0,0,0,0,0,0,4,20,973724,0,0,0,0,0,0,0,0,0,0,0,0
201904,09,685000,007,    ,00000 ,81680 ,6938 ,278,25540, , ,06498      ,1,1,4,Westbrook town,1,1,378090,0,0,0,0,0,0,0,0,0,1,1,378090,0,0,0,0,0,0,0,0,0
201904,09,689000,001,    ,00000 ,83430 ,10179 ,408,14860, , ,06883      ,1,1,0,Weston town,2,2,3039268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201904,09,693000,001,    ,00000 ,83500 ,26391 ,408,14860, , ,06880      ,1,1,4,Westport town,21,21,21026000,0,0,0,1,4,1500000,0,0,0,21,21,21026000,0,0,0,1,4,1500000,0,0,0
201904,09,697000,003,    ,00000 ,84900 ,26668 ,278,25540, , ,06109      ,1,1,3,Wethersfield town,2,2,943840,0,0,0,0,0,0,0,0,0,2,2,943840,0,0,0,0,0,0,0,0,0
201904,09,701000,013,    ,00000 ,85950 ,6041 ,278,25540, , ,06279      ,1,1,4,Willington town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201904,09,705000,001,    ,00000 ,86370 ,18062 ,408,14860, , ,06897      ,1,1,4,Wilton town,1,1,448400,0,0,0,0,0,0,0,0,0,1,1,448400,0,0,0,0,0,0,0,0,0
201904,09,713000,015,    ,00000 ,86790 ,25268 ,148,49340, , ,062260001  ,1,1,4,Windham town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201904,09,717000,003,    ,00000 ,87070 ,12498 ,278,25540, , ,06096      ,1,1,4,Windsor Locks town,2,2,327845,0,0,0,0,0,0,0,0,0,2,2,327845,0,0,0,0,0,0,0,0,0
201904,09,721000,003,    ,00000 ,87000 ,29044 ,278,25540, , ,06095      ,1,1,3,Windsor town,4,4,729252,0,0,0,0,0,0,0,0,0,3,3,533250,0,0,0,0,0,0,0,0,0
201904,09,725000,009,    ,00000 ,87560 ,16680 ,408,35300, , ,06716      ,1,1,3,Wolcott town,12,12,1375772,0,0,0,0,0,0,0,0,0,10,10,1062000,0,0,0,0,0,0,0,0,0
201904,09,733000,005,    ,00000 ,87910 ,9975 ,999,99999, , ,06798      ,1,1,4,Woodbury town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201904,23,002000,031,    ,00000 ,00275 ,2447 ,438,38860, , ,04001      ,1,1,0,Acton town,4,4,767768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201904,23,003000,029,    ,00000 ,00380 ,1266 ,999,99999, , ,04606      ,1,1,0,Addison town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201904,23,005000,029,    ,00000 ,00660 ,499 ,999,99999, , ,04694      ,1,1,0,Alexander town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201904,23,011000,003,    ,00000 ,01220 ,238 ,999,99999,2, ,04471      ,1,1,0,Amity town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201904,23,015000,013,    ,00000 ,01465 ,1316 ,999,99999, , ,04862      ,1,1,2,Appleton town,1,1,173158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201904,23,018000,031,    ,00000 ,01605 ,4022 ,438,38860, , ,04046      ,1,1,0,Arundel town,8,8,1459741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201904,23,022000,001,0150,02060 ,02060 ,23055 ,438,30340, ,1,04210      ,1,1,4,Auburn,2,2,571764,0,0,0,0,0,0,1,53,9350000,2,2,571764,0,0,0,0,0,0,1,53,9350000
201904,23,023000,011,0200,02100 ,02100 ,19136 ,999,99999, , ,04330      ,1,1,1,Augusta,5,5,770895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201904,23,027000,005,    ,00000 ,02655 ,1525 ,438,38860, , ,04091      ,1,1,3,Baldwin town,2,2,274000,0,0,0,0,0,0,0,0,0,2,2,274000,0,0,0,0,0,0,0,0,0
201904,23,029000,019,0250,02795 ,02795 ,33039 ,999,12620, ,1,04401      ,1,1,3,Bangor,5,5,1020346,0,0,0,1,3,505396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201904,23,030000,009,    ,00000 ,02865 ,5235 ,999,99999, , ,04609      ,1,1,3,Bar Harbor town,4,4,1203248,0,0,0,0,0,0,0,0,0,2,2,640000,0,0,0,0,0,0,0,0,0
201904,23,040000,031,    ,00000 ,04720 ,7246 ,438,38860, , ,03901      ,1,1,1,Berwick town,10,10,2228352,0,0,0,0,0,0,2,10,1000000,1,1,225000,0,0,0,0,0,0,0,0,0
201904,23,042000,031,0500,04860 ,04860 ,21277 ,438,38860, , ,040050586  ,1,1,0,Biddeford,4,4,715776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201904,23,048000,023,    ,00000 ,06260 ,3061 ,438,38860, , ,042870035  ,1,1,4,Bowdoin town,3,3,310656,0,0,0,0,0,0,0,0,0,3,3,310656,0,0,0,0,0,0,0,0,0
201904,23,056000,005,    ,00000 ,07170 ,5210 ,438,38860, , ,040091262  ,1,1,3,Bridgton town,4,4,934493,0,0,0,0,0,0,0,0,0,2,2,440000,0,0,0,0,0,0,0,0,0
201904,23,058000,015,    ,00000 ,07485 ,2755 ,999,99999, , ,04539      ,1,1,4,Bristol town,3,3,815000,0,0,0,0,0,0,0,0,0,3,3,815000,0,0,0,0,0,0,0,0,0
201904,23,064000,005,    ,00000 ,08430 ,20278 ,438,38860, , ,04011      ,1,1,3,Brunswick town,13,13,3366781,0,0,0,0,0,0,0,0,0,11,11,2726617,0,0,0,0,0,0,0,0,0
201904,23,073000,013,    ,00000 ,09725 ,4850 ,999,99999, , ,04843      ,1,1,0,Camden town,3,3,514287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201904,23,078000,003,1100,10565 ,10565 ,8189 ,999,99999, , ,04736      ,1,1,4,Caribou,0,0,0,0,0,0,0,0,0,1,38,3000000,0,0,0,0,0,0,0,0,0,1,38,3000000
201904,23,084000,005,    ,00000 ,11125 ,3742 ,438,38860, , ,040150060  ,1,1,4,Casco town,2,2,805000,0,0,0,0,0,0,0,0,0,2,2,805000,0,0,0,0,0,0,0,0,0
201904,23,085000,009,    ,00000 ,11265 ,1366 ,999,99999, , ,044210204  ,1,1,4,Castine town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201904,23,086000,003,    ,00000 ,11300 ,425 ,999,99999, , ,04757      ,1,1,4,Castle Hill town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201904,23,089000,003,    ,00000 ,12000 ,468 ,999,99999, , ,047570500  ,1,1,4,Chapman town,1,1,120000,0,0,0,0,0,0,0,0,0,1,1,120000,0,0,0,0,0,0,0,0,0
201904,23,109000,029,    ,00000 ,14940 ,105 ,999,99999, , ,04694      ,1,1,4,Crawford town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201904,23,112000,005,    ,00000 ,15430 ,7211 ,438,38860, , ,04021      ,1,1,0,Cumberland town,10,10,2480264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
