Survey,State,6-Digit,County,Census Place,FIPS Place,FIPS MCD,Pop,CSA,CBSA,Footnote,Central,Zip,Region,Division,Number of,Place,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,5+ units rep
201811,09,085000,003,    ,00000 ,10100 ,9301 ,278,25540, , ,06013      ,1,1,11,Burlington town,14,14,4550020,0,0,0,0,0,0,0,0,0,14,14,4550020,0,0,0,0,0,0,0,0,0
201811,09,097000,003,    ,00000 ,12270 ,10292 ,278,25540, , ,06022      ,1,1,9,Canton town,9,9,2089700,0,0,0,0,0,0,0,0,0,7,7,1524000,0,0,0,0,0,0,0,0,0
201811,09,105000,009,    ,00000 ,14160 ,29261 ,408,35300, , ,06410      ,1,1,11,Cheshire town,21,21,4432410,0,0,0,0,0,0,0,0,0,21,21,4432410,0,0,0,0,0,0,0,0,0
201811,09,109000,007,    ,00000 ,14300 ,3994 ,278,25540, , ,06412      ,1,1,11,Chester town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201811,09,113000,007,    ,00000 ,15350 ,13260 ,278,25540, , ,06413      ,1,1,11,Clinton town,19,19,4073100,0,0,0,0,0,0,0,0,0,19,19,4073100,0,0,0,0,0,0,0,0,0
201811,09,121000,011,    ,00000 ,15910 ,16068 ,278,35980, , ,06415      ,1,1,4,Colchester town,20,20,4008104,8,16,2336000,0,0,0,0,0,0,6,6,1254000,0,0,0,0,0,0,0,0,0
201811,09,129000,013,    ,00000 ,16400 ,5485 ,278,25540, , ,06237      ,1,1,11,Columbia town,4,4,905000,0,0,0,0,0,0,0,0,0,4,4,905000,0,0,0,0,0,0,0,0,0
201811,09,137000,013,    ,00000 ,17800 ,12435 ,278,25540, , ,062383615  ,1,1,11,Coventry town,15,15,2877962,0,0,0,0,0,0,0,0,0,15,15,2877962,0,0,0,0,0,0,0,0,0
201811,09,141000,007,    ,00000 ,18080 ,14005 ,278,25540, , ,06416      ,1,1,11,Cromwell town,8,8,2166000,0,0,0,0,0,0,0,0,0,8,8,2166000,0,0,0,0,0,0,0,0,0
201811,09,145000,001,0230,18430 ,18500 ,80893 ,408,14860,2,1,06810      ,1,1,11,Danbury,77,77,20525363,1,2,332000,1,3,372923,2,41,5848353,77,77,20525363,1,2,332000,1,3,372923,2,41,5848353
201811,09,157000,001,    ,00000 ,18850 ,20732 ,408,14860, , ,06820      ,1,1,9,Darien town,26,26,41952829,0,0,0,0,0,0,0,0,0,20,20,34465000,0,0,0,0,0,0,0,0,0
201811,09,161000,007,    ,00000 ,19130 ,4629 ,278,25540, , ,06417      ,1,1,11,Deep River town,2,2,462000,0,0,0,0,0,0,0,0,0,2,2,462000,0,0,0,0,0,0,0,0,0
201811,09,169000,007,    ,00000 ,20810 ,7388 ,278,25540, , ,06422      ,1,1,10,Durham town,3,3,785500,0,0,0,0,0,0,0,0,0,2,2,518000,0,0,0,0,0,0,0,0,0
201811,09,173000,003,    ,00000 ,22070 ,5148 ,278,25540, , ,06026      ,1,1,11,East Granby town,3,3,892000,0,0,0,0,0,0,0,0,0,3,3,892000,0,0,0,0,0,0,0,0,0
201811,09,177000,007,    ,00000 ,22280 ,9126 ,278,25540, , ,064690000  ,1,1,11,East Haddam town,29,29,3905622,0,0,0,0,0,0,0,0,0,29,29,3905622,0,0,0,0,0,0,0,0,0
201811,09,181000,007,    ,00000 ,22490 ,12959 ,278,25540, , ,064241002  ,1,1,10,East Hampton town,14,14,2482877,0,0,0,0,0,0,0,0,0,13,13,2317000,0,0,0,0,0,0,0,0,0
201811,09,185000,003,    ,00000 ,22630 ,51252 ,278,25540, ,1,06108      ,1,1,11,East Hartford town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201811,09,193000,011,    ,00000 ,23400 ,19159 ,278,35980, , ,06357      ,1,1,11,East Lyme town,16,16,4261777,0,0,0,0,0,0,2,12,2294400,16,16,4261777,0,0,0,0,0,0,2,12,2294400
201811,09,197000,003,    ,00000 ,24800 ,11162 ,278,25540, , ,06016      ,1,1,11,East Windsor town,26,26,3886302,0,0,0,0,0,0,1,122,8000000,26,26,3886302,0,0,0,0,0,0,1,122,8000000
201811,09,205000,001,    ,00000 ,23890 ,7490 ,408,14860, , ,06612      ,1,1,11,Easton town,7,7,4696530,0,0,0,0,0,0,0,0,0,7,7,4696530,0,0,0,0,0,0,0,0,0
201811,09,209000,013,    ,00000 ,25360 ,15602 ,278,25540, , ,06029      ,1,1,0,Ellington town,39,39,8211356,0,0,0,0,0,0,11,59,7241070,0,0,0,0,0,0,0,0,0,0,0,0
201811,09,213000,003,    ,00000 ,25990 ,44654 ,278,25540, , ,06082      ,1,1,10,Enfield town,0,0,0,0,0,0,0,0,0,6,55,5004969,0,0,0,0,0,0,0,0,0,5,50,4330000
201811,09,217000,007,    ,00000 ,26270 ,6683 ,278,25540, , ,064261167  ,1,1,10,Essex town,7,7,6276162,0,0,0,0,0,0,0,0,0,6,6,5765761,0,0,0,0,0,0,0,0,0
201811,09,221000,001,    ,00000 ,26620 ,59404 ,408,14860, , ,06430      ,1,1,11,Fairfield town,55,55,29197349,7,14,4533500,1,3,1179000,0,0,0,55,55,29197349,7,14,4533500,1,3,1179000,0,0,0
201811,09,225000,003,    ,00000 ,27600 ,25340 ,278,25540, , ,06032      ,1,1,11,Farmington town,19,19,3512275,0,0,0,1,4,435925,2,11,1226791,19,19,3512275,0,0,0,1,4,435925,2,11,1226791
201811,09,229000,007,0340,27810 ,57320 ,43 ,278,25540, , ,06475      ,1,1,10,Fenwick borough,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201811,09,237000,003,    ,00000 ,31240 ,34427 ,278,25540, , ,06033      ,1,1,11,Glastonbury town,33,33,9177000,0,0,0,1,4,400000,0,0,0,33,33,9177000,0,0,0,1,4,400000,0,0,0
201811,09,245000,003,    ,00000 ,32640 ,11282 ,278,25540, , ,06035      ,1,1,11,Granby town,16,16,2237000,0,0,0,0,0,0,2,52,3284000,16,16,2237000,0,0,0,0,0,0,2,52,3284000
201811,09,249000,001,    ,00000 ,33620 ,61171 ,408,14860, , ,06830      ,1,1,6,Greenwich town,126,126,129830109,0,0,0,0,0,0,2,14,8555556,70,70,66005247,0,0,0,0,0,0,0,0,0
201811,09,253000,011,    ,00000 ,33900 ,8464 ,278,35980,2, ,06351      ,1,1,11,Griswold town,14,14,1697257,0,0,0,0,0,0,0,0,0,14,14,1697257,0,0,0,0,0,0,0,0,0
201811,09,273000,007,    ,00000 ,35230 ,8346 ,278,25540, , ,06438      ,1,1,11,Haddam town,7,7,2403325,0,0,0,0,0,0,0,0,0,7,7,2403325,0,0,0,0,0,0,0,0,0
201811,09,285000,003,0400,37000 ,37070 ,124775 ,278,25540,2,1,06103      ,1,1,0,Hartford,4,4,538052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201811,09,289000,003,    ,00000 ,37140 ,2114 ,278,25540, , ,06035      ,1,1,11,Hartland town,2,2,349000,0,0,0,0,0,0,0,0,0,2,2,349000,0,0,0,0,0,0,0,0,0
201811,09,297000,013,    ,00000 ,37910 ,9686 ,278,25540, , ,06248      ,1,1,0,Hebron town,16,16,5052580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201811,09,305000,005,    ,00000 ,40290 ,2979 ,999,99999, , ,06757      ,1,1,11,Kent town,5,5,1400000,0,0,0,0,0,0,0,0,0,5,5,1400000,0,0,0,0,0,0,0,0,0
201811,09,313000,007,    ,00000 ,40710 ,6525 ,278,25540, , ,06419      ,1,1,11,Killingworth town,9,9,3069700,0,0,0,0,0,0,0,0,0,9,9,3069700,0,0,0,0,0,0,0,0,0
201811,09,317000,011,    ,00000 ,42390 ,7308 ,278,35980, , ,062491506  ,1,1,11,Lebanon town,7,7,1836108,0,0,0,0,0,0,0,0,0,7,7,1836108,0,0,0,0,0,0,0,0,0
201811,09,337000,011,    ,00000 ,44210 ,2406 ,278,35980, , ,06371      ,1,1,11,Lyme town,3,3,799878,0,0,0,0,0,0,0,0,0,3,3,799878,0,0,0,0,0,0,0,0,0
201811,09,345000,003,    ,00000 ,44700 ,58241 ,278,25540, , ,06040      ,1,1,11,Manchester town,19,19,2654072,2,4,322000,0,0,0,0,0,0,19,19,2654072,2,4,322000,0,0,0,0,0,0
201811,09,349000,013,    ,00000 ,44910 ,26543 ,278,25540, , ,06268      ,1,1,9,Mansfield town,6,6,2401013,0,0,0,0,0,0,0,0,0,5,5,2054381,0,0,0,0,0,0,0,0,0
201811,09,353000,003,    ,00000 ,45820 ,6404 ,278,25540, , ,06447      ,1,1,10,Marlborough town,2,2,710000,0,0,0,0,0,0,0,0,0,2,2,710000,0,0,0,0,0,0,0,0,0
201811,09,365000,007,    ,00000 ,47080 ,4425 ,278,25540, , ,06455      ,1,1,11,Middlefield town,6,6,1786000,0,0,0,0,0,0,0,0,0,6,6,1786000,0,0,0,0,0,0,0,0,0
201811,09,369000,007,0520,47290 ,47360 ,47648 ,278,25540,2,1,06457      ,1,1,4,Middletown,14,14,2677835,0,0,0,0,0,0,0,0,0,2,2,599400,0,0,0,0,0,0,0,0,0
201811,09,377000,009,    ,00000 ,47535 ,52759 ,408,35300,2,1,06460      ,1,1,0,Milford town,30,30,4941690,0,0,0,0,0,0,12,124,7629744,0,0,0,0,0,0,0,0,0,0,0,0
201811,09,381000,001,    ,00000 ,48620 ,19479 ,408,14860, , ,06468      ,1,1,11,Monroe town,7,7,2831043,0,0,0,0,0,0,0,0,0,7,7,2831043,0,0,0,0,0,0,0,0,0
201811,09,397000,003,0580,50370 ,50440 ,73206 ,278,25540,2, ,06051      ,1,1,11,New Britain,4,4,550480,0,0,0,0,0,0,0,0,0,4,4,550480,0,0,0,0,0,0,0,0,0
201811,09,401000,001,    ,00000 ,50580 ,19738 ,408,14860, , ,06840      ,1,1,11,New Canaan town,18,18,17170195,1,2,600000,0,0,0,0,0,0,18,18,17170195,1,2,600000,0,0,0,0,0,0
201811,09,405000,001,    ,00000 ,50860 ,13881 ,408,14860, , ,06812      ,1,1,4,New Fairfield town,7,7,3095446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201811,09,413000,009,0600,52000 ,52070 ,129779 ,408,35300,2,1,06510      ,1,1,11,New Haven,3,3,448416,9,18,1080000,0,0,0,4,438,52518000,3,3,448416,9,18,1080000,0,0,0,4,438,52518000
201811,09,417000,011,0620,52280 ,52350 ,27620 ,278,35980,2,1,06320      ,1,1,0,New London,35,35,5792675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201811,09,425000,003,    ,00000 ,52140 ,30562 ,278,25540, , ,06111      ,1,1,11,Newington town,3,3,735000,0,0,0,0,0,0,0,0,0,3,3,735000,0,0,0,0,0,0,0,0,0
201811,09,433000,001,    ,00000 ,52980 ,25619 ,408,14860,2, ,06470      ,1,1,11,Newtown town,27,27,7195271,0,0,0,0,0,0,2,48,6327764,27,27,7195271,0,0,0,0,0,0,2,48,6327764
201811,09,457000,001,0720,55990 ,56060 ,85603 ,408,14860,2,1,068565125  ,1,1,11,Norwalk,18,18,12013000,0,0,0,0,0,0,1,11,550000,18,18,12013000,0,0,0,0,0,0,1,11,550000
201811,09,461000,011,0730,56200 ,56270 ,40493 ,278,35980,2,1,06360      ,1,1,11,Norwich,3,3,803512,2,4,560000,0,0,0,2,20,1623885,3,3,803512,2,4,560000,0,0,0,2,20,1623885
201811,09,473000,007,    ,00000 ,57320 ,10199 ,278,25540, , ,06475      ,1,1,11,Old Saybrook town,13,13,2517000,1,2,195000,0,0,0,0,0,0,13,13,2517000,1,2,195000,0,0,0,0,0,0
201811,09,481000,009,    ,00000 ,58300 ,12683 ,408,35300, , ,06478      ,1,1,10,Oxford town,41,41,6614518,0,0,0,0,0,0,0,0,0,33,33,5391950,0,0,0,0,0,0,0,0,0
201811,09,489000,003,    ,00000 ,60120 ,17716 ,278,25540, , ,06062      ,1,1,0,Plainville town,10,10,1898487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201811,09,501000,007,    ,00000 ,61800 ,9508 ,278,25540, , ,06480      ,1,1,11,Portland town,8,8,2017550,0,0,0,0,0,0,0,0,0,8,8,2017550,0,0,0,0,0,0,0,0,0
201811,09,505000,011,    ,00000 ,62150 ,4726 ,278,35980, , ,06360      ,1,1,11,Preston town,16,16,5112980,0,0,0,0,0,0,0,0,0,16,16,5112980,0,0,0,0,0,0,0,0,0
201811,09,509000,009,    ,00000 ,62290 ,9405 ,408,35300, , ,06712      ,1,1,11,Prospect town,24,24,2947000,0,0,0,0,0,0,0,0,0,24,24,2947000,0,0,0,0,0,0,0,0,0
201811,09,517000,001,    ,00000 ,63480 ,9158 ,408,14860, , ,06875      ,1,1,11,Redding town,4,4,1774933,0,0,0,0,0,0,0,0,0,4,4,1774933,0,0,0,0,0,0,0,0,0
201811,09,521000,001,    ,00000 ,63970 ,24638 ,408,14860, , ,06877      ,1,1,6,Ridgefield town,9,9,13514011,0,0,0,0,0,0,1,5,908514,4,4,10500601,0,0,0,0,0,0,0,0,0
201811,09,525000,003,    ,00000 ,65370 ,19709 ,278,25540, , ,06067      ,1,1,11,Rocky Hill town,11,11,2355000,0,0,0,0,0,0,0,0,0,11,11,2355000,0,0,0,0,0,0,0,0,0
201811,09,553000,001,0890,68100 ,68170 ,39559 ,408,14860,2, ,06484      ,1,1,11,Shelton,56,56,11477083,1,2,374040,0,0,0,0,0,0,56,56,11477083,1,2,374040,0,0,0,0,0,0
201811,09,557000,001,    ,00000 ,68310 ,3581 ,408,14860, , ,06784      ,1,1,11,Sherman town,2,2,587600,0,0,0,0,0,0,0,0,0,2,2,587600,0,0,0,0,0,0,0,0,0
201811,09,561000,003,    ,00000 ,68940 ,23511 ,278,25540, , ,06070      ,1,1,11,Simsbury town,58,58,8754274,0,0,0,0,0,0,5,140,14344000,58,58,8754274,0,0,0,0,0,0,5,140,14344000
201811,09,565000,013,    ,00000 ,69220 ,11444 ,278,25540, , ,060712119  ,1,1,11,Somers town,13,13,3236205,0,0,0,0,0,0,0,0,0,13,13,3236205,0,0,0,0,0,0,0,0,0
201811,09,569000,003,    ,00000 ,71390 ,25709 ,278,25540, , ,06074      ,1,1,4,South Windsor town,34,34,6882497,0,0,0,1,4,112000,6,46,1162342,22,22,4882488,0,0,0,1,4,112000,0,0,0
201811,09,577000,003,    ,00000 ,70550 ,43069 ,278,25540, , ,06489      ,1,1,11,Southington town,87,87,7536333,0,0,0,0,0,0,0,0,0,87,87,7536333,0,0,0,0,0,0,0,0,0
201811,09,581000,011,    ,00000 ,71670 ,2984 ,278,35980, , ,06330      ,1,1,10,Sprague town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201811,09,589000,013,    ,00000 ,72090 ,12087 ,278,25540, , ,06076      ,1,1,11,Stafford town,10,10,2293620,0,0,0,0,0,0,0,0,0,10,10,2293620,0,0,0,0,0,0,0,0,0
201811,09,593000,001,0970,73000 ,73070 ,122643 ,408,14860,2,1,06904      ,1,1,11,Stamford,105,105,51350430,1,2,450000,2,6,955200,1,8,2340000,105,105,51350430,1,2,450000,2,6,955200,1,8,2340000
201811,09,609000,001,    ,00000 ,74190 ,51384 ,408,14860, ,1,06497      ,1,1,10,Stratford town,11,11,2929858,0,0,0,0,0,0,2,14,1206268,11,11,2929858,0,0,0,0,0,0,1,9,995000
201811,09,613000,003,    ,00000 ,74540 ,15735 ,278,25540, , ,06078      ,1,1,11,Suffield town,21,21,8201512,0,0,0,0,0,0,3,36,4428000,21,21,8201512,0,0,0,0,0,0,3,36,4428000
201811,09,625000,013,    ,00000 ,76290 ,15052 ,278,25540, , ,06084      ,1,1,11,Tolland town,7,7,2219262,0,0,0,0,0,0,0,0,0,7,7,2219262,0,0,0,0,0,0,0,0,0
201811,09,637000,001,    ,00000 ,77200 ,36018 ,408,14860, , ,06611      ,1,1,2,Trumbull town,7,7,1731292,0,0,0,0,0,0,0,0,0,1,1,203500,0,0,0,0,0,0,0,0,0
201811,09,641000,013,    ,00000 ,77830 ,854 ,278,25540, , ,06076      ,1,1,11,Union town,1,1,139600,0,0,0,0,0,0,0,0,0,1,1,139600,0,0,0,0,0,0,0,0,0
201811,09,645000,013,    ,00000 ,78250 ,29179 ,278,25540, , ,06066      ,1,1,2,Vernon town,10,10,1376229,2,4,346400,0,0,0,9,71,5464291,0,0,0,0,0,0,0,0,0,1,12,950000
201811,09,649000,011,    ,00000 ,78600 ,2603 ,278,35980, , ,06384      ,1,1,10,Voluntown town,1,1,226560,0,0,0,0,0,0,0,0,0,1,1,226560,0,0,0,0,0,0,0,0,0
201811,09,653000,009,    ,00000 ,78740 ,45135 ,408,35300, , ,06492      ,1,1,0,Wallingford town,21,21,3804192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201811,09,665000,009,1090,80000 ,80070 ,110366 ,408,35300,2, ,06702      ,1,1,10,Waterbury,18,18,1527275,0,0,0,0,0,0,0,0,0,15,15,1184000,0,0,0,0,0,0,0,0,0
201811,09,677000,003,    ,00000 ,82590 ,63268 ,278,25540, ,1,06107      ,1,1,0,West Hartford town,11,11,2976788,0,0,0,0,0,0,11,59,2872485,0,0,0,0,0,0,0,0,0,0,0,0
201811,09,685000,007,    ,00000 ,81680 ,6938 ,278,25540, , ,06498      ,1,1,10,Westbrook town,3,3,854305,1,2,591045,0,0,0,0,0,0,3,3,854305,1,2,591045,0,0,0,0,0,0
201811,09,689000,001,    ,00000 ,83430 ,10179 ,408,14860, , ,06883      ,1,1,1,Weston town,10,10,15196340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201811,09,693000,001,    ,00000 ,83500 ,26391 ,408,14860, , ,06880      ,1,1,11,Westport town,51,51,40648000,0,0,0,4,12,1648000,3,28,3949332,51,51,40648000,0,0,0,4,12,1648000,3,28,3949332
201811,09,697000,003,    ,00000 ,84900 ,26668 ,278,25540, , ,06109      ,1,1,9,Wethersfield town,3,3,1150548,0,0,0,0,0,0,0,0,0,1,1,525000,0,0,0,0,0,0,0,0,0
201811,09,701000,013,    ,00000 ,85950 ,6041 ,278,25540, , ,06279      ,1,1,10,Willington town,2,2,625000,0,0,0,0,0,0,0,0,0,2,2,625000,0,0,0,0,0,0,0,0,0
201811,09,705000,001,    ,00000 ,86370 ,18062 ,408,14860, , ,06897      ,1,1,9,Wilton town,5,5,3537832,0,0,0,0,0,0,0,0,0,3,3,2139540,0,0,0,0,0,0,0,0,0
201811,09,713000,015,    ,00000 ,86790 ,25268 ,148,49340, , ,062260001  ,1,1,11,Windham town,2,2,265300,0,0,0,0,0,0,0,0,0,2,2,265300,0,0,0,0,0,0,0,0,0
201811,09,717000,003,    ,00000 ,87070 ,12498 ,278,25540, , ,06096      ,1,1,10,Windsor Locks town,6,6,938301,0,0,0,0,0,0,1,12,2199676,5,5,790080,0,0,0,0,0,0,0,0,0
201811,09,721000,003,    ,00000 ,87000 ,29044 ,278,25540, , ,06095      ,1,1,11,Windsor town,17,17,3171855,0,0,0,0,0,0,0,0,0,17,17,3171855,0,0,0,0,0,0,0,0,0
201811,09,725000,009,    ,00000 ,87560 ,16680 ,408,35300, , ,06716      ,1,1,10,Wolcott town,14,14,2083886,0,0,0,0,0,0,0,0,0,13,13,1927000,0,0,0,0,0,0,0,0,0
201811,09,733000,005,    ,00000 ,87910 ,9975 ,999,99999, , ,06798      ,1,1,11,Woodbury town,7,7,2574095,0,0,0,0,0,0,0,0,0,7,7,2574095,0,0,0,0,0,0,0,0,0
201811,23,002000,031,    ,00000 ,00275 ,2447 ,438,38860, , ,04001      ,1,1,0,Acton town,15,15,2876511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201811,23,003000,029,    ,00000 ,00380 ,1266 ,999,99999, , ,04606      ,1,1,4,Addison town,1,1,266020,0,0,0,0,0,0,0,0,0,1,1,266020,0,0,0,0,0,0,0,0,0
201811,23,005000,029,    ,00000 ,00660 ,499 ,999,99999, , ,04694      ,1,1,1,Alexander town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201811,23,011000,003,    ,00000 ,01220 ,238 ,999,99999,2, ,04471      ,1,1,0,Amity town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201811,23,015000,013,    ,00000 ,01465 ,1316 ,999,99999, , ,04862      ,1,1,4,Appleton town,5,5,865790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201811,23,018000,031,    ,00000 ,01605 ,4022 ,438,38860, , ,04046      ,1,1,1,Arundel town,25,25,4695466,2,4,500000,0,0,0,0,0,0,2,2,594000,0,0,0,0,0,0,0,0,0
201811,23,022000,001,0150,02060 ,02060 ,23055 ,438,30340, ,1,04210      ,1,1,11,Auburn,28,28,6309028,1,2,150000,0,0,0,3,36,4966001,28,28,6309028,1,2,150000,0,0,0,3,36,4966001
201811,23,023000,011,0200,02100 ,02100 ,19136 ,999,99999, , ,04330      ,1,1,11,Augusta,24,24,3594843,0,0,0,0,0,0,0,0,0,24,24,3594843,0,0,0,0,0,0,0,0,0
201811,23,027000,005,    ,00000 ,02655 ,1525 ,438,38860, , ,04091      ,1,1,11,Baldwin town,12,12,1237000,0,0,0,0,0,0,0,0,0,12,12,1237000,0,0,0,0,0,0,0,0,0
201811,23,029000,019,0250,02795 ,02795 ,33039 ,999,12620, ,1,04401      ,1,1,11,Bangor,37,37,6716884,0,0,0,0,0,0,1,12,1809223,37,37,6716884,0,0,0,0,0,0,1,12,1809223
201811,23,030000,009,    ,00000 ,02865 ,5235 ,999,99999, , ,04609      ,1,1,9,Bar Harbor town,27,27,7585923,2,4,646195,0,0,0,0,0,0,23,23,6459427,2,4,646195,0,0,0,0,0,0
201811,23,040000,031,    ,00000 ,04720 ,7246 ,438,38860, , ,03901      ,1,1,11,Berwick town,25,25,6000000,0,0,0,0,0,0,2,16,1200000,25,25,6000000,0,0,0,0,0,0,2,16,1200000
201811,23,042000,031,0500,04860 ,04860 ,21277 ,438,38860, , ,040050586  ,1,1,0,Biddeford,17,17,3042048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201811,23,048000,023,    ,00000 ,06260 ,3061 ,438,38860, , ,042870035  ,1,1,9,Bowdoin town,7,7,1437706,0,0,0,0,0,0,0,0,0,5,5,1172082,0,0,0,0,0,0,0,0,0
201811,23,056000,005,    ,00000 ,07170 ,5210 ,438,38860, , ,040091262  ,1,1,11,Bridgton town,42,42,9375813,0,0,0,0,0,0,3,26,780000,42,42,9375813,0,0,0,0,0,0,3,26,780000
201811,23,058000,015,    ,00000 ,07485 ,2755 ,999,99999, , ,04539      ,1,1,11,Bristol town,6,6,710000,0,0,0,0,0,0,0,0,0,6,6,710000,0,0,0,0,0,0,0,0,0
201811,23,064000,005,    ,00000 ,08430 ,20278 ,438,38860, , ,04011      ,1,1,11,Brunswick town,54,54,15110024,0,0,0,0,0,0,0,0,0,54,54,15110024,0,0,0,0,0,0,0,0,0
201811,23,073000,013,    ,00000 ,09725 ,4850 ,999,99999, , ,04843      ,1,1,0,Camden town,6,6,1107145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201811,23,078000,003,1100,10565 ,10565 ,8189 ,999,99999, , ,04736      ,1,1,11,Caribou,7,7,1725000,0,0,0,0,0,0,0,0,0,7,7,1725000,0,0,0,0,0,0,0,0,0
201811,23,084000,005,    ,00000 ,11125 ,3742 ,438,38860, , ,040150060  ,1,1,11,Casco town,15,15,2412530,0,0,0,0,0,0,0,0,0,15,15,2412530,0,0,0,0,0,0,0,0,0
201811,23,085000,009,    ,00000 ,11265 ,1366 ,999,99999, , ,044210204  ,1,1,11,Castine town,2,2,299440,0,0,0,0,0,0,0,0,0,2,2,299440,0,0,0,0,0,0,0,0,0
201811,23,086000,003,    ,00000 ,11300 ,425 ,999,99999, , ,04757      ,1,1,10,Castle Hill town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201811,23,089000,003,    ,00000 ,12000 ,468 ,999,99999, , ,047570500  ,1,1,11,Chapman town,2,2,260000,0,0,0,0,0,0,0,0,0,2,2,260000,0,0,0,0,0,0,0,0,0
