Survey,State,6-Digit,County,Census Place,FIPS Place,FIPS MCD,Pop,CSA,CBSA,Footnote,Central,Zip,Region,Division,Number of,Place,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,5+ units rep
201906,09,097000,003,    ,00000 ,12270 ,10292 ,278,25540, , ,06022      ,1,1,6,Canton town,5,5,1455570,0,0,0,0,0,0,0,0,0,5,5,1455570,0,0,0,0,0,0,0,0,0
201906,09,105000,009,    ,00000 ,14160 ,29261 ,408,35300, , ,06410      ,1,1,6,Cheshire town,8,8,1676800,0,0,0,0,0,0,0,0,0,8,8,1676800,0,0,0,0,0,0,0,0,0
201906,09,109000,007,    ,00000 ,14300 ,3994 ,278,25540, , ,06412      ,1,1,6,Chester town,1,1,399000,0,0,0,0,0,0,0,0,0,1,1,399000,0,0,0,0,0,0,0,0,0
201906,09,113000,007,    ,00000 ,15350 ,13260 ,278,25540, , ,06413      ,1,1,6,Clinton town,10,10,2725863,0,0,0,0,0,0,0,0,0,10,10,2725863,0,0,0,0,0,0,0,0,0
201906,09,121000,011,    ,00000 ,15910 ,16068 ,278,35980, , ,06415      ,1,1,4,Colchester town,5,5,1094103,0,0,0,0,0,0,0,0,0,2,2,495000,0,0,0,0,0,0,0,0,0
201906,09,129000,013,    ,00000 ,16400 ,5485 ,278,25540, , ,06237      ,1,1,3,Columbia town,1,1,226250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201906,09,137000,013,    ,00000 ,17800 ,12435 ,278,25540, , ,062383615  ,1,1,6,Coventry town,10,10,1687873,0,0,0,0,0,0,0,0,0,10,10,1687873,0,0,0,0,0,0,0,0,0
201906,09,141000,007,    ,00000 ,18080 ,14005 ,278,25540, , ,06416      ,1,1,4,Cromwell town,5,5,1440941,0,0,0,0,0,0,0,0,0,3,3,832000,0,0,0,0,0,0,0,0,0
201906,09,145000,001,0230,18430 ,18500 ,80893 ,408,14860,2,1,06810      ,1,1,6,Danbury,31,31,8239409,1,2,400000,0,0,0,0,0,0,31,31,8239409,1,2,400000,0,0,0,0,0,0
201906,09,157000,001,    ,00000 ,18850 ,20732 ,408,14860, , ,06820      ,1,1,5,Darien town,23,23,35609614,0,0,0,0,0,0,0,0,0,20,20,30651000,0,0,0,0,0,0,0,0,0
201906,09,161000,007,    ,00000 ,19130 ,4629 ,278,25540, , ,06417      ,1,1,5,Deep River town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201906,09,169000,007,    ,00000 ,20810 ,7388 ,278,25540, , ,06422      ,1,1,6,Durham town,1,1,150000,0,0,0,0,0,0,0,0,0,1,1,150000,0,0,0,0,0,0,0,0,0
201906,09,173000,003,    ,00000 ,22070 ,5148 ,278,25540, , ,06026      ,1,1,6,East Granby town,3,3,713000,0,0,0,0,0,0,0,0,0,3,3,713000,0,0,0,0,0,0,0,0,0
201906,09,177000,007,    ,00000 ,22280 ,9126 ,278,25540, , ,064690000  ,1,1,6,East Haddam town,4,4,1101080,0,0,0,0,0,0,0,0,0,4,4,1101080,0,0,0,0,0,0,0,0,0
201906,09,181000,007,    ,00000 ,22490 ,12959 ,278,25540, , ,064241002  ,1,1,2,East Hampton town,7,7,1167729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201906,09,185000,003,    ,00000 ,22630 ,51252 ,278,25540, ,1,06108      ,1,1,6,East Hartford town,4,4,750000,0,0,0,0,0,0,0,0,0,4,4,750000,0,0,0,0,0,0,0,0,0
201906,09,193000,011,    ,00000 ,23400 ,19159 ,278,35980, , ,06357      ,1,1,6,East Lyme town,14,14,3713450,0,0,0,0,0,0,0,0,0,14,14,3713450,0,0,0,0,0,0,0,0,0
201906,09,197000,003,    ,00000 ,24800 ,11162 ,278,25540, , ,06016      ,1,1,6,East Windsor town,9,9,1294422,0,0,0,0,0,0,0,0,0,9,9,1294422,0,0,0,0,0,0,0,0,0
201906,09,205000,001,    ,00000 ,23890 ,7490 ,408,14860, , ,06612      ,1,1,6,Easton town,1,1,418690,0,0,0,0,0,0,0,0,0,1,1,418690,0,0,0,0,0,0,0,0,0
201906,09,209000,013,    ,00000 ,25360 ,15602 ,278,25540, , ,06029      ,1,1,0,Ellington town,18,18,3789901,0,0,0,0,0,0,6,30,3681900,0,0,0,0,0,0,0,0,0,0,0,0
201906,09,213000,003,    ,00000 ,25990 ,44654 ,278,25540, , ,06082      ,1,1,1,Enfield town,3,3,555000,0,0,0,0,0,0,4,20,2457907,0,0,0,0,0,0,0,0,0,0,0,0
201906,09,217000,007,    ,00000 ,26270 ,6683 ,278,25540, , ,064261167  ,1,1,4,Essex town,4,4,1621586,0,0,0,0,0,0,1,5,446138,2,2,668874,0,0,0,0,0,0,0,0,0
201906,09,221000,001,    ,00000 ,26620 ,59404 ,408,14860, , ,06824      ,1,1,6,Fairfield town,23,23,13610230,2,4,1545200,0,0,0,2,22,4094499,23,23,13610230,2,4,1545200,0,0,0,2,22,4094499
201906,09,225000,003,    ,00000 ,27600 ,25340 ,278,25540, , ,06032      ,1,1,5,Farmington town,36,36,7243192,0,0,0,0,0,0,0,0,0,34,34,6868778,0,0,0,0,0,0,0,0,0
201906,09,229000,007,0340,27810 ,57320 ,43 ,278,25540, , ,06475      ,1,1,6,Fenwick borough,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201906,09,237000,003,    ,00000 ,31240 ,34427 ,278,25540, , ,06033      ,1,1,6,Glastonbury town,19,19,6560000,0,0,0,0,0,0,0,0,0,19,19,6560000,0,0,0,0,0,0,0,0,0
201906,09,245000,003,    ,00000 ,32640 ,11282 ,278,25540, , ,06035      ,1,1,6,Granby town,12,12,1758000,0,0,0,0,0,0,0,0,0,12,12,1758000,0,0,0,0,0,0,0,0,0
201906,09,249000,001,    ,00000 ,33620 ,61171 ,408,14860, , ,06830      ,1,1,2,Greenwich town,50,50,65300153,0,0,0,0,0,0,4,30,18333334,9,9,16600000,0,0,0,0,0,0,0,0,0
201906,09,253000,011,    ,00000 ,33900 ,8464 ,278,35980,2, ,06351      ,1,1,6,Griswold town,5,5,1098427,0,0,0,0,0,0,0,0,0,5,5,1098427,0,0,0,0,0,0,0,0,0
201906,09,273000,007,    ,00000 ,35230 ,8346 ,278,25540, , ,06438      ,1,1,6,Haddam town,3,3,511000,0,0,0,0,0,0,0,0,0,3,3,511000,0,0,0,0,0,0,0,0,0
201906,09,285000,003,0400,37000 ,37070 ,124775 ,278,25540,2,1,06103      ,1,1,0,Hartford,3,3,403539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201906,09,289000,003,    ,00000 ,37140 ,2114 ,278,25540, , ,06035      ,1,1,6,Hartland town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201906,09,297000,013,    ,00000 ,37910 ,9686 ,278,25540, , ,06248      ,1,1,1,Hebron town,7,7,2146699,0,0,0,0,0,0,0,0,0,1,1,260374,0,0,0,0,0,0,0,0,0
201906,09,305000,005,    ,00000 ,40290 ,2979 ,999,99999, , ,06757      ,1,1,6,Kent town,1,1,315000,0,0,0,0,0,0,0,0,0,1,1,315000,0,0,0,0,0,0,0,0,0
201906,09,313000,007,    ,00000 ,40710 ,6525 ,278,25540, , ,06419      ,1,1,6,Killingworth town,3,3,895617,0,0,0,0,0,0,0,0,0,3,3,895617,0,0,0,0,0,0,0,0,0
201906,09,317000,011,    ,00000 ,42390 ,7308 ,278,35980, , ,062491506  ,1,1,6,Lebanon town,1,1,287000,0,0,0,0,0,0,0,0,0,1,1,287000,0,0,0,0,0,0,0,0,0
201906,09,337000,011,    ,00000 ,44210 ,2406 ,278,35980, , ,06371      ,1,1,6,Lyme town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201906,09,345000,003,    ,00000 ,44700 ,58241 ,278,25540, , ,06040      ,1,1,6,Manchester town,13,13,1521008,2,4,242000,0,0,0,0,0,0,13,13,1521008,2,4,242000,0,0,0,0,0,0
201906,09,349000,013,    ,00000 ,44910 ,26543 ,278,25540, , ,06268      ,1,1,5,Mansfield town,2,2,1114400,0,0,0,0,0,0,0,0,0,2,2,1114400,0,0,0,0,0,0,0,0,0
201906,09,353000,003,    ,00000 ,45820 ,6404 ,278,25540, , ,06447      ,1,1,6,Marlborough town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201906,09,365000,007,    ,00000 ,47080 ,4425 ,278,25540, , ,06455      ,1,1,6,Middlefield town,1,1,200000,0,0,0,0,0,0,0,0,0,1,1,200000,0,0,0,0,0,0,0,0,0
201906,09,369000,007,0520,47290 ,47360 ,47648 ,278,25540,2,1,06457      ,1,1,1,Middletown,8,8,1383528,0,0,0,0,0,0,0,0,0,2,2,315975,0,0,0,0,0,0,0,0,0
201906,09,377000,009,    ,00000 ,47535 ,52759 ,408,35300,2,1,06460      ,1,1,0,Milford town,16,16,2635568,0,0,0,0,0,0,8,68,4184052,0,0,0,0,0,0,0,0,0,0,0,0
201906,09,381000,001,    ,00000 ,48620 ,19479 ,408,14860, , ,06468      ,1,1,6,Monroe town,9,9,2879824,0,0,0,0,0,0,0,0,0,9,9,2879824,0,0,0,0,0,0,0,0,0
201906,09,397000,003,0580,50370 ,50440 ,73206 ,278,25540,2, ,06051      ,1,1,6,New Britain,4,4,645600,0,0,0,1,4,371400,0,0,0,4,4,645600,0,0,0,1,4,371400,0,0,0
201906,09,401000,001,    ,00000 ,50580 ,19738 ,408,14860, , ,06840      ,1,1,6,New Canaan town,5,5,3503530,1,2,790000,0,0,0,0,0,0,5,5,3503530,1,2,790000,0,0,0,0,0,0
201906,09,405000,001,    ,00000 ,50860 ,13881 ,408,14860, , ,06812      ,1,1,0,New Fairfield town,1,1,470187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201906,09,413000,009,0600,52000 ,52070 ,129779 ,408,35300,2,1,06510      ,1,1,6,New Haven,4,4,210000,26,52,4980606,7,22,2279458,3,199,21814230,4,4,210000,26,52,4980606,7,22,2279458,3,199,21814230
201906,09,417000,011,0620,52280 ,52350 ,27620 ,278,35980,2,1,06320      ,1,1,0,New London,18,18,2979090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201906,09,425000,003,    ,00000 ,52140 ,30562 ,278,25540, , ,06111      ,1,1,5,Newington town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201906,09,433000,001,    ,00000 ,52980 ,25619 ,408,14860,2, ,06470      ,1,1,6,Newtown town,8,8,1926760,0,0,0,0,0,0,1,30,1892090,8,8,1926760,0,0,0,0,0,0,1,30,1892090
201906,09,457000,001,0720,55990 ,56060 ,85603 ,408,14860,2,1,068565125  ,1,1,6,Norwalk,9,9,4345000,0,0,0,0,0,0,0,0,0,9,9,4345000,0,0,0,0,0,0,0,0,0
201906,09,461000,011,0730,56200 ,56270 ,40493 ,278,35980,2,1,06360      ,1,1,6,Norwich,1,1,262409,3,6,600000,0,0,0,0,0,0,1,1,262409,3,6,600000,0,0,0,0,0,0
201906,09,473000,007,    ,00000 ,57320 ,10199 ,278,25540, , ,06475      ,1,1,5,Old Saybrook town,6,6,1651514,1,2,195000,0,0,0,0,0,0,5,5,1450300,0,0,0,0,0,0,0,0,0
201906,09,481000,009,    ,00000 ,58300 ,12683 ,408,35300, , ,06478      ,1,1,5,Oxford town,18,18,2638079,0,0,0,0,0,0,0,0,0,15,15,2095000,0,0,0,0,0,0,0,0,0
201906,09,489000,003,    ,00000 ,60120 ,17716 ,278,25540, , ,06062      ,1,1,0,Plainville town,6,6,1139684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201906,09,501000,007,    ,00000 ,61800 ,9508 ,278,25540, , ,06480      ,1,1,6,Portland town,2,2,878250,0,0,0,0,0,0,0,0,0,2,2,878250,0,0,0,0,0,0,0,0,0
201906,09,505000,011,    ,00000 ,62150 ,4726 ,278,35980, , ,06360      ,1,1,6,Preston town,8,8,2211944,0,0,0,0,0,0,0,0,0,8,8,2211944,0,0,0,0,0,0,0,0,0
201906,09,509000,009,    ,00000 ,62290 ,9405 ,408,35300, , ,06712      ,1,1,6,Prospect town,18,18,2128000,0,0,0,0,0,0,0,0,0,18,18,2128000,0,0,0,0,0,0,0,0,0
201906,09,517000,001,    ,00000 ,63480 ,9158 ,408,14860, , ,06875      ,1,1,6,Redding town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201906,09,521000,001,    ,00000 ,63970 ,24638 ,408,14860, , ,06877      ,1,1,5,Ridgefield town,7,7,4830393,0,0,0,0,0,0,1,30,5390204,6,6,3330600,0,0,0,0,0,0,1,30,5390204
201906,09,525000,003,    ,00000 ,65370 ,19709 ,278,25540, , ,06067      ,1,1,6,Rocky Hill town,5,5,1196000,0,0,0,0,0,0,0,0,0,5,5,1196000,0,0,0,0,0,0,0,0,0
201906,09,553000,001,0890,68100 ,68170 ,39559 ,408,14860,2, ,06484      ,1,1,6,Shelton,28,28,5229220,1,2,403540,0,0,0,0,0,0,28,28,5229220,1,2,403540,0,0,0,0,0,0
201906,09,557000,001,    ,00000 ,68310 ,3581 ,408,14860, , ,06784      ,1,1,6,Sherman town,1,1,298000,0,0,0,0,0,0,0,0,0,1,1,298000,0,0,0,0,0,0,0,0,0
201906,09,561000,003,    ,00000 ,68940 ,23511 ,278,25540, , ,06070      ,1,1,6,Simsbury town,18,18,3463278,0,0,0,0,0,0,0,0,0,18,18,3463278,0,0,0,0,0,0,0,0,0
201906,09,565000,013,    ,00000 ,69220 ,11444 ,278,25540, , ,060712119  ,1,1,6,Somers town,11,11,1835000,0,0,0,0,0,0,0,0,0,11,11,1835000,0,0,0,0,0,0,0,0,0
201906,09,569000,003,    ,00000 ,71390 ,25709 ,278,25540, , ,06074      ,1,1,1,South Windsor town,46,46,7621972,0,0,0,0,0,0,8,73,4606124,37,37,6125320,0,0,0,0,0,0,3,43,3560416
201906,09,577000,003,    ,00000 ,70550 ,43069 ,278,25540, , ,06489      ,1,1,5,Southington town,62,62,4708005,0,0,0,0,0,0,0,0,0,54,54,4045998,0,0,0,0,0,0,0,0,0
201906,09,581000,011,    ,00000 ,71670 ,2984 ,278,35980, , ,06330      ,1,1,6,Sprague town,1,1,266020,0,0,0,0,0,0,0,0,0,1,1,266020,0,0,0,0,0,0,0,0,0
201906,09,589000,013,    ,00000 ,72090 ,12087 ,278,25540, , ,06076      ,1,1,6,Stafford town,5,5,1158440,0,0,0,0,0,0,0,0,0,5,5,1158440,0,0,0,0,0,0,0,0,0
201906,09,593000,001,0970,73000 ,73070 ,122643 ,408,14860,2,1,06904      ,1,1,6,Stamford,23,23,14567780,0,0,0,1,3,442200,2,378,79246475,23,23,14567780,0,0,0,1,3,442200,2,378,79246475
201906,09,609000,001,    ,00000 ,74190 ,51384 ,408,14860, ,1,06497      ,1,1,6,Stratford town,2,2,528429,1,2,296439,0,0,0,2,59,2200000,2,2,528429,1,2,296439,0,0,0,2,59,2200000
201906,09,613000,003,    ,00000 ,74540 ,15735 ,278,25540, , ,06078      ,1,1,6,Suffield town,19,19,6781500,0,0,0,0,0,0,0,0,0,19,19,6781500,0,0,0,0,0,0,0,0,0
201906,09,625000,013,    ,00000 ,76290 ,15052 ,278,25540, , ,06084      ,1,1,6,Tolland town,3,3,796848,0,0,0,0,0,0,1,8,700000,3,3,796848,0,0,0,0,0,0,1,8,700000
201906,09,637000,001,    ,00000 ,77200 ,36018 ,408,14860, , ,06611      ,1,1,0,Trumbull town,3,3,757504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201906,09,641000,013,    ,00000 ,77830 ,854 ,278,25540, , ,06076      ,1,1,5,Union town,4,4,596000,0,0,0,0,0,0,0,0,0,4,4,596000,0,0,0,0,0,0,0,0,0
201906,09,645000,013,    ,00000 ,78250 ,29179 ,278,25540, , ,06066      ,1,1,0,Vernon town,6,6,805726,1,2,194000,0,0,0,6,40,3046968,0,0,0,0,0,0,0,0,0,0,0,0
201906,09,649000,011,    ,00000 ,78600 ,2603 ,278,35980, , ,06384      ,1,1,6,Voluntown town,1,1,167940,0,0,0,0,0,0,0,0,0,1,1,167940,0,0,0,0,0,0,0,0,0
201906,09,653000,009,    ,00000 ,78740 ,45135 ,408,35300, , ,06492      ,1,1,0,Wallingford town,10,10,1811520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201906,09,665000,009,1090,80000 ,80070 ,110366 ,408,35300,2, ,06702      ,1,1,5,Waterbury,4,4,300867,0,0,0,0,0,0,0,0,0,2,2,143000,0,0,0,0,0,0,0,0,0
201906,09,677000,003,    ,00000 ,82590 ,63268 ,278,25540, , ,06107      ,1,1,0,West Hartford town,6,6,1623956,0,0,0,0,0,0,6,33,1606645,0,0,0,0,0,0,0,0,0,0,0,0
201906,09,685000,007,    ,00000 ,81680 ,6938 ,278,25540, , ,06498      ,1,1,4,Westbrook town,1,1,378090,0,0,0,0,0,0,0,0,0,1,1,378090,0,0,0,0,0,0,0,0,0
201906,09,689000,001,    ,00000 ,83430 ,10179 ,408,14860, , ,06883      ,1,1,0,Weston town,4,4,6078536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201906,09,693000,001,    ,00000 ,83500 ,26391 ,408,14860, , ,06880      ,1,1,6,Westport town,28,28,25807000,0,0,0,1,4,1500000,0,0,0,28,28,25807000,0,0,0,1,4,1500000,0,0,0
201906,09,697000,003,    ,00000 ,84900 ,26668 ,278,25540, , ,06109      ,1,1,5,Wethersfield town,2,2,943840,0,0,0,0,0,0,0,0,0,2,2,943840,0,0,0,0,0,0,0,0,0
201906,09,701000,013,    ,00000 ,85950 ,6041 ,278,25540, , ,06279      ,1,1,5,Willington town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201906,09,705000,001,    ,00000 ,86370 ,18062 ,408,14860, , ,06897      ,1,1,6,Wilton town,2,2,871540,0,0,0,0,0,0,0,0,0,2,2,871540,0,0,0,0,0,0,0,0,0
201906,09,713000,015,    ,00000 ,86790 ,25268 ,148,49340, , ,062260001  ,1,1,6,Windham town,2,2,238000,0,0,0,0,0,0,0,0,0,2,2,238000,0,0,0,0,0,0,0,0,0
201906,09,717000,003,    ,00000 ,87070 ,12498 ,278,25540, , ,06096      ,1,1,6,Windsor Locks town,2,2,327845,0,0,0,0,0,0,0,0,0,2,2,327845,0,0,0,0,0,0,0,0,0
201906,09,721000,003,    ,00000 ,87000 ,29044 ,278,25540, , ,06095      ,1,1,6,Windsor town,8,8,1439200,0,0,0,0,0,0,0,0,0,8,8,1439200,0,0,0,0,0,0,0,0,0
201906,09,725000,009,    ,00000 ,87560 ,16680 ,408,35300, , ,06716      ,1,1,4,Wolcott town,15,15,1939544,0,0,0,0,0,0,0,0,0,11,11,1312000,0,0,0,0,0,0,0,0,0
201906,09,733000,005,    ,00000 ,87910 ,9975 ,999,99999, , ,06798      ,1,1,6,Woodbury town,1,1,450000,0,0,0,0,0,0,0,0,0,1,1,450000,0,0,0,0,0,0,0,0,0
201906,23,002000,031,    ,00000 ,00275 ,2447 ,438,38860, , ,04001      ,1,1,0,Acton town,8,8,1535228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201906,23,003000,029,    ,00000 ,00380 ,1266 ,999,99999, , ,04606      ,1,1,0,Addison town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201906,23,005000,029,    ,00000 ,00660 ,499 ,999,99999, , ,04694      ,1,1,0,Alexander town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201906,23,011000,003,    ,00000 ,01220 ,238 ,999,99999,2, ,04471      ,1,1,0,Amity town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201906,23,015000,013,    ,00000 ,01465 ,1316 ,999,99999, , ,04862      ,1,1,2,Appleton town,3,3,519474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201906,23,018000,031,    ,00000 ,01605 ,4022 ,438,38860, , ,04046      ,1,1,0,Arundel town,12,12,2199521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201906,23,022000,001,0150,02060 ,02060 ,23055 ,438,30340, ,1,04210      ,1,1,6,Auburn,6,6,1921764,0,0,0,0,0,0,1,53,9350000,6,6,1921764,0,0,0,0,0,0,1,53,9350000
201906,23,023000,011,0200,02100 ,02100 ,19136 ,999,99999, , ,04330      ,1,1,5,Augusta,11,11,2289416,0,0,0,0,0,0,1,5,655172,8,8,1849976,0,0,0,0,0,0,0,0,0
201906,23,027000,005,    ,00000 ,02655 ,1525 ,438,38860, , ,04091      ,1,1,3,Baldwin town,4,4,484833,0,0,0,0,0,0,0,0,0,2,2,274000,0,0,0,0,0,0,0,0,0
201906,23,029000,019,0250,02795 ,02795 ,33039 ,999,12620, ,1,04401      ,1,1,6,Bangor,7,7,1645530,2,4,531952,0,0,0,0,0,0,7,7,1645530,2,4,531952,0,0,0,0,0,0
201906,23,030000,009,    ,00000 ,02865 ,5235 ,999,99999, , ,04609      ,1,1,5,Bar Harbor town,9,9,2319261,0,0,0,0,0,0,0,0,0,7,7,1713083,0,0,0,0,0,0,0,0,0
201906,23,040000,031,    ,00000 ,04720 ,7246 ,438,38860, , ,03901      ,1,1,1,Berwick town,17,17,3836999,0,0,0,0,0,0,2,10,1000000,1,1,225000,0,0,0,0,0,0,0,0,0
201906,23,042000,031,0500,04860 ,04860 ,21277 ,438,38860, , ,040050586  ,1,1,0,Biddeford,6,6,1073664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201906,23,048000,023,    ,00000 ,06260 ,3061 ,438,38860, , ,042870035  ,1,1,6,Bowdoin town,3,3,310656,0,0,0,0,0,0,0,0,0,3,3,310656,0,0,0,0,0,0,0,0,0
201906,23,056000,005,    ,00000 ,07170 ,5210 ,438,38860, , ,040091262  ,1,1,5,Bridgton town,13,13,2472168,0,0,0,0,0,0,1,5,288462,9,9,1577000,0,0,0,0,0,0,0,0,0
201906,23,058000,015,    ,00000 ,07485 ,2755 ,999,99999, , ,04539      ,1,1,6,Bristol town,5,5,915000,0,0,0,0,0,0,0,0,0,5,5,915000,0,0,0,0,0,0,0,0,0
201906,23,064000,005,    ,00000 ,08430 ,20278 ,438,38860, , ,04011      ,1,1,5,Brunswick town,28,28,8385781,0,0,0,0,0,0,0,0,0,26,26,7745617,0,0,0,0,0,0,0,0,0
201906,23,073000,013,    ,00000 ,09725 ,4850 ,999,99999, , ,04843      ,1,1,0,Camden town,4,4,1545120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201906,23,078000,003,1100,10565 ,10565 ,8189 ,999,99999, , ,04736      ,1,1,6,Caribou,0,0,0,0,0,0,0,0,0,1,38,3000000,0,0,0,0,0,0,0,0,0,1,38,3000000
201906,23,084000,005,    ,00000 ,11125 ,3742 ,438,38860, , ,040150060  ,1,1,5,Casco town,4,4,1130835,0,0,0,0,0,0,0,0,0,3,3,970000,0,0,0,0,0,0,0,0,0
201906,23,085000,009,    ,00000 ,11265 ,1366 ,999,99999, , ,044210204  ,1,1,6,Castine town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201906,23,086000,003,    ,00000 ,11300 ,425 ,999,99999, , ,04757      ,1,1,6,Castle Hill town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201906,23,089000,003,    ,00000 ,12000 ,468 ,999,99999, , ,047570500  ,1,1,6,Chapman town,1,1,120000,0,0,0,0,0,0,0,0,0,1,1,120000,0,0,0,0,0,0,0,0,0
201906,23,109000,029,    ,00000 ,14940 ,105 ,999,99999, , ,04694      ,1,1,6,Crawford town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
