Survey,State,6-Digit,County,Census Place,FIPS Place,FIPS MCD,Pop,CSA,CBSA,Footnote,Central,Zip,Region,Division,Number of,Place,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,5+ units rep
201807,09,097000,003,    ,00000 ,12270 ,10292 ,278,25540, , ,06022      ,1,1,7,Canton town,4,4,738000,0,0,0,0,0,0,0,0,0,4,4,738000,0,0,0,0,0,0,0,0,0
201807,09,105000,009,    ,00000 ,14160 ,29261 ,408,35300, , ,06410      ,1,1,7,Cheshire town,12,12,2762265,0,0,0,0,0,0,0,0,0,12,12,2762265,0,0,0,0,0,0,0,0,0
201807,09,109000,007,    ,00000 ,14300 ,3994 ,278,25540, , ,06412      ,1,1,7,Chester town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201807,09,113000,007,    ,00000 ,15350 ,13260 ,278,25540, , ,06413      ,1,1,7,Clinton town,9,9,2051900,0,0,0,0,0,0,0,0,0,9,9,2051900,0,0,0,0,0,0,0,0,0
201807,09,121000,011,    ,00000 ,15910 ,16068 ,278,35980, , ,06415      ,1,1,3,Colchester town,12,12,2419828,5,10,1460000,0,0,0,0,0,0,4,4,848000,0,0,0,0,0,0,0,0,0
201807,09,129000,013,    ,00000 ,16400 ,5485 ,278,25540, , ,06237      ,1,1,7,Columbia town,1,1,260000,0,0,0,0,0,0,0,0,0,1,1,260000,0,0,0,0,0,0,0,0,0
201807,09,137000,013,    ,00000 ,17800 ,12435 ,278,25540, , ,062383615  ,1,1,7,Coventry town,9,9,1725617,0,0,0,0,0,0,0,0,0,9,9,1725617,0,0,0,0,0,0,0,0,0
201807,09,141000,007,    ,00000 ,18080 ,14005 ,278,25540, , ,06416      ,1,1,7,Cromwell town,5,5,1355000,0,0,0,0,0,0,0,0,0,5,5,1355000,0,0,0,0,0,0,0,0,0
201807,09,145000,001,0230,18430 ,18500 ,80893 ,408,14860,2,1,06810      ,1,1,7,Danbury,53,53,14140874,0,0,0,1,3,372923,0,0,0,53,53,14140874,0,0,0,1,3,372923,0,0,0
201807,09,157000,001,    ,00000 ,18850 ,20732 ,408,14860, , ,06820      ,1,1,4,Darien town,19,19,30087742,0,0,0,0,0,0,0,0,0,10,10,18856000,0,0,0,0,0,0,0,0,0
201807,09,161000,007,    ,00000 ,19130 ,4629 ,278,25540, , ,06417      ,1,1,7,Deep River town,1,1,300000,0,0,0,0,0,0,0,0,0,1,1,300000,0,0,0,0,0,0,0,0,0
201807,09,169000,007,    ,00000 ,20810 ,7388 ,278,25540, , ,06422      ,1,1,7,Durham town,2,2,518000,0,0,0,0,0,0,0,0,0,2,2,518000,0,0,0,0,0,0,0,0,0
201807,09,173000,003,    ,00000 ,22070 ,5148 ,278,25540, , ,06026      ,1,1,7,East Granby town,3,3,892000,0,0,0,0,0,0,0,0,0,3,3,892000,0,0,0,0,0,0,0,0,0
201807,09,177000,007,    ,00000 ,22280 ,9126 ,278,25540, , ,064690000  ,1,1,6,East Haddam town,5,5,1235207,0,0,0,0,0,0,0,0,0,4,4,999522,0,0,0,0,0,0,0,0,0
201807,09,181000,007,    ,00000 ,22490 ,12959 ,278,25540, , ,064241002  ,1,1,1,East Hampton town,15,15,2559120,0,0,0,0,0,0,0,0,0,2,2,320000,0,0,0,0,0,0,0,0,0
201807,09,185000,003,    ,00000 ,22630 ,51252 ,278,25540, ,1,06108      ,1,1,7,East Hartford town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201807,09,193000,011,    ,00000 ,23400 ,19159 ,278,35980, , ,06357      ,1,1,7,East Lyme town,8,8,2133614,0,0,0,0,0,0,1,6,1147200,8,8,2133614,0,0,0,0,0,0,1,6,1147200
201807,09,197000,003,    ,00000 ,24800 ,11162 ,278,25540, , ,06016      ,1,1,7,East Windsor town,16,16,2446665,0,0,0,0,0,0,1,122,8000000,16,16,2446665,0,0,0,0,0,0,1,122,8000000
201807,09,205000,001,    ,00000 ,23890 ,7490 ,408,14860, , ,06612      ,1,1,7,Easton town,5,5,3228725,0,0,0,0,0,0,0,0,0,5,5,3228725,0,0,0,0,0,0,0,0,0
201807,09,209000,013,    ,00000 ,25360 ,15602 ,278,25540, , ,06029      ,1,1,0,Ellington town,24,24,5053095,0,0,0,0,0,0,7,39,4786470,0,0,0,0,0,0,0,0,0,0,0,0
201807,09,213000,003,    ,00000 ,25990 ,44654 ,278,25540, , ,06082      ,1,1,7,Enfield town,0,0,0,0,0,0,0,0,0,2,20,2050000,0,0,0,0,0,0,0,0,0,2,20,2050000
201807,09,217000,007,    ,00000 ,26270 ,6683 ,278,25540, , ,064261167  ,1,1,6,Essex town,7,7,6344348,0,0,0,0,0,0,1,5,446138,5,5,5323546,0,0,0,0,0,0,0,0,0
201807,09,221000,001,    ,00000 ,26620 ,59404 ,408,14860, , ,06430      ,1,1,7,Fairfield town,34,34,18292000,4,8,2739900,1,3,1179000,0,0,0,34,34,18292000,4,8,2739900,1,3,1179000,0,0,0
201807,09,225000,003,    ,00000 ,27600 ,25340 ,278,25540, , ,06032      ,1,1,7,Farmington town,17,17,3103958,0,0,0,0,0,0,2,11,1226791,17,17,3103958,0,0,0,0,0,0,2,11,1226791
201807,09,229000,007,0340,27810 ,57320 ,43 ,278,25540, , ,06475      ,1,1,7,Fenwick borough,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201807,09,237000,003,    ,00000 ,31240 ,34427 ,278,25540, , ,06033      ,1,1,7,Glastonbury town,23,23,5813000,0,0,0,1,4,400000,0,0,0,23,23,5813000,0,0,0,1,4,400000,0,0,0
201807,09,245000,003,    ,00000 ,32640 ,11282 ,278,25540, , ,06035      ,1,1,6,Granby town,12,12,1779417,0,0,0,0,0,0,2,52,3284000,11,11,1602000,0,0,0,0,0,0,2,52,3284000
201807,09,249000,001,    ,00000 ,33620 ,61171 ,408,14860, , ,06830      ,1,1,3,Greenwich town,81,81,79266993,0,0,0,0,0,0,1,11,6722222,41,41,35384097,0,0,0,0,0,0,0,0,0
201807,09,253000,011,    ,00000 ,33900 ,8464 ,278,35980,2, ,06351      ,1,1,7,Griswold town,13,13,1489177,0,0,0,0,0,0,0,0,0,13,13,1489177,0,0,0,0,0,0,0,0,0
201807,09,273000,007,    ,00000 ,35230 ,8346 ,278,25540, , ,06438      ,1,1,7,Haddam town,2,2,1040000,0,0,0,0,0,0,0,0,0,2,2,1040000,0,0,0,0,0,0,0,0,0
201807,09,285000,003,0400,37000 ,37070 ,124775 ,278,25540,2,1,06103      ,1,1,0,Hartford,2,2,269026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201807,09,289000,003,    ,00000 ,37140 ,2114 ,278,25540, , ,06035      ,1,1,6,Hartland town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201807,09,297000,013,    ,00000 ,37910 ,9686 ,278,25540, , ,06248      ,1,1,0,Hebron town,10,10,3170090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201807,09,305000,005,    ,00000 ,40290 ,2979 ,999,99999, , ,06757      ,1,1,7,Kent town,4,4,1100000,0,0,0,0,0,0,0,0,0,4,4,1100000,0,0,0,0,0,0,0,0,0
201807,09,313000,007,    ,00000 ,40710 ,6525 ,278,25540, , ,06419      ,1,1,5,Killingworth town,6,6,1735214,0,0,0,0,0,0,0,0,0,5,5,1505500,0,0,0,0,0,0,0,0,0
201807,09,317000,011,    ,00000 ,42390 ,7308 ,278,35980, , ,062491506  ,1,1,7,Lebanon town,5,5,1321790,0,0,0,0,0,0,0,0,0,5,5,1321790,0,0,0,0,0,0,0,0,0
201807,09,337000,011,    ,00000 ,44210 ,2406 ,278,35980, , ,06371      ,1,1,7,Lyme town,2,2,533858,0,0,0,0,0,0,0,0,0,2,2,533858,0,0,0,0,0,0,0,0,0
201807,09,345000,003,    ,00000 ,44700 ,58241 ,278,25540, , ,06040      ,1,1,7,Manchester town,13,13,1652072,0,0,0,0,0,0,0,0,0,13,13,1652072,0,0,0,0,0,0,0,0,0
201807,09,349000,013,    ,00000 ,44910 ,26543 ,278,25540, , ,06268      ,1,1,7,Mansfield town,5,5,2054381,0,0,0,0,0,0,0,0,0,5,5,2054381,0,0,0,0,0,0,0,0,0
201807,09,353000,003,    ,00000 ,45820 ,6404 ,278,25540, , ,06447      ,1,1,6,Marlborough town,1,1,350000,0,0,0,0,0,0,0,0,0,1,1,350000,0,0,0,0,0,0,0,0,0
201807,09,365000,007,    ,00000 ,47080 ,4425 ,278,25540, , ,06455      ,1,1,7,Middlefield town,6,6,1786000,0,0,0,0,0,0,0,0,0,6,6,1786000,0,0,0,0,0,0,0,0,0
201807,09,369000,007,0520,47290 ,47360 ,47648 ,278,25540,2,1,06457      ,1,1,4,Middletown,6,6,1298403,0,0,0,0,0,0,0,0,0,2,2,599400,0,0,0,0,0,0,0,0,0
201807,09,377000,009,    ,00000 ,47535 ,52759 ,408,35300,2,1,06460      ,1,1,0,Milford town,20,20,3294460,0,0,0,0,0,0,8,88,5414657,0,0,0,0,0,0,0,0,0,0,0,0
201807,09,381000,001,    ,00000 ,48620 ,19479 ,408,14860, , ,06468      ,1,1,6,Monroe town,6,6,2228546,0,0,0,0,0,0,0,0,0,4,4,1601501,0,0,0,0,0,0,0,0,0
201807,09,397000,003,0580,50370 ,50440 ,73206 ,278,25540,2, ,06051      ,1,1,7,New Britain,3,3,380000,0,0,0,0,0,0,0,0,0,3,3,380000,0,0,0,0,0,0,0,0,0
201807,09,401000,001,    ,00000 ,50580 ,19738 ,408,14860, , ,06840      ,1,1,7,New Canaan town,11,11,11694000,1,2,600000,0,0,0,0,0,0,11,11,11694000,1,2,600000,0,0,0,0,0,0
201807,09,405000,001,    ,00000 ,50860 ,13881 ,408,14860, , ,06812      ,1,1,4,New Fairfield town,3,3,1214698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201807,09,413000,009,0600,52000 ,52070 ,129779 ,408,35300,2,1,06510      ,1,1,7,New Haven,2,2,404416,6,12,725000,0,0,0,2,379,42350000,2,2,404416,6,12,725000,0,0,0,2,379,42350000
201807,09,417000,011,0620,52280 ,52350 ,27620 ,278,35980,2,1,06320      ,1,1,0,New London,22,22,3641110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201807,09,425000,003,    ,00000 ,52140 ,30562 ,278,25540, , ,06111      ,1,1,7,Newington town,2,2,585000,0,0,0,0,0,0,0,0,0,2,2,585000,0,0,0,0,0,0,0,0,0
201807,09,433000,001,    ,00000 ,52980 ,25619 ,408,14860,2, ,06470      ,1,1,7,Newtown town,19,19,5067108,0,0,0,0,0,0,1,18,2423165,19,19,5067108,0,0,0,0,0,0,1,18,2423165
201807,09,457000,001,0720,55990 ,56060 ,85603 ,408,14860,2,1,068565125  ,1,1,7,Norwalk,16,16,9938000,0,0,0,0,0,0,1,11,550000,16,16,9938000,0,0,0,0,0,0,1,11,550000
201807,09,461000,011,0730,56200 ,56270 ,40493 ,278,35980,2,1,06360      ,1,1,7,Norwich,3,3,803512,2,4,560000,0,0,0,1,10,1315154,3,3,803512,2,4,560000,0,0,0,1,10,1315154
201807,09,473000,007,    ,00000 ,57320 ,10199 ,278,25540, , ,06475      ,1,1,6,Old Saybrook town,8,8,2004167,1,2,195000,0,0,0,0,0,0,7,7,1745000,1,2,195000,0,0,0,0,0,0
201807,09,481000,009,    ,00000 ,58300 ,12683 ,408,35300, , ,06478      ,1,1,7,Oxford town,21,21,3687950,0,0,0,0,0,0,0,0,0,21,21,3687950,0,0,0,0,0,0,0,0,0
201807,09,489000,003,    ,00000 ,60120 ,17716 ,278,25540, , ,06062      ,1,1,0,Plainville town,6,6,1138627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201807,09,501000,007,    ,00000 ,61800 ,9508 ,278,25540, , ,06480      ,1,1,7,Portland town,3,3,841400,0,0,0,0,0,0,0,0,0,3,3,841400,0,0,0,0,0,0,0,0,0
201807,09,505000,011,    ,00000 ,62150 ,4726 ,278,35980, , ,06360      ,1,1,7,Preston town,9,9,2746243,0,0,0,0,0,0,0,0,0,9,9,2746243,0,0,0,0,0,0,0,0,0
201807,09,509000,009,    ,00000 ,62290 ,9405 ,408,35300, , ,06712      ,1,1,7,Prospect town,16,16,2029000,0,0,0,0,0,0,0,0,0,16,16,2029000,0,0,0,0,0,0,0,0,0
201807,09,517000,001,    ,00000 ,63480 ,9158 ,408,14860, , ,06875      ,1,1,7,Redding town,2,2,858313,0,0,0,0,0,0,0,0,0,2,2,858313,0,0,0,0,0,0,0,0,0
201807,09,521000,001,    ,00000 ,63970 ,24638 ,408,14860, , ,06877      ,1,1,6,Ridgefield town,5,5,11103283,0,0,0,0,0,0,0,0,0,4,4,10500601,0,0,0,0,0,0,0,0,0
201807,09,525000,003,    ,00000 ,65370 ,19709 ,278,25540, , ,06067      ,1,1,7,Rocky Hill town,4,4,940000,0,0,0,0,0,0,0,0,0,4,4,940000,0,0,0,0,0,0,0,0,0
201807,09,553000,001,0890,68100 ,68170 ,39559 ,408,14860,2, ,06484      ,1,1,7,Shelton,26,26,5842477,1,2,374040,0,0,0,0,0,0,26,26,5842477,1,2,374040,0,0,0,0,0,0
201807,09,557000,001,    ,00000 ,68310 ,3581 ,408,14860, , ,06784      ,1,1,7,Sherman town,2,2,587600,0,0,0,0,0,0,0,0,0,2,2,587600,0,0,0,0,0,0,0,0,0
201807,09,561000,003,    ,00000 ,68940 ,23511 ,278,25540, , ,06070      ,1,1,7,Simsbury town,49,49,6521646,0,0,0,0,0,0,4,108,10720000,49,49,6521646,0,0,0,0,0,0,4,108,10720000
201807,09,565000,013,    ,00000 ,69220 ,11444 ,278,25540, , ,060712119  ,1,1,7,Somers town,9,9,2067205,0,0,0,0,0,0,0,0,0,9,9,2067205,0,0,0,0,0,0,0,0,0
201807,09,569000,003,    ,00000 ,71390 ,25709 ,278,25540, , ,06074      ,1,1,4,South Windsor town,28,28,5882493,0,0,0,1,4,112000,3,25,631707,22,22,4882488,0,0,0,1,4,112000,0,0,0
201807,09,577000,003,    ,00000 ,70550 ,43069 ,278,25540, , ,06489      ,1,1,6,Southington town,37,37,3794557,0,0,0,0,0,0,0,0,0,30,30,3151000,0,0,0,0,0,0,0,0,0
201807,09,581000,011,    ,00000 ,71670 ,2984 ,278,35980, , ,06330      ,1,1,6,Sprague town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201807,09,589000,013,    ,00000 ,72090 ,12087 ,278,25540, , ,06076      ,1,1,7,Stafford town,7,7,1603620,0,0,0,0,0,0,0,0,0,7,7,1603620,0,0,0,0,0,0,0,0,0
201807,09,593000,001,0970,73000 ,73070 ,122643 ,408,14860,2,1,06904      ,1,1,7,Stamford,53,53,30627530,0,0,0,1,3,513000,1,8,2340000,53,53,30627530,0,0,0,1,3,513000,1,8,2340000
201807,09,609000,001,    ,00000 ,74190 ,51384 ,408,14860, ,1,06497      ,1,1,6,Stratford town,7,7,1865777,0,0,0,0,0,0,1,5,211268,7,7,1865777,0,0,0,0,0,0,0,0,0
201807,09,613000,003,    ,00000 ,74540 ,15735 ,278,25540, , ,06078      ,1,1,7,Suffield town,16,16,6180112,0,0,0,0,0,0,3,36,4428000,16,16,6180112,0,0,0,0,0,0,3,36,4428000
201807,09,625000,013,    ,00000 ,76290 ,15052 ,278,25540, , ,06084      ,1,1,7,Tolland town,4,4,1278331,0,0,0,0,0,0,0,0,0,4,4,1278331,0,0,0,0,0,0,0,0,0
201807,09,637000,001,    ,00000 ,77200 ,36018 ,408,14860, , ,06611      ,1,1,2,Trumbull town,4,4,967396,0,0,0,0,0,0,0,0,0,1,1,203500,0,0,0,0,0,0,0,0,0
201807,09,641000,013,    ,00000 ,77830 ,854 ,278,25540, , ,06076      ,1,1,7,Union town,1,1,139600,0,0,0,0,0,0,0,0,0,1,1,139600,0,0,0,0,0,0,0,0,0
201807,09,645000,013,    ,00000 ,78250 ,29179 ,278,25540, , ,06066      ,1,1,2,Vernon town,6,6,841461,1,2,152400,0,0,0,6,54,4171512,0,0,0,0,0,0,0,0,0,1,12,950000
201807,09,649000,011,    ,00000 ,78600 ,2603 ,278,35980, , ,06384      ,1,1,6,Voluntown town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201807,09,653000,009,    ,00000 ,78740 ,45135 ,408,35300, , ,06492      ,1,1,0,Wallingford town,12,12,2173824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201807,09,665000,009,1090,80000 ,80070 ,110366 ,408,35300,2, ,06702      ,1,1,5,Waterbury,13,13,1440172,0,0,0,0,0,0,0,0,0,7,7,695000,0,0,0,0,0,0,0,0,0
201807,09,677000,003,    ,00000 ,82590 ,63268 ,278,25540, ,1,06107      ,1,1,0,West Hartford town,7,7,1894120,0,0,0,0,0,0,7,39,1898761,0,0,0,0,0,0,0,0,0,0,0,0
201807,09,685000,007,    ,00000 ,81680 ,6938 ,278,25540, , ,06498      ,1,1,6,Westbrook town,1,1,291100,0,0,0,0,0,0,0,0,0,1,1,291100,0,0,0,0,0,0,0,0,0
201807,09,689000,001,    ,00000 ,83430 ,10179 ,408,14860, , ,06883      ,1,1,1,Weston town,6,6,9117804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201807,09,693000,001,    ,00000 ,83500 ,26391 ,408,14860, , ,06880      ,1,1,7,Westport town,30,30,25390000,0,0,0,4,12,1648000,3,28,3949332,30,30,25390000,0,0,0,4,12,1648000,3,28,3949332
201807,09,697000,003,    ,00000 ,84900 ,26668 ,278,25540, , ,06109      ,1,1,7,Wethersfield town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201807,09,701000,013,    ,00000 ,85950 ,6041 ,278,25540, , ,06279      ,1,1,7,Willington town,1,1,325000,0,0,0,0,0,0,0,0,0,1,1,325000,0,0,0,0,0,0,0,0,0
201807,09,705000,001,    ,00000 ,86370 ,18062 ,408,14860, , ,06897      ,1,1,6,Wilton town,3,3,1884146,0,0,0,0,0,0,0,0,0,2,2,1185000,0,0,0,0,0,0,0,0,0
201807,09,713000,015,    ,00000 ,86790 ,25268 ,148,49340, , ,062260001  ,1,1,7,Windham town,1,1,190000,0,0,0,0,0,0,0,0,0,1,1,190000,0,0,0,0,0,0,0,0,0
201807,09,717000,003,    ,00000 ,87070 ,12498 ,278,25540, , ,06096      ,1,1,7,Windsor Locks town,3,3,468605,0,0,0,0,0,0,0,0,0,3,3,468605,0,0,0,0,0,0,0,0,0
201807,09,721000,003,    ,00000 ,87000 ,29044 ,278,25540, , ,06095      ,1,1,7,Windsor town,10,10,1998600,0,0,0,0,0,0,0,0,0,10,10,1998600,0,0,0,0,0,0,0,0,0
201807,09,725000,009,    ,00000 ,87560 ,16680 ,408,35300, , ,06716      ,1,1,7,Wolcott town,9,9,1362000,0,0,0,0,0,0,0,0,0,9,9,1362000,0,0,0,0,0,0,0,0,0
201807,09,733000,005,    ,00000 ,87910 ,9975 ,999,99999, , ,06798      ,1,1,7,Woodbury town,2,2,751280,0,0,0,0,0,0,0,0,0,2,2,751280,0,0,0,0,0,0,0,0,0
201807,23,002000,031,    ,00000 ,00275 ,2447 ,438,38860, , ,04001      ,1,1,0,Acton town,8,8,1532917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201807,23,003000,029,    ,00000 ,00380 ,1266 ,999,99999, , ,04606      ,1,1,4,Addison town,1,1,266020,0,0,0,0,0,0,0,0,0,1,1,266020,0,0,0,0,0,0,0,0,0
201807,23,005000,029,    ,00000 ,00660 ,499 ,999,99999, , ,04694      ,1,1,1,Alexander town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201807,23,011000,003,    ,00000 ,01220 ,238 ,999,99999,2, ,04471      ,1,1,0,Amity town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201807,23,015000,013,    ,00000 ,01465 ,1316 ,999,99999, , ,04862      ,1,1,4,Appleton town,1,1,173158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201807,23,018000,031,    ,00000 ,01605 ,4022 ,438,38860, , ,04046      ,1,1,1,Arundel town,15,15,2870790,2,4,500000,0,0,0,0,0,0,2,2,594000,0,0,0,0,0,0,0,0,0
201807,23,022000,001,0150,02060 ,02060 ,23055 ,438,30340, ,1,04210      ,1,1,7,Auburn,14,14,3220000,0,0,0,0,0,0,0,0,0,14,14,3220000,0,0,0,0,0,0,0,0,0
201807,23,023000,011,0200,02100 ,02100 ,19136 ,999,99999, , ,04330      ,1,1,6,Augusta,13,13,2572938,0,0,0,0,0,0,0,0,0,10,10,2110400,0,0,0,0,0,0,0,0,0
201807,23,027000,005,    ,00000 ,02655 ,1525 ,438,38860, , ,04091      ,1,1,7,Baldwin town,8,8,883000,0,0,0,0,0,0,0,0,0,8,8,883000,0,0,0,0,0,0,0,0,0
201807,23,029000,019,0250,02795 ,02795 ,33039 ,999,12620, ,1,04401      ,1,1,6,Bangor,35,35,6083390,0,0,0,0,0,0,1,5,806117,30,30,5063044,0,0,0,0,0,0,0,0,0
201807,23,030000,009,    ,00000 ,02865 ,5235 ,999,99999, , ,04609      ,1,1,6,Bar Harbor town,15,15,2335756,2,4,646195,0,0,0,0,0,0,13,13,1772508,2,4,646195,0,0,0,0,0,0
201807,23,040000,031,    ,00000 ,04720 ,7246 ,438,38860, , ,03901      ,1,1,7,Berwick town,21,21,5065000,0,0,0,0,0,0,0,0,0,21,21,5065000,0,0,0,0,0,0,0,0,0
201807,23,042000,031,0500,04860 ,04860 ,21277 ,438,38860, , ,040050586  ,1,1,0,Biddeford,10,10,1789440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201807,23,048000,023,    ,00000 ,06260 ,3061 ,438,38860, , ,042870035  ,1,1,5,Bowdoin town,5,5,990624,0,0,0,0,0,0,0,0,0,3,3,725000,0,0,0,0,0,0,0,0,0
201807,23,056000,005,    ,00000 ,07170 ,5210 ,438,38860, , ,040091262  ,1,1,6,Bridgton town,31,31,6167739,0,0,0,0,0,0,1,12,700000,28,28,5426000,0,0,0,0,0,0,1,12,700000
201807,23,058000,015,    ,00000 ,07485 ,2755 ,999,99999, , ,04539      ,1,1,7,Bristol town,2,2,345000,0,0,0,0,0,0,0,0,0,2,2,345000,0,0,0,0,0,0,0,0,0
201807,23,064000,005,    ,00000 ,08430 ,20278 ,438,38860, , ,04011      ,1,1,7,Brunswick town,31,31,9521050,0,0,0,0,0,0,0,0,0,31,31,9521050,0,0,0,0,0,0,0,0,0
201807,23,073000,013,    ,00000 ,09725 ,4850 ,999,99999, , ,04843      ,1,1,0,Camden town,4,4,764287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201807,23,078000,003,1100,10565 ,10565 ,8189 ,999,99999, , ,04736      ,1,1,7,Caribou,2,2,615000,0,0,0,0,0,0,0,0,0,2,2,615000,0,0,0,0,0,0,0,0,0
201807,23,084000,005,    ,00000 ,11125 ,3742 ,438,38860, , ,040150060  ,1,1,7,Casco town,9,9,1492530,0,0,0,0,0,0,0,0,0,9,9,1492530,0,0,0,0,0,0,0,0,0
201807,23,085000,009,    ,00000 ,11265 ,1366 ,999,99999, , ,044210204  ,1,1,7,Castine town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201807,23,086000,003,    ,00000 ,11300 ,425 ,999,99999, , ,04757      ,1,1,6,Castle Hill town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201807,23,089000,003,    ,00000 ,12000 ,468 ,999,99999, , ,047570500  ,1,1,7,Chapman town,2,2,260000,0,0,0,0,0,0,0,0,0,2,2,260000,0,0,0,0,0,0,0,0,0
201807,23,109000,029,    ,00000 ,14940 ,105 ,999,99999, , ,04694      ,1,1,7,Crawford town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
