Survey,State,6-Digit,County,Census Place,FIPS Place,FIPS MCD,Pop,CSA,CBSA,Footnote,Central,Zip,Region,Division,Number of,Place,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,5+ units rep
Date,Code,ID,Code,Code,Code,Code,  ,Code,Code,Code,City,Code,Code,Code,Months Rep,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value
 
201910,33,285000,015,    ,00000 ,24660 ,6411 ,148,14460, , ,03042      ,1,1,10,Epping town,19,19,5011046,6,12,1790000,0,0,0,1,12,820000,19,19,5011046,6,12,1790000,0,0,0,1,12,820000
201910,33,289000,013,    ,00000 ,24900 ,4566 ,999,99999, , ,032340010  ,1,1,3,Epsom town,9,9,2449270,0,0,0,0,0,0,0,0,0,5,5,1411162,0,0,0,0,0,0,0,0,0
201910,33,297000,015,    ,00000 ,25380 ,14306 ,148,14460, , ,03833      ,1,1,10,Exeter town,0,0,0,4,8,1600000,0,0,0,0,0,0,0,0,0,4,8,1600000,0,0,0,0,0,0
201910,33,301000,017,    ,00000 ,26020 ,6786 ,148,14460, , ,03835      ,1,1,10,Farmington town,7,7,1189525,1,2,214521,0,0,0,0,0,0,7,7,1189525,1,2,214521,0,0,0,0,0,0
201910,33,325000,015,    ,00000 ,27940 ,4283 ,148,14460, , ,030440120  ,1,1,10,Fremont town,12,12,2591360,0,0,0,0,0,0,0,0,0,12,12,2591360,0,0,0,0,0,0,0,0,0
201910,33,337000,005,    ,00000 ,29220 ,813 ,999,99999, , ,03448      ,1,1,5,Gilsum town,2,2,116500,0,0,0,0,0,0,0,0,0,2,2,116500,0,0,0,0,0,0,0,0,0
201910,33,341000,011,    ,00000 ,29860 ,17651 ,148,31700, , ,03045      ,1,1,10,Goffstown town,24,24,5124000,4,8,1300000,0,0,0,0,0,0,24,24,5124000,4,8,1300000,0,0,0,0,0,0
201910,33,369000,015,    ,00000 ,31700 ,3549 ,148,14460, , ,03840      ,1,1,10,Greenland town,5,5,2470000,0,0,0,0,0,0,0,0,0,5,5,2470000,0,0,0,0,0,0,0,0,0
201910,33,381000,015,    ,00000 ,32900 ,8523 ,148,14460, , ,03841      ,1,1,10,Hampstead town,12,12,3333000,1,2,500000,0,0,0,0,0,0,12,12,3333000,1,2,500000,0,0,0,0,0,0
201910,33,385000,015,    ,00000 ,33460 ,2236 ,148,14460, , ,03844      ,1,1,7,Hampton Falls town,3,3,1574666,0,0,0,0,0,0,3,15,2023905,1,1,485000,0,0,0,0,0,0,0,0,0
201910,33,389000,015,    ,00000 ,33060 ,15430 ,148,14460, , ,03842      ,1,1,10,Hampton town,27,27,8058735,0,0,0,0,0,0,1,36,7319467,27,27,8058735,0,0,0,0,0,0,1,36,7319467
201910,33,393000,011,    ,00000 ,33700 ,1654 ,148,31700, , ,03449      ,1,1,10,Hancock town,1,1,250000,0,0,0,0,0,0,0,0,0,1,1,250000,0,0,0,0,0,0,0,0,0
201910,33,401000,005,    ,00000 ,34420 ,961 ,999,99999, , ,034505529  ,1,1,2,Harrisville town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201910,33,405000,003,    ,00000 ,34500 ,41 ,999,99999, , ,038120540  ,1,1,9,Hart's Location town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201910,33,417000,013,    ,00000 ,35540 ,4836 ,999,99999, , ,03242      ,1,1,7,Henniker town,14,14,3335184,0,0,0,0,0,0,0,0,0,11,11,2381850,0,0,0,0,0,0,0,0,0
201910,33,429000,011,    ,00000 ,36180 ,6011 ,148,31700, , ,03244      ,1,1,10,Hillsborough town,14,14,2405000,0,0,0,0,0,0,0,0,0,14,14,2405000,0,0,0,0,0,0,0,0,0
201910,33,453000,011,    ,00000 ,37940 ,24467 ,148,31700, , ,03051      ,1,1,10,Hudson town,23,23,4716700,8,16,3330000,1,3,450000,0,0,0,23,23,4716700,8,16,3330000,1,3,450000,0,0,0
201910,33,469000,005,0580,39300 ,39300 ,23409 ,999,99999, , ,034313192  ,1,1,10,Keene,4,4,582000,0,0,0,0,0,0,0,0,0,4,4,582000,0,0,0,0,0,0,0,0,0
201910,33,473000,015,    ,00000 ,39780 ,2124 ,148,14460, , ,03833      ,1,1,10,Kensington town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201910,33,477000,015,    ,00000 ,40100 ,6025 ,148,14460, , ,03848      ,1,1,9,Kingston town,5,5,994062,1,2,350000,0,0,0,0,0,0,3,3,630000,1,2,350000,0,0,0,0,0,0
201910,33,481000,001,0600,40180 ,40180 ,15951 ,999,99999, , ,03246      ,1,1,10,Laconia,33,33,7804000,1,2,175000,0,0,0,0,0,0,33,33,7804000,1,2,175000,0,0,0,0,0,0
201910,33,497000,009,0640,41300 ,41300 ,13151 ,999,99999, , ,037661381  ,1,1,7,Lebanon,17,17,4954489,0,0,0,0,0,0,3,42,5767896,14,14,4164439,0,0,0,0,0,0,1,30,4060500
201910,33,501000,017,    ,00000 ,41460 ,4330 ,148,14460, , ,03861      ,1,1,9,Lee town,19,19,4232600,0,0,0,0,0,0,0,0,0,17,17,3747000,0,0,0,0,0,0,0,0,0
201910,33,525000,015,    ,00000 ,43220 ,24129 ,148,14460, , ,030353416  ,1,1,0,Londonderry town,30,30,8119123,4,8,1866864,0,0,0,8,47,4026311,0,0,0,0,0,0,0,0,0,0,0,0
201910,33,545000,017,    ,00000 ,44820 ,1771 ,148,14460, , ,03823      ,1,1,9,Madbury town,1,1,250000,0,0,0,0,0,0,0,0,0,1,1,250000,0,0,0,0,0,0,0,0,0
201910,33,553000,011,0720,45140 ,45140 ,109565 ,148,31700, ,1,03101      ,1,1,5,Manchester,97,97,19249641,3,6,790248,0,0,0,5,27,3405893,30,30,8698940,0,0,0,0,0,0,0,0,0
201910,33,557000,005,    ,00000 ,45460 ,2063 ,999,99999, , ,034550487  ,1,1,0,Marlborough town,3,3,493260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201910,33,581000,017,    ,00000 ,47700 ,1783 ,148,14460, , ,03887      ,1,1,9,Middleton town,1,1,108000,0,0,0,0,0,0,0,0,0,1,1,108000,0,0,0,0,0,0,0,0,0
201910,33,593000,017,    ,00000 ,48660 ,4598 ,148,14460, , ,03851      ,1,1,7,Milton town,3,3,726333,0,0,0,0,0,0,0,0,0,2,2,408000,0,0,0,0,0,0,0,0,0
201910,33,609000,011,0800,50260 ,50260 ,86494 ,148,31700, ,1,030602019  ,1,1,9,Nashua,57,57,8423589,3,6,877000,1,3,584000,1,27,2970013,50,50,7274000,3,6,877000,1,3,584000,0,0,0
201910,33,621000,015,    ,00000 ,50980 ,968 ,148,14460, , ,038540367  ,1,1,0,New Castle town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201910,33,625000,017,    ,00000 ,51220 ,2638 ,148,14460, , ,038550207  ,1,1,10,New Durham town,15,15,3769375,0,0,0,0,0,0,0,0,0,15,15,3769375,0,0,0,0,0,0,0,0,0
201910,33,641000,013,    ,00000 ,50900 ,2072 ,999,99999, , ,03255      ,1,1,3,Newbury town,4,4,2595662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201910,33,645000,015,    ,00000 ,51380 ,1680 ,148,14460, , ,03856      ,1,1,9,Newfields town,3,3,2263000,0,0,0,0,0,0,0,0,0,3,3,2263000,0,0,0,0,0,0,0,0,0
201910,33,649000,015,    ,00000 ,51620 ,753 ,148,14460, , ,03801      ,1,1,0,Newington town,7,7,2334527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201910,33,653000,015,    ,00000 ,52340 ,8936 ,148,14460, , ,03857      ,1,1,10,Newmarket town,13,13,3110000,5,10,1768480,0,0,0,0,0,0,13,13,3110000,5,10,1768480,0,0,0,0,0,0
201910,33,661000,015,    ,00000 ,52900 ,4603 ,148,14460, , ,03858      ,1,1,10,Newton town,6,6,1920000,0,0,0,0,0,0,0,0,0,6,6,1920000,0,0,0,0,0,0,0,0,0
201910,33,665000,015,    ,00000 ,54580 ,4301 ,148,14460, , ,03862      ,1,1,9,North Hampton town,6,6,2342143,1,2,525000,0,0,0,0,0,0,5,5,1995000,0,0,0,0,0,0,0,0,0
201910,33,677000,015,    ,00000 ,56820 ,4241 ,148,14460, , ,03261      ,1,1,10,Northwood town,12,12,2675720,0,0,0,0,0,0,0,0,0,12,12,2675720,0,0,0,0,0,0,0,0,0
201910,33,681000,015,    ,00000 ,57460 ,4785 ,148,14460, , ,03290      ,1,1,5,Nottingham town,21,21,4895592,0,0,0,0,0,0,1,5,350000,12,12,2845900,0,0,0,0,0,0,1,5,350000
201910,33,697000,011,    ,00000 ,59940 ,12897 ,148,31700, , ,03076      ,1,1,10,Pelham town,44,44,9115000,1,2,210000,0,0,0,0,0,0,44,44,9115000,1,2,210000,0,0,0,0,0,0
201910,33,725000,015,    ,00000 ,62500 ,7609 ,148,14460, , ,03865      ,1,1,10,Plaistow town,6,6,1385000,0,0,0,0,0,0,1,14,1433135,6,6,1385000,0,0,0,0,0,0,1,14,1433135
201910,33,733000,015,0960,62900 ,62900 ,20779 ,148,14460, , ,03801      ,1,1,10,Portsmouth,8,8,2124551,5,10,1219191,0,0,0,1,92,11974103,8,8,2124551,5,10,1219191,0,0,0,1,92,11974103
201910,33,741000,015,    ,00000 ,64020 ,10138 ,148,14460, , ,03077      ,1,1,9,Raymond town,38,38,10018365,0,0,0,0,0,0,0,0,0,33,33,8659487,0,0,0,0,0,0,0,0,0
201910,33,753000,017,1000,65140 ,65140 ,29752 ,148,14460, , ,03867      ,1,1,10,Rochester,34,34,6817137,6,12,919465,1,4,300000,4,31,2255000,34,34,6817137,6,12,919465,1,4,300000,4,31,2255000
201910,33,761000,017,    ,00000 ,65540 ,2527 ,148,14460, , ,038690309  ,1,1,10,Rollinsford town,1,1,230000,0,0,0,0,0,0,0,0,0,1,1,230000,0,0,0,0,0,0,0,0,0
201910,33,773000,015,    ,00000 ,66180 ,5298 ,148,14460, , ,03870      ,1,1,6,Rye town,8,8,4426020,0,0,0,0,0,0,0,0,0,8,8,4426020,0,0,0,0,0,0,0,0,0
201910,33,777000,015,    ,00000 ,66660 ,28776 ,148,14460, , ,03079      ,1,1,10,Salem town,76,76,17860000,0,0,0,0,0,0,1,281,36884006,76,76,17860000,0,0,0,0,0,0,1,281,36884006
201910,33,789000,015,    ,00000 ,67620 ,5986 ,148,14460, , ,03873      ,1,1,10,Sandown town,11,11,2904553,0,0,0,0,0,0,0,0,0,11,11,2904553,0,0,0,0,0,0,0,0,0
201910,33,797000,015,    ,00000 ,68260 ,8693 ,148,14460, , ,03874      ,1,1,10,Seabrook town,6,6,1191695,5,10,1420000,0,0,0,0,0,0,6,6,1191695,5,10,1420000,0,0,0,0,0,0
201910,33,809000,017,1020,69940 ,69940 ,11766 ,148,14460, , ,03878      ,1,1,0,Somersworth,12,12,2086844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201910,33,813000,015,    ,00000 ,71140 ,814 ,148,14460, , ,03827      ,1,1,0,South Hampton town,2,2,550000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201910,33,837000,017,    ,00000 ,73860 ,3991 ,148,14460, , ,03815      ,1,1,10,Strafford town,15,15,3965025,2,4,592877,0,0,0,0,0,0,15,15,3965025,2,4,592877,0,0,0,0,0,0
201910,33,845000,015,    ,00000 ,74340 ,7255 ,148,14460, , ,03885      ,1,1,10,Stratham town,45,45,13264110,0,0,0,0,0,0,0,0,0,45,45,13264110,0,0,0,0,0,0,0,0,0
201910,33,861000,019,    ,00000 ,75060 ,3365 ,999,99999, , ,03782      ,1,1,1,Sunapee town,13,13,2241170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201910,33,921000,019,    ,00000 ,78980 ,1123 ,999,99999, , ,03280      ,1,1,10,Washington town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201910,33,929000,011,    ,00000 ,79780 ,8785 ,148,31700, , ,03281      ,1,1,5,Weare town,20,20,4324038,0,0,0,0,0,0,0,0,0,12,12,2406750,0,0,0,0,0,0,0,0,0
201910,33,961000,015,    ,00000 ,85780 ,13592 ,148,14460, , ,03087      ,1,1,10,Windham town,42,42,19003027,0,0,0,0,0,0,0,0,0,42,42,19003027,0,0,0,0,0,0,0,0,0
201910,34,001000,025,    ,00000 ,00070 ,18210 ,408,35620, , ,07747      ,1,2,10,Aberdeen township,1,1,8902,0,0,0,0,0,0,1,14,800000,1,1,8902,0,0,0,0,0,0,1,14,800000
201910,34,002000,001,0010,00100 ,00100 ,8411 ,428,12100, , ,08201      ,1,2,7,Absecon,1,1,114000,0,0,0,0,0,0,8,88,2730834,1,1,114000,0,0,0,0,0,0,5,51,1752795
201910,34,003000,019,    ,00000 ,00550 ,4938 ,408,35620, , ,08848      ,1,2,10,Alexandria township,5,5,760500,0,0,0,0,0,0,0,0,0,5,5,760500,0,0,0,0,0,0,0,0,0
201910,34,004000,041,    ,00000 ,00670 ,4323 ,999,10900, , ,07820      ,1,2,8,Allamuchy township,37,37,5231184,0,0,0,0,0,0,0,0,0,31,31,4381690,0,0,0,0,0,0,0,0,0
201910,34,005000,003,0030,00700 ,00700 ,6505 ,408,35620, , ,07401      ,1,2,5,Allendale borough,4,4,3537500,0,0,0,0,0,0,0,0,0,4,4,3537500,0,0,0,0,0,0,0,0,0
201910,34,006000,025,0040,00730 ,00730 ,496 ,408,35620, , ,07711      ,1,2,8,Allenhurst borough,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201910,34,007000,025,0050,00760 ,00760 ,1828 ,408,35620, , ,08514      ,1,2,9,Allentown borough,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201910,34,008000,033,    ,00000 ,00880 ,3467 ,428,37980, , ,08001      ,1,2,8,Alloway township,4,4,648783,0,0,0,0,0,0,0,0,0,3,3,479700,0,0,0,0,0,0,0,0,0
201910,34,009000,041,0080,01030 ,01030 ,2369 ,999,10900, , ,08865      ,1,2,6,Alpha borough,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201910,34,010000,003,0090,01090 ,01090 ,1849 ,408,35620, , ,07620      ,1,2,10,Alpine borough,3,3,4090000,0,0,0,0,0,0,0,0,0,3,3,4090000,0,0,0,0,0,0,0,0,0
201910,34,011000,037,0110,01330 ,01330 ,606 ,408,35620, , ,07821      ,1,2,10,Andover borough,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201910,34,012000,037,    ,00000 ,01360 ,6319 ,408,35620, , ,08802      ,1,2,5,Andover township,3,3,421300,0,0,0,0,0,0,0,0,0,1,1,301300,0,0,0,0,0,0,0,0,0
201910,34,013000,025,0140,01960 ,01960 ,16116 ,408,35620, , ,07712      ,1,2,10,Asbury Park,6,6,1616700,0,0,0,0,0,0,0,0,0,6,6,1616700,0,0,0,0,0,0,0,0,0
201910,34,014000,001,0160,02080 ,02080 ,39558 ,428,12100, ,1,08401      ,1,2,7,Atlantic City,6,6,947893,0,0,0,0,0,0,7,104,11942776,4,4,492261,0,0,0,0,0,0,3,15,120100
201910,34,016000,025,0170,02110 ,02110 ,4385 ,408,35620, , ,07716      ,1,2,7,Atlantic Highlands borough,5,5,1531450,0,0,0,0,0,0,0,0,0,5,5,1531450,0,0,0,0,0,0,0,0,0
201910,34,017000,007,0190,02230 ,02230 ,1023 ,428,37980, , ,08108      ,1,2,10,Audubon Park borough,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201910,34,018000,007,0180,02200 ,02200 ,8819 ,428,37980, , ,08106      ,1,2,10,Audubon borough,126,126,1498545,1,2,232,0,0,0,0,0,0,126,126,1498545,1,2,232,0,0,0,0,0,0
201910,34,019000,009,0200,02320 ,02320 ,1334 ,428,36140, , ,08202      ,1,2,10,Avalon borough,57,57,38758706,9,18,2279900,0,0,0,0,0,0,57,57,38758706,9,18,2279900,0,0,0,0,0,0
201910,34,020000,025,0220,02440 ,02440 ,1901 ,408,35620, , ,07717      ,1,2,4,Avon-by-the-Sea borough,16,16,5813490,0,0,0,0,0,0,0,0,0,4,4,904650,0,0,0,0,0,0,0,0,0
201910,34,021000,029,0250,03130 ,03130 ,574 ,408,35620, , ,08006      ,1,2,10,Barnegat Light borough,8,8,3856020,0,0,0,0,0,0,0,0,0,8,8,3856020,0,0,0,0,0,0,0,0,0
201910,34,022000,029,    ,00000 ,03050 ,20936 ,408,35620, , ,08005      ,1,2,10,Barnegat township,123,123,21238274,0,0,0,0,0,0,79,430,1463601,123,123,21238274,0,0,0,0,0,0,79,430,1463601
201910,34,023000,007,0260,03250 ,03250 ,6983 ,428,37980, , ,08007      ,1,2,7,Barrington borough,3,3,579355,0,0,0,0,0,0,0,0,0,3,3,579355,0,0,0,0,0,0,0,0,0
201910,34,024000,005,    ,00000 ,03370 ,1443 ,428,37980, , ,08224      ,1,2,9,Bass River township,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201910,34,025000,029,0270,03520 ,03520 ,968 ,408,35620, , ,08742      ,1,2,10,Bay Head borough,10,10,6068196,0,0,0,0,0,0,0,0,0,10,10,6068196,0,0,0,0,0,0,0,0,0
201910,34,026000,017,0280,03580 ,03580 ,63024 ,408,35620, , ,07002      ,1,2,7,Bayonne,7,7,1934064,12,24,3201886,7,24,2295289,11,1076,42133035,2,2,154000,10,20,2674800,5,18,1430100,7,942,26903100
201910,34,027000,029,0290,03940 ,03940 ,1170 ,408,35620, , ,08008      ,1,2,10,Beach Haven borough,10,10,4194000,0,0,0,0,0,0,0,0,0,10,10,4194000,0,0,0,0,0,0,0,0,0
201910,34,028000,029,0310,04180 ,04180 ,11045 ,408,35620, , ,087222897  ,1,2,10,Beachwood borough,5,5,687900,0,0,0,0,0,0,0,0,0,5,5,687900,0,0,0,0,0,0,0,0,0
201910,34,029000,035,    ,00000 ,04450 ,8165 ,408,35620, , ,07921      ,1,2,8,Bedminster township,4,4,1049850,0,0,0,0,0,0,0,0,0,4,4,1049850,0,0,0,0,0,0,0,0,0
201910,34,030000,013,    ,00000 ,04695 ,35926 ,408,35620, , ,07109      ,1,2,6,Belleville township,15,15,873391,3,6,742750,0,0,0,0,0,0,15,15,873391,2,4,494000,0,0,0,0,0,0
201910,34,031000,007,0360,04750 ,04750 ,11583 ,428,37980, , ,08031      ,1,2,10,Bellmawr borough,1,1,200000,0,0,0,0,0,0,0,0,0,1,1,200000,0,0,0,0,0,0,0,0,0
201910,34,032000,025,0370,04930 ,04930 ,5794 ,408,35620, , ,07719      ,1,2,8,Belmar borough,6,6,2401174,0,0,0,0,0,0,2,15,200000,4,4,2049200,0,0,0,0,0,0,0,0,0
201910,34,033000,041,0380,04990 ,04990 ,2681 ,999,10900, , ,07823      ,1,2,4,Belvidere town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201910,34,035000,003,0390,05170 ,05170 ,26764 ,408,35620, , ,07621      ,1,2,7,Bergenfield borough,21,21,3100098,1,2,625000,0,0,0,5,25,2115800,14,14,2078429,0,0,0,0,0,0,5,25,2115800
201910,34,036000,039,    ,00000 ,05320 ,13183 ,408,35620, , ,07922      ,1,2,4,Berkeley Heights township,13,13,3611322,0,0,0,0,0,0,0,0,0,6,6,1765050,0,0,0,0,0,0,0,0,0
201910,34,037000,029,    ,00000 ,05305 ,41255 ,408,35620, , ,08721      ,1,2,10,Berkeley township,84,84,12929295,0,0,0,0,0,0,0,0,0,84,84,12929295,0,0,0,0,0,0,0,0,0
201910,34,038000,007,0400,05440 ,05440 ,7588 ,428,37980, , ,08009      ,1,2,10,Berlin borough,3,3,620199,0,0,0,0,0,0,7,132,718161,3,3,620199,0,0,0,0,0,0,7,132,718161
201910,34,039000,007,    ,00000 ,05470 ,5357 ,428,37980, , ,08091      ,1,2,10,Berlin township,45,45,4781227,0,0,0,0,0,0,0,0,0,45,45,4781227,0,0,0,0,0,0,0,0,0
201910,34,040000,035,    ,00000 ,05560 ,26652 ,408,35620, , ,07920      ,1,2,5,Bernards township,11,11,5394269,0,0,0,0,0,0,1,24,543000,5,5,2102600,0,0,0,0,0,0,1,24,543000
201910,34,041000,035,0410,05590 ,05590 ,7707 ,408,35620, , ,07924      ,1,2,4,Bernardsville borough,14,14,2227328,0,0,0,0,0,0,2,10,500000,6,6,830300,0,0,0,0,0,0,0,0,0
201910,34,042000,019,    ,00000 ,05650 ,3979 ,408,35620, , ,08802      ,1,2,7,Bethlehem township,2,2,213745,0,0,0,0,0,0,0,0,0,2,2,213745,0,0,0,0,0,0,0,0,0
201910,34,043000,005,0420,05740 ,05740 ,2577 ,428,37980, , ,08010      ,1,2,0,Beverly,1,1,98450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201910,34,044000,041,    ,00000 ,06160 ,5967 ,999,10900, , ,07825      ,1,2,9,Blairstown township,3,3,621167,1,2,763200,0,0,0,0,0,0,2,2,321800,1,2,763200,0,0,0,0,0,0
201910,34,045000,013,    ,00000 ,06260 ,47315 ,408,35620, , ,07003      ,1,2,2,Bloomfield township,85,85,3739175,0,0,0,0,0,0,10,373,33803678,2,2,356860,0,0,0,0,0,0,2,176,23687292
201910,34,046000,031,0470,06340 ,06340 ,7656 ,408,35620, , ,07403      ,1,2,10,Bloomingdale borough,1,1,198200,0,0,0,0,0,0,0,0,0,1,1,198200,0,0,0,0,0,0,0,0,0
201910,34,047000,019,0480,06370 ,06370 ,870 ,408,35620, , ,08804      ,1,2,9,Bloomsbury borough,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201910,34,048000,003,0490,06490 ,06490 ,8187 ,408,35620, , ,07603      ,1,2,9,Bogota borough,3,3,645730,1,2,307000,2,7,278000,8,171,6263407,2,2,499300,1,2,307000,2,7,278000,7,151,4470200
201910,34,049000,027,0500,06610 ,06610 ,8347 ,408,35620, , ,07005      ,1,2,9,Boonton town,2,2,422200,0,0,0,0,0,0,0,0,0,1,1,235000,0,0,0,0,0,0,0,0,0
201910,34,050000,027,    ,00000 ,06640 ,4263 ,408,35620, , ,07005      ,1,2,6,Boonton township,6,6,1820943,0,0,0,0,0,0,0,0,0,3,3,1200000,0,0,0,0,0,0,0,0,0
201910,34,051000,005,0510,06670 ,06670 ,3924 ,428,37980, , ,08505      ,1,2,9,Bordentown,1,1,53500,0,0,0,0,0,0,0,0,0,1,1,53500,0,0,0,0,0,0,0,0,0
201910,34,052000,005,    ,00000 ,06700 ,11367 ,428,37980, , ,085050805  ,1,2,1,Bordentown township,3,3,527117,0,0,0,0,0,0,6,33,4340008,0,0,0,0,0,0,0,0,0,0,0,0
201910,34,053000,035,0520,06790 ,06790 ,10402 ,408,35620, , ,08805      ,1,2,2,Bound Brook borough,10,10,689236,0,0,0,0,0,0,9,239,18298092,1,1,169000,0,0,0,0,0,0,0,0,0
201910,34,054000,025,0530,06970 ,06970 ,4298 ,408,35620, , ,07720      ,1,2,5,Bradley Beach borough,15,15,3138543,0,0,0,1,3,8000,0,0,0,7,7,1379801,0,0,0,1,3,8000,0,0,0
201910,34,055000,035,    ,00000 ,07180 ,14459 ,408,35620, , ,08876      ,1,2,10,Branchburg township,21,21,4087965,0,0,0,0,0,0,0,0,0,21,21,4087965,0,0,0,0,0,0,0,0,0
201910,34,056000,037,0560,07300 ,07300 ,841 ,408,35620, , ,07826      ,1,2,10,Branchville borough,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201910,34,057000,029,    ,00000 ,07420 ,75072 ,408,35620, , ,08723      ,1,2,10,Brick township,83,83,27341745,0,0,0,0,0,0,0,0,0,83,83,27341745,0,0,0,0,0,0,0,0,0
201910,34,058000,011,0580,07600 ,07600 ,25349 ,428,47220, ,1,08302      ,1,2,4,Bridgeton,3,3,266325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201910,34,059000,035,    ,00000 ,07720 ,44464 ,408,35620, , ,08807      ,1,2,9,Bridgewater township,28,28,7595534,0,0,0,0,0,0,1,13,2706690,27,27,7362328,0,0,0,0,0,0,0,0,0
201910,34,060000,025,0600,07750 ,07750 ,4774 ,408,35620, , ,08730      ,1,2,9,Brielle borough,12,12,4549725,0,0,0,0,0,0,0,0,0,11,11,3964600,0,0,0,0,0,0,0,0,0
201910,34,061000,001,0610,07810 ,07810 ,9450 ,428,12100, , ,08203      ,1,2,9,Brigantine,40,40,15928767,0,0,0,0,0,0,0,0,0,36,36,14040836,0,0,0,0,0,0,0,0,0
201910,34,062000,007,0650,08170 ,08170 ,1955 ,428,37980, , ,08030      ,1,2,9,Brooklawn borough,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201910,34,063000,001,    ,00000 ,08710 ,7570 ,428,12100, , ,08310      ,1,2,9,Buena Vista township,6,6,799600,0,0,0,0,0,0,0,0,0,6,6,799600,0,0,0,0,0,0,0,0,0
201910,34,064000,001,0690,08680 ,08680 ,4603 ,428,12100, , ,08341      ,1,2,6,Buena borough,1,1,138200,0,0,0,0,0,0,0,0,0,1,1,138200,0,0,0,0,0,0,0,0,0
201910,34,065000,005,0710,08920 ,08920 ,9920 ,428,37980,2, ,080164514  ,1,2,4,Burlington,1,1,379000,0,0,0,0,0,0,1,5,32250,0,0,0,0,0,0,0,0,0,0,0,0
201910,34,067000,005,    ,00000 ,08950 ,22594 ,428,37980,2, ,08016      ,1,2,4,Burlington township,90,90,6396589,0,0,0,0,0,0,0,0,0,7,7,1122659,0,0,0,0,0,0,0,0,0
201910,34,068000,027,0720,09040 ,09040 ,7539 ,408,35620, , ,07403      ,1,2,10,Butler borough,16,16,2760200,0,0,0,0,0,0,0,0,0,16,16,2760200,0,0,0,0,0,0,0,0,0
201910,34,069000,037,    ,00000 ,09160 ,8350 ,408,35620,2, ,07874      ,1,2,1,Byram township,8,8,2333959,0,0,0,0,0,0,0,0,0,1,1,405500,0,0,0,0,0,0,0,0,0
201910,34,070000,013,0750,09250 ,09250 ,7822 ,408,35620, , ,07006      ,1,2,2,Caldwell borough,8,8,1201038,0,0,0,0,0,0,1,120,8000000,1,1,129600,0,0,0,0,0,0,1,120,8000000
201910,34,071000,019,0760,09280 ,09280 ,1076 ,408,35620, , ,07830      ,1,2,10,Califon borough,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201910,34,072000,007,0770,10000 ,10000 ,77344 ,428,37980, ,1,08101      ,1,2,10,Camden,81,81,7525658,0,0,0,0,0,0,0,0,0,81,81,7525658,0,0,0,0,0,0,0,0,0
201910,34,074000,009,0780,10270 ,10270 ,3607 ,428,36140, , ,08204      ,1,2,10,Cape May,24,24,8100322,1,2,191830,0,0,0,2,10,550000,24,24,8100322,1,2,191830,0,0,0,2,10,550000
201910,34,076000,009,0800,10330 ,10330 ,291 ,428,36140, , ,082042397  ,1,2,9,Cape May Point borough,7,7,6727650,0,0,0,0,0,0,0,0,0,7,7,6727650,0,0,0,0,0,0,0,0,0
