Survey,State,6-Digit,County,Census Place,FIPS Place,FIPS MCD,Pop,CSA,CBSA,Footnote,Central,Zip,Region,Division,Source,Place,,1-unit,,,2-units,,,3-4 units,,,5+ units
Date,Code,ID,Code,Code,Code,Code,  ,Code,Code,Code,City,Code,Code,Code,Code,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value
 
201706,34,189000,015,    ,00000 ,28185 ,4899 ,428,37980, , ,08027      ,1,2,1,Greenwich township,0,0,0,0,0,0,0,0,0,0,0,0
201706,34,190000,041,    ,00000 ,28260 ,5712 ,408,10900, , ,08802      ,1,2,2,Greenwich township,0,0,0,0,0,0,0,0,0,0,0,0
201706,34,191000,017,1880,28650 ,28650 ,11176 ,408,35620, , ,07093      ,1,2,1,Guttenberg town,0,0,0,0,0,0,0,0,0,1,20,1926000
201706,34,192000,003,1890,28680 ,28680 ,43010 ,408,35620, , ,07601      ,1,2,3,Hackensack,0,0,0,0,0,0,0,0,0,0,0,0
201706,34,193000,041,1900,28710 ,28710 ,9724 ,408,10900, , ,07840      ,1,2,1,Hackettstown town,0,0,0,0,0,0,0,0,0,0,0,0
201706,34,194000,007,1920,28800 ,28800 ,7473 ,428,37980, , ,08035      ,1,2,2,Haddon Heights borough,0,0,3500,0,0,0,0,0,0,0,0,0
201706,34,195000,007,    ,00000 ,28740 ,14707 ,428,37980, , ,08108      ,1,2,5,Haddon township,1,1,179990,0,0,0,0,0,0,0,0,0
201706,34,196000,007,1910,28770 ,28770 ,11593 ,428,37980,2, ,08035      ,1,2,2,Haddonfield borough,1,1,501600,0,0,0,0,0,0,0,0,0
201706,34,197000,005,    ,00000 ,29010 ,6110 ,428,37980, , ,08036      ,1,2,2,Hainesport township,0,0,0,0,0,0,0,0,0,0,0,0
201706,34,198000,031,1940,29070 ,29070 ,8318 ,408,35620, , ,07508      ,1,2,2,Haledon borough,0,0,0,0,0,0,0,0,0,0,0,0
201706,34,199000,037,1950,29220 ,29220 ,3277 ,408,35620, , ,07419      ,1,2,1,Hamburg borough,1,1,250150,0,0,0,0,0,0,0,0,0
201706,34,200000,001,    ,00000 ,29280 ,26503 ,428,12100, , ,083301870  ,1,2,1,Hamilton township,2,2,270665,0,0,0,0,0,0,0,0,0
201706,34,201000,021,    ,00000 ,29310 ,88464 ,408,45940, , ,08609      ,1,2,2,Hamilton township,1,1,11136000,0,0,0,0,0,0,0,0,0
201706,34,202000,001,1970,29430 ,29430 ,14791 ,428,12100, ,1,08037      ,1,2,1,Hammonton town,1,1,175500,0,0,0,0,0,0,0,0,0
201706,34,203000,019,1980,29460 ,29460 ,1401 ,408,35620, , ,08827      ,1,2,2,Hampton borough,0,0,0,0,0,0,0,0,0,0,0,0
201706,34,204000,037,    ,00000 ,29490 ,5196 ,408,35620, , ,07860      ,1,2,1,Hampton township,1,1,152200,0,0,0,0,0,0,0,0,0
201706,34,205000,027,    ,00000 ,29550 ,13712 ,408,35620, , ,07981      ,1,2,5,Hanover township,2,2,562812,0,0,0,0,0,0,0,0,0
201706,34,206000,027,    ,00000 ,29700 ,3838 ,408,35620, , ,079762012  ,1,2,4,Harding township,1,1,267838,0,0,0,0,0,0,0,0,0
201706,34,207000,041,    ,00000 ,29820 ,1696 ,408,10900, , ,08802      ,1,2,2,Hardwick township,0,0,0,0,0,0,0,0,0,0,0,0
201706,34,208000,037,    ,00000 ,29850 ,8213 ,408,35620, , ,07419      ,1,2,1,Hardyston township,1,1,225400,0,0,0,0,0,0,0,0,0
201706,34,209000,041,    ,00000 ,30090 ,2667 ,408,10900, , ,08802      ,1,2,2,Harmony township,0,0,0,0,0,0,0,0,0,0,0,0
201706,34,210000,003,2020,30150 ,30150 ,4664 ,408,35620, , ,07640      ,1,2,2,Harrington Park borough,0,0,750,0,0,0,0,0,0,0,0,0
201706,34,211000,017,2030,30210 ,30210 ,13620 ,408,35620, , ,07029      ,1,2,2,Harrison town,0,0,0,1,2,3000,0,0,0,2,387,6906000
201706,34,212000,015,    ,00000 ,30180 ,12417 ,428,37980, , ,08062      ,1,2,2,Harrison township,4,4,1048601,0,0,0,0,0,0,0,0,0
201706,34,213000,029,2040,30390 ,30390 ,337 ,408,35620, , ,08008      ,1,2,1,Harvey Cedars borough,0,0,0,0,0,0,0,0,0,0,0,0
201706,34,214000,003,2050,30420 ,30420 ,11842 ,408,35620, , ,07604      ,1,2,5,Hasbrouck Heights borough,1,1,271083,0,0,0,0,0,0,0,0,0
201706,34,215000,003,2060,30540 ,30540 ,3382 ,408,35620, , ,07641      ,1,2,2,Haworth borough,0,0,0,0,0,0,0,0,0,0,0,0
201706,34,216000,031,2070,30570 ,30570 ,18791 ,408,35620, , ,07506      ,1,2,5,Hawthorne borough,0,0,0,0,0,0,0,0,0,0,0,0
201706,34,217000,025,    ,00000 ,30690 ,20334 ,408,35620, , ,07730      ,1,2,1,Hazlet township,0,0,0,0,0,0,0,0,0,0,0,0
201706,34,218000,023,2090,30840 ,30840 ,2178 ,408,35620, , ,08828      ,1,2,2,Helmetta borough,0,0,0,0,0,0,0,0,0,0,0,0
201706,34,219000,007,2160,32220 ,32220 ,870 ,428,37980, , ,08037      ,1,2,1,Hi-Nella borough,0,0,0,0,0,0,0,0,0,0,0,0
201706,34,220000,019,2100,31320 ,31320 ,3648 ,408,35620, , ,08829      ,1,2,2,High Bridge borough,0,0,0,0,0,0,0,0,0,0,0,0
201706,34,221000,023,2120,31470 ,31470 ,13982 ,408,35620, , ,08904      ,1,2,5,Highland Park borough,8,8,1417975,0,0,0,0,0,0,0,0,0
201706,34,222000,025,2130,31500 ,31500 ,5005 ,408,35620, , ,07732      ,1,2,5,Highlands borough,12,12,1237431,0,0,0,0,0,0,0,0,0
201706,34,223000,021,2140,31620 ,31620 ,5494 ,408,45940, , ,08520      ,1,2,2,Hightstown borough,0,0,0,0,0,0,0,0,0,0,0,0
201706,34,224000,035,    ,00000 ,31890 ,38303 ,408,35620, , ,08844      ,1,2,5,Hillsborough township,7,7,1277293,0,0,0,0,0,0,1,5,302129
201706,34,225000,003,2150,31920 ,31920 ,10219 ,408,35620, , ,07642      ,1,2,5,Hillsdale borough,0,0,0,0,0,0,0,0,0,0,0,0
201706,34,226000,039,    ,00000 ,31980 ,21404 ,408,35620, , ,07205      ,1,2,5,Hillside township,0,0,0,0,0,0,0,0,0,0,0,0
201706,34,227000,003,2180,32310 ,32310 ,4078 ,408,35620, , ,07423      ,1,2,1,Ho-Ho-Kus borough,1,1,551300,0,0,0,0,0,0,0,0,0
201706,34,228000,017,2170,32250 ,32250 ,50005 ,408,35620, , ,070304585  ,1,2,2,Hoboken,0,0,0,0,0,0,0,0,0,2,22,6200000
201706,34,229000,019,    ,00000 ,32460 ,5291 ,408,35620, , ,08802      ,1,2,2,Holland township,0,0,0,0,0,0,0,0,0,0,0,0
201706,34,230000,025,    ,00000 ,32640 ,16773 ,408,35620, , ,07733      ,1,2,2,Holmdel township,0,0,0,0,0,0,0,0,0,0,0,0
201706,34,231000,037,2220,32910 ,32910 ,15147 ,408,35620, , ,07843      ,1,2,1,Hopatcong borough,6,6,623000,0,0,0,0,0,0,0,0,0
201706,34,232000,041,    ,00000 ,33060 ,1952 ,408,10900, , ,07844      ,1,2,1,Hope township,1,1,600000,0,0,0,0,0,0,0,0,0
201706,34,233000,021,2240,33150 ,33150 ,1922 ,408,45940, , ,08037      ,1,2,1,Hopewell borough,0,0,0,0,0,0,0,0,0,0,0,0
201706,34,234000,011,    ,00000 ,33120 ,4571 ,428,47220, , ,08302      ,1,2,3,Hopewell township,0,0,0,0,0,0,0,0,0,0,0,0
201706,34,235000,021,    ,00000 ,33180 ,17304 ,408,45940, , ,08560      ,1,2,1,Hopewell township,0,0,0,0,0,0,0,0,0,0,0,0
201706,34,236000,025,    ,00000 ,33300 ,51075 ,408,35620, , ,07731      ,1,2,1,Howell township,5,5,1144448,0,0,0,0,0,0,0,0,0
201706,34,239000,041,    ,00000 ,33930 ,5662 ,408,10900, , ,07838      ,1,2,1,Independence township,0,0,0,0,0,0,0,0,0,0,0,0
201706,34,240000,025,2260,34200 ,34200 ,820 ,408,35620, , ,07712      ,1,2,1,Interlaken borough,0,0,0,0,0,0,0,0,0,0,0,0
201706,34,241000,013,    ,00000 ,34450 ,53926 ,408,35620, , ,071112434  ,1,2,5,Irvington township,0,0,0,0,0,0,0,0,0,1,10,1237074
201706,34,242000,029,2280,34530 ,34530 ,1673 ,408,35620, , ,08732      ,1,2,2,Island Heights borough,1,1,284000,0,0,0,0,0,0,0,0,0
201706,34,243000,029,    ,00000 ,34680 ,54856 ,408,35620, , ,08527      ,1,2,1,Jackson township,3,3,747500,0,0,0,0,0,0,0,0,0
201706,34,244000,023,2290,34890 ,34890 ,5915 ,408,35620, , ,08831      ,1,2,1,Jamesburg borough,0,0,0,0,0,0,0,0,0,0,0,0
201706,34,245000,027,    ,00000 ,34980 ,21314 ,408,35620, , ,07849      ,1,2,5,Jefferson township,1,1,68550,0,0,0,0,0,0,0,0,0
201706,34,246000,017,2300,36000 ,36000 ,247597 ,408,35620, ,1,07302      ,1,2,2,Jersey City,47,47,1185000,6,12,831000,1,3,364608,1,11,1500000
201706,34,247000,025,2320,36480 ,36480 ,10105 ,408,35620, , ,07734      ,1,2,5,Keansburg borough,1,1,305394,0,0,0,0,0,0,0,0,0
201706,34,248000,017,2330,36510 ,36510 ,40684 ,408,35620, , ,07032      ,1,2,2,Kearny town,0,0,0,0,0,0,0,0,0,0,0,0
201706,34,249000,039,2350,36690 ,36690 ,7914 ,408,35620, , ,07033      ,1,2,1,Kenilworth borough,0,0,0,0,0,0,0,0,0,0,0,0
201706,34,250000,025,2370,36810 ,36810 ,7240 ,408,35620, , ,07735      ,1,2,5,Keyport borough,0,0,0,0,0,0,0,0,0,0,0,0
201706,34,251000,019,    ,00000 ,37065 ,3845 ,408,35620, , ,088030199  ,1,2,5,Kingwood township,1,1,232712,0,0,0,0,0,0,0,0,0
201706,34,252000,027,2400,37110 ,37110 ,10248 ,408,35620, , ,07403      ,1,2,1,Kinnelon borough,0,0,0,0,0,0,0,0,0,0,0,0
201706,34,253000,041,    ,00000 ,37320 ,3055 ,408,10900, , ,07832      ,1,2,2,Knowlton township,0,0,0,0,0,0,0,0,0,0,0,0
201706,34,254000,029,    ,00000 ,37380 ,27644 ,408,35620, , ,08731      ,1,2,2,Lacey township,3,3,509200,0,0,0,0,0,0,0,0,0
201706,34,255000,037,    ,00000 ,37440 ,2538 ,408,35620, , ,07848      ,1,2,1,Lafayette township,0,0,0,0,0,0,0,0,0,0,0,0
201706,34,480000,025,2410,37560 ,37560 ,1759 ,408,35620, , ,077190569  ,1,2,5,Lake Como borough,0,0,0,0,0,0,0,0,0,0,0,0
201706,34,256000,029,2420,37770 ,37770 ,2654 ,408,35620, , ,08733      ,1,2,1,Lakehurst borough,0,0,0,0,0,0,0,0,0,0,0,0
201706,34,257000,029,    ,00000 ,38550 ,92843 ,408,35620, ,1,08701      ,1,2,2,Lakewood township,40,40,7489840,2,4,340000,0,0,0,0,0,0
201706,34,258000,019,2460,38610 ,38610 ,3906 ,408,35620, , ,08530      ,1,2,1,Lambertville,1,1,267000,0,0,0,0,0,0,0,0,0
201706,34,259000,007,2480,39210 ,39210 ,1908 ,428,37980, , ,08021      ,1,2,5,Laurel Springs borough,0,0,0,0,0,0,0,0,0,0,0,0
201706,34,260000,029,2500,39390 ,39390 ,1875 ,408,35620, , ,08735      ,1,2,2,Lavallette borough,0,0,0,0,0,0,0,0,0,0,0,0
201706,34,261000,007,2510,39420 ,39420 ,2945 ,428,37980, , ,08045      ,1,2,5,Lawnside borough,0,0,0,0,0,0,0,0,0,0,0,0
201706,34,262000,011,    ,00000 ,39450 ,3290 ,428,47220, , ,08311      ,1,2,1,Lawrence township,2,2,270000,0,0,0,0,0,0,0,0,0
201706,34,263000,021,    ,00000 ,39510 ,33472 ,408,45940, , ,08648      ,1,2,2,Lawrence township,0,0,0,0,0,0,0,0,0,0,0,0
201706,34,264000,019,2530,39630 ,39630 ,1358 ,408,35620, , ,08833      ,1,2,2,Lebanon borough,0,0,0,0,0,0,0,0,0,0,0,0
201706,34,265000,019,    ,00000 ,39660 ,6588 ,408,35620, , ,07830      ,1,2,1,Lebanon township,0,0,0,0,0,0,0,0,0,0,0,0
201706,34,266000,003,2600,40020 ,40020 ,8937 ,408,35620, , ,07605      ,1,2,2,Leonia borough,1,1,45000,0,0,0,0,0,0,0,0,0
201706,34,267000,041,    ,00000 ,40110 ,2942 ,408,10900, , ,07838      ,1,2,2,Liberty township,0,0,0,0,0,0,0,0,0,0,0,0
201706,34,268000,027,2610,40290 ,40290 ,10521 ,408,35620, , ,07035      ,1,2,2,Lincoln Park borough,0,0,541603,0,0,0,0,0,0,0,0,0
201706,34,269000,039,2630,40350 ,40350 ,40499 ,408,35620, , ,07036      ,1,2,2,Linden,1,1,184351,0,0,0,0,0,0,0,0,0
201706,34,270000,007,2640,40440 ,40440 ,17613 ,428,37980, , ,08021      ,1,2,5,Lindenwold borough,2,2,192316,0,0,0,0,0,0,1,10,533914
201706,34,271000,001,2650,40530 ,40530 ,7092 ,428,12100, , ,08221      ,1,2,1,Linwood,0,0,0,0,0,0,0,0,0,0,0,0
201706,34,272000,029,    ,00000 ,40560 ,20065 ,408,35620, , ,08087      ,1,2,2,Little Egg Harbor township,7,7,1076100,0,0,0,0,0,0,0,0,0
201706,34,273000,031,    ,00000 ,40620 ,14432 ,408,35620, , ,07424      ,1,2,2,Little Falls township,1,1,123800,0,0,0,0,0,0,0,0,0
201706,34,274000,003,2660,40680 ,40680 ,10626 ,408,35620, , ,07643      ,1,2,2,Little Ferry borough,0,0,0,0,0,0,0,0,0,0,0,0
201706,34,275000,025,2670,40770 ,40770 ,5950 ,408,35620, , ,07739      ,1,2,1,Little Silver borough,2,2,1187000,0,0,0,0,0,0,0,0,0
201706,34,276000,013,    ,00000 ,40890 ,29366 ,408,35620, , ,07039      ,1,2,2,Livingston township,5,5,2133600,0,0,0,0,0,0,0,0,0
201706,34,277000,025,2680,41010 ,41010 ,194 ,408,35620, , ,07723      ,1,2,5,Loch Arbour village,0,0,0,0,0,0,0,0,0,0,0,0
201706,34,278000,003,2690,41100 ,41100 ,24136 ,408,35620, , ,07644      ,1,2,2,Lodi borough,0,0,0,0,0,0,0,0,0,0,0,0
201706,34,279000,015,    ,00000 ,41160 ,6042 ,428,37980, , ,08014      ,1,2,1,Logan township,0,0,0,0,0,0,0,0,0,0,0,0
201706,34,280000,029,    ,00000 ,41250 ,3051 ,408,35620, , ,08008      ,1,2,2,Long Beach township,4,4,6190900,0,0,0,0,0,0,0,0,0
201706,34,281000,025,2700,41310 ,41310 ,30719 ,408,35620, , ,07740      ,1,2,5,Long Branch,3,3,447077,1,2,267025,1,3,22500,1,5,166101
201706,34,281500,027,    ,00000 ,41362 ,8702 ,408,35620, , ,07933      ,1,2,1,Long Hill township,0,0,0,0,0,0,0,0,0,0,0,0
201706,34,282000,001,2710,41370 ,41370 ,895 ,428,12100, , ,08403      ,1,2,2,Longport borough,2,2,635000,0,0,0,0,0,0,0,0,0
201706,34,283000,041,    ,00000 ,41490 ,8014 ,408,10900, , ,08865      ,1,2,1,Lopatcong township,1,1,216800,0,0,0,0,0,0,0,0,0
201706,34,284000,033,    ,00000 ,41640 ,1770 ,428,37980, , ,08038      ,1,2,1,Lower Alloways Creek township,0,0,0,0,0,0,0,0,0,0,0,0
201706,34,285000,009,    ,00000 ,41610 ,22866 ,428,36140, , ,08251      ,1,2,5,Lower township,3,3,660017,0,0,0,0,0,0,0,0,0
201706,34,286000,005,    ,00000 ,42060 ,12559 ,428,37980, , ,08048      ,1,2,2,Lumberton township,5,5,665318,0,0,0,0,0,0,0,0,0
201706,34,287000,003,    ,00000 ,42090 ,20554 ,408,35620, , ,07071      ,1,2,2,Lyndhurst township,4,4,250000,0,0,0,0,0,0,0,0,0
201706,34,288000,027,2750,42510 ,42510 ,15845 ,408,35620, , ,07940      ,1,2,5,Madison borough,3,3,1107858,0,0,0,0,0,0,1,8,962013
201706,34,289000,007,2770,42630 ,42630 ,4341 ,428,37980, , ,08049      ,1,2,1,Magnolia borough,0,0,0,0,0,0,0,0,0,0,0,0
201706,34,290000,003,    ,00000 ,42750 ,25890 ,408,35620, , ,07430      ,1,2,2,Mahwah township,0,0,0,0,0,0,0,0,0,0,0,0
201706,34,291000,025,    ,00000 ,42990 ,38872 ,408,35620, , ,07726      ,1,2,5,Manalapan township,1,1,146905,0,0,0,0,0,0,0,0,0
201706,34,292000,025,2790,43050 ,43050 ,5897 ,408,35620, , ,08736      ,1,2,5,Manasquan borough,2,2,1083720,0,0,0,0,0,0,0,0,0
201706,34,293000,029,    ,00000 ,43140 ,43070 ,408,35620, , ,08759      ,1,2,2,Manchester township,0,0,0,0,0,0,0,0,0,0,0,0
201706,34,294000,033,    ,00000 ,43200 ,1806 ,428,37980, , ,08037      ,1,2,1,Mannington township,0,0,0,0,0,0,0,0,0,0,0,0
201706,34,295000,005,    ,00000 ,43290 ,8544 ,428,37980, , ,08022      ,1,2,5,Mansfield township,3,3,732754,0,0,0,0,0,0,0,0,0
201706,34,296000,041,    ,00000 ,43320 ,7725 ,408,10900, , ,07865      ,1,2,2,Mansfield township,0,0,0,0,0,0,0,0,0,0,0,0
201706,34,297000,029,2800,43380 ,43380 ,296 ,408,35620, , ,08738      ,1,2,1,Mantoloking borough,2,2,3745000,0,0,0,0,0,0,0,0,0
201706,34,298000,015,    ,00000 ,43440 ,15217 ,428,37980, , ,08051      ,1,2,2,Mantua township,0,0,275157,0,0,0,0,0,0,0,0,0
201706,34,299000,035,2810,43620 ,43620 ,10344 ,408,35620, , ,08835      ,1,2,3,Manville borough,0,0,0,0,0,0,0,0,0,0,0,0
201706,34,300000,005,    ,00000 ,43740 ,19131 ,428,37980, , ,08052      ,1,2,2,Maple Shade township,2,2,346055,0,0,0,0,0,0,0,0,0
201706,34,301000,013,    ,00000 ,43800 ,23867 ,408,35620, , ,07040      ,1,2,2,Maplewood township,0,0,0,0,0,0,0,0,0,1,30,3000000
201706,34,302000,001,2820,43890 ,43890 ,6354 ,428,12100, , ,08402      ,1,2,2,Margate City,6,6,2041800,0,0,0,0,0,0,0,0,0
201706,34,303000,025,    ,00000 ,44070 ,40191 ,408,35620, , ,07746      ,1,2,1,Marlboro township,11,11,1303855,0,0,0,0,0,0,0,0,0
201706,34,304000,025,2860,44520 ,44520 ,8810 ,408,35620, , ,07747      ,1,2,5,Matawan borough,0,0,0,0,0,0,0,0,0,1,5,121212
201706,34,305000,011,    ,00000 ,44580 ,7976 ,428,47220, , ,08327      ,1,2,5,Maurice River township,1,1,82401,0,0,0,0,0,0,0,0,0
201706,34,306000,003,2880,44880 ,44880 ,9555 ,408,35620, , ,07607      ,1,2,1,Maywood borough,0,0,0,1,2,376200,0,0,0,0,0,0
201706,34,307000,005,2890,45210 ,45210 ,4146 ,428,37980, , ,08055      ,1,2,1,Medford Lakes borough,0,0,0,0,0,0,0,0,0,0,0,0
201706,34,308000,005,    ,00000 ,45120 ,23033 ,428,37980, , ,08055      ,1,2,1,Medford township,1,1,219095,0,0,0,0,0,0,0,0,0
201706,34,309000,027,2900,45330 ,45330 ,4981 ,408,35620, , ,07945      ,1,2,5,Mendham borough,0,0,0,0,0,0,0,0,0,0,0,0
201706,34,310000,027,    ,00000 ,45360 ,5869 ,408,35620, , ,07926      ,1,2,5,Mendham township,0,0,0,0,0,0,0,0,0,0,0,0
201706,34,312000,007,2920,45510 ,45510 ,3821 ,428,37980, , ,08109      ,1,2,1,Merchantville borough,0,0,0,0,0,0,0,0,0,0,0,0
201706,34,313000,023,2930,45690 ,45690 ,13574 ,408,35620, , ,08840      ,1,2,2,Metuchen borough,2,2,443300,0,0,0,0,0,0,0,0,0
201706,34,314000,009,    ,00000 ,45810 ,18911 ,428,36140, , ,08210      ,1,2,2,Middle township,6,6,782450,0,0,0,0,0,0,0,0,0
201706,34,316000,023,2950,45900 ,45900 ,13635 ,408,35620, , ,08846      ,1,2,5,Middlesex borough,1,1,124229,0,0,0,0,0,0,0,0,0
201706,34,317000,025,    ,00000 ,45990 ,66522 ,408,35620, , ,07748      ,1,2,5,Middletown township,9,9,2891607,0,0,0,0,0,0,1,10,1013636
201706,34,318000,003,2960,46110 ,46110 ,7128 ,408,35620, , ,07432      ,1,2,2,Midland Park borough,0,0,0,0,0,0,0,0,0,0,0,0
201706,34,319000,019,2970,46260 ,46260 ,1233 ,408,35620, , ,08848      ,1,2,2,Milford borough,0,0,0,0,0,0,0,0,0,0,0,0
201706,34,320000,013,    ,00000 ,46380 ,20149 ,408,35620, , ,07041      ,1,2,1,Millburn township,2,2,1804501,0,0,0,0,0,0,0,0,0
201706,34,321000,035,2980,46590 ,46590 ,418 ,408,35620, , ,088445108  ,1,2,2,Millstone borough,0,0,0,0,0,0,0,0,0,0,0,0
201706,34,322000,025,    ,00000 ,46560 ,10566 ,408,35620, , ,08510      ,1,2,3,Millstone township,0,0,0,0,0,0,0,0,0,0,0,0
201706,34,323000,023,2990,46620 ,46620 ,6893 ,408,35620, , ,08850      ,1,2,5,Milltown borough,1,1,255386,0,0,0,0,0,0,0,0,0
201706,34,324000,011,3000,46680 ,46680 ,28400 ,428,47220, , ,08302      ,1,2,3,Millville,1,1,204500,0,0,0,0,0,0,0,0,0
201706,34,325000,027,    ,00000 ,46860 ,3651 ,408,35620, , ,078033006  ,1,2,3,Mine Hill township,0,0,0,0,0,0,0,0,0,0,0,0
201706,34,326000,025,3010,47130 ,47130 ,3279 ,408,35620, , ,07750      ,1,2,5,Monmouth Beach borough,0,0,0,1,2,367209,0,0,0,0,0,0
201706,34,328000,015,    ,00000 ,47250 ,36129 ,428,37980, , ,08094      ,1,2,5,Monroe township,6,6,645951,0,0,0,0,0,0,1,6,251000
201706,34,329000,023,    ,00000 ,47280 ,39132 ,408,35620, , ,08831      ,1,2,1,Monroe township,38,38,5516575,0,0,0,0,0,0,1,25,758100
201706,34,330000,037,    ,00000 ,47430 ,3847 ,408,35620, , ,078273122  ,1,2,3,Montague township,0,0,0,0,0,0,0,0,0,0,0,0
201706,34,331000,013,    ,00000 ,47500 ,37669 ,408,35620, , ,07042      ,1,2,2,Montclair township,0,0,0,1,2,103000,0,0,0,0,0,0
201706,34,332000,035,    ,00000 ,47580 ,22254 ,408,35620, , ,08502      ,1,2,1,Montgomery township,6,6,968810,0,0,0,0,0,0,0,0,0
201706,34,333000,003,3030,47610 ,47610 ,7844 ,408,35620, , ,07645      ,1,2,1,Montvale borough,3,3,661800,0,0,0,0,0,0,0,0,0
201706,34,334000,027,    ,00000 ,47670 ,21528 ,408,35620, , ,070458934  ,1,2,2,Montville township,2,2,685000,0,0,0,0,0,0,0,0,0
201706,34,335000,003,3040,47700 ,47700 ,2708 ,408,35620, , ,07074      ,1,2,1,Moonachie borough,0,0,0,0,0,0,0,0,0,0,0,0
201706,34,336000,005,    ,00000 ,47880 ,20726 ,428,37980, , ,08057      ,1,2,5,Moorestown township,15,15,2049776,1,2,220409,0,0,0,0,0,0
201706,34,338000,027,3070,48210 ,48210 ,5532 ,408,35620, , ,07950      ,1,2,1,Morris Plains borough,0,0,0,0,0,0,0,0,0,0,0,0
201706,34,339000,027,    ,00000 ,48090 ,22306 ,408,35620, , ,079617603  ,1,2,3,Morris township,0,0,0,0,0,0,0,0,0,0,0,0
201706,34,340000,027,3080,48300 ,48300 ,18411 ,408,35620, , ,07960      ,1,2,5,Morristown town,1,1,310762,0,0,0,0,0,0,1,21,4092082
201706,34,341000,027,3120,48690 ,48690 ,5050 ,408,35620, , ,07856      ,1,2,5,Mount Arlington borough,3,3,494833,0,0,0,0,0,0,1,5,191848
201706,34,342000,007,3130,48750 ,48750 ,4676 ,428,37980, , ,08059      ,1,2,1,Mount Ephraim borough,0,0,0,0,0,0,0,0,0,0,0,0
201706,34,343000,005,    ,00000 ,48900 ,9536 ,428,37980, , ,08060      ,1,2,5,Mount Holly township,1,1,106900,0,0,0,0,0,0,0,0,0
201706,34,344000,005,    ,00000 ,49020 ,41864 ,428,37980, , ,08054      ,1,2,5,Mount Laurel township,3,3,399016,0,0,0,0,0,0,1,5,426221
201706,34,345000,027,    ,00000 ,49080 ,28117 ,408,35620, , ,07828      ,1,2,2,Mount Olive township,7,7,967700,0,0,0,0,0,0,0,0,0
201706,34,346000,027,3100,48480 ,48480 ,4160 ,408,35620, , ,07046      ,1,2,2,Mountain Lakes borough,1,1,231000,0,0,0,0,0,0,0,0,0
201706,34,347000,039,3110,48510 ,48510 ,6685 ,408,35620, , ,07092      ,1,2,2,Mountainside borough,7,7,1292850,0,0,0,0,0,0,0,0,0
201706,34,348000,001,    ,00000 ,49410 ,6147 ,428,12100, , ,08217      ,1,2,1,Mullica township,0,0,0,0,0,0,0,0,0,0,0,0
201706,34,349000,015,3170,49680 ,49680 ,3036 ,428,37980, , ,08063      ,1,2,5,National Park borough,0,0,0,0,0,0,0,0,0,0,0,0
201706,34,350000,025,3190,49920 ,49920 ,4869 ,408,35620, , ,07753      ,1,2,1,Neptune City borough,0,0,0,0,0,0,0,0,0,0,0,0
201706,34,351000,025,    ,00000 ,49890 ,27935 ,408,35620, , ,07753      ,1,2,2,Neptune township,0,0,219100,0,0,0,0,0,0,0,0,0
201706,34,353000,023,3220,51210 ,51210 ,55181 ,408,35620, ,1,08903      ,1,2,1,New Brunswick,1,1,28000,0,0,0,0,0,0,0,0,0
201706,34,354000,005,    ,00000 ,51510 ,7385 ,428,37980, , ,08511      ,1,2,2,New Hanover township,0,0,0,0,0,0,0,0,0,0,0,0
201706,34,355000,003,3250,51660 ,51660 ,16341 ,408,35620, , ,07646      ,1,2,2,New Milford borough,1,1,321760,0,0,0,0,0,0,0,0,0
201706,34,356000,039,3260,51810 ,51810 ,12171 ,408,35620, , ,07974      ,1,2,1,New Providence borough,1,1,345400,0,0,0,0,0,0,0,0,0
201706,34,357000,013,3210,51000 ,51000 ,277140 ,408,35620, ,1,07102      ,1,2,4,Newark,0,0,0,0,0,0,9,27,3281472,4,234,30774605
201706,34,358000,015,3240,51390 ,51390 ,1553 ,428,37980, , ,083440856  ,1,2,5,Newfield borough,0,0,0,0,0,0,0,0,0,0,0,0
201706,34,359000,037,3270,51930 ,51930 ,7997 ,408,35620, , ,07419      ,1,2,1,Newton town,0,0,0,0,0,0,0,0,0,0,0,0
201706,34,360000,003,3290,52320 ,52320 ,15392 ,408,35620, , ,07032      ,1,2,1,North Arlington borough,0,0,0,0,0,0,0,0,0,0,0,0
201706,34,361000,017,    ,00000 ,52470 ,60773 ,408,35620, , ,07047      ,1,2,5,North Bergen township,1,1,473146,0,0,0,0,0,0,0,0,0
201706,34,362000,023,    ,00000 ,52560 ,40742 ,408,35620, , ,08902      ,1,2,5,North Brunswick township,4,4,1419670,0,0,0,0,0,0,0,0,0
201706,34,363000,013,3310,52620 ,52620 ,6183 ,408,35620, , ,070064213  ,1,2,5,North Caldwell borough,2,2,932380,0,0,0,0,0,0,0,0,0
201706,34,364000,031,3340,53040 ,53040 ,8417 ,408,35620, , ,07508      ,1,2,5,North Haledon borough,0,0,0,0,0,0,0,0,0,0,0,0
201706,34,365000,005,    ,00000 ,53070 ,7678 ,428,37980, , ,08562      ,1,2,2,North Hanover township,1,1,198500,0,0,0,0,0,0,0,0,0
201706,34,366000,035,3360,53280 ,53280 ,21936 ,408,35620, , ,07060      ,1,2,1,North Plainfield borough,0,0,0,0,0,0,0,0,0,0,0,0
201706,34,367000,009,3380,53490 ,53490 ,4041 ,428,36140, , ,08260      ,1,2,2,North Wildwood,3,3,113000,3,6,328700,0,0,0,0,0,0
