Survey,State,6-Digit,County,Census Place,FIPS Place,FIPS MCD,Pop,CSA,CBSA,Footnote,Central,Zip,Region,Division,Source,Place,,1-unit,,,2-units,,,3-4 units,,,5+ units
201311,09,101000,015,    ,  ,13810 ,2305 ,999,99999, , ,062352420  ,1,1,5,Chaplin town,0,0,0,0,0,0,0,0,0,0,0,0
201311,09,105000,009,    ,  ,14160 ,29261 ,408,35300, , ,06410      ,1,1,1,Cheshire town,1,1,141570,0,0,0,0,0,0,0,0,0
201311,09,113000,007,    ,  ,15350 ,13260 ,278,25540, , ,06413      ,1,1,3,Clinton town,0,0,0,0,0,0,0,0,0,0,0,0
201311,09,121000,011,    ,  ,15910 ,16068 ,999,35980, , ,06415      ,1,1,3,Colchester town,0,0,0,0,0,0,0,0,0,0,0,0
201311,09,125000,005,    ,  ,16050 ,1485 ,999,99999, , ,06021      ,1,1,1,Colebrook town,0,0,0,0,0,0,0,0,0,0,0,0
201311,09,129000,013,    ,  ,16400 ,5485 ,278,25540, , ,06237      ,1,1,3,Columbia town,1,1,180000,0,0,0,0,0,0,0,0,0
201311,09,133000,005,    ,  ,17240 ,1420 ,999,99999, , ,06754      ,1,1,5,Cornwall town,0,0,0,0,0,0,0,0,0,0,0,0
201311,09,137000,013,    ,  ,17800 ,12435 ,278,25540, , ,06238      ,1,1,1,Coventry town,5,5,821185,0,0,0,0,0,0,0,0,0
201311,09,141000,007,    ,  ,18080 ,14005 ,278,25540, , ,06416      ,1,1,3,Cromwell town,2,2,541000,0,0,0,0,0,0,0,0,0
201311,09,145000,001,0230,18430 ,18500 ,80893 ,408,14860,2,1,06810      ,1,1,4,Danbury,15,15,3508323,1,2,240000,1,3,360000,1,20,1901500
201311,09,161000,007,    ,  ,19130 ,4629 ,278,25540, , ,06417      ,1,1,1,Deep River town,0,0,0,0,0,0,0,0,0,0,0,0
201311,09,169000,007,    ,  ,20810 ,7388 ,278,25540, , ,06422      ,1,1,1,Durham town,0,0,0,0,0,0,0,0,0,0,0,0
201311,09,173000,003,    ,  ,22070 ,5148 ,278,25540, , ,06026      ,1,1,3,East Granby town,0,0,0,0,0,0,0,0,0,0,0,0
201311,09,177000,007,    ,  ,22280 ,9126 ,278,25540, , ,06423      ,1,1,1,East Haddam town,0,0,0,0,0,0,0,0,0,0,0,0
201311,09,181000,007,    ,  ,22490 ,12959 ,278,25540, , ,064241002  ,1,1,1,East Hampton town,4,4,630000,0,0,0,0,0,0,0,0,0
201311,09,189000,009,    ,  ,22910 ,29257 ,408,35300, , ,06512      ,1,1,5,East Haven town,2,2,266857,0,0,0,0,0,0,0,0,0
201311,09,193000,011,    ,  ,23400 ,19159 ,999,35980, , ,06357      ,1,1,4,East Lyme town,1,1,193263,0,0,0,0,0,0,0,0,0
201311,09,197000,003,    ,  ,24800 ,11162 ,278,25540, , ,06016      ,1,1,3,East Windsor town,2,2,256398,0,0,0,0,0,0,0,0,0
201311,09,201000,015,    ,  ,21860 ,1749 ,999,99999, , ,06242      ,1,1,1,Eastford town,0,0,0,0,0,0,0,0,0,0,0,0
201311,09,205000,001,    ,  ,23890 ,7490 ,408,14860, , ,06612      ,1,1,4,Easton town,0,0,0,0,0,0,0,0,0,0,0,0
201311,09,209000,013,    ,  ,25360 ,15602 ,278,25540, , ,06029      ,1,1,1,Ellington town,2,2,329440,0,0,0,0,0,0,0,0,0
201311,09,217000,007,    ,  ,26270 ,6683 ,278,25540, , ,064261167  ,1,1,1,Essex town,0,0,0,0,0,0,0,0,0,0,0,0
201311,09,221000,001,    ,  ,26620 ,59404 ,408,14860, , ,06430      ,1,1,3,Fairfield town,9,9,4479100,0,0,0,0,0,0,0,0,0
201311,09,225000,003,    ,  ,27600 ,25340 ,278,25540, , ,06032      ,1,1,5,Farmington town,4,4,967048,0,0,0,0,0,0,0,0,0
201311,09,229000,007,0340,27810 ,57320 ,43 ,278,25540, , ,06475      ,1,1,3,Fenwick borough,0,0,0,0,0,0,0,0,0,0,0,0
201311,09,233000,011,    ,  ,29910 ,1922 ,999,35980, , ,06254      ,1,1,1,Franklin town,0,0,0,0,0,0,0,0,0,0,0,0
201311,09,237000,003,    ,  ,31240 ,34427 ,278,25540, , ,06033      ,1,1,3,Glastonbury town,1,1,163000,0,0,0,0,0,0,0,0,0
201311,09,241000,005,    ,  ,32290 ,2976 ,999,99999, , ,06756      ,1,1,1,Goshen town,0,0,0,0,0,0,0,0,0,0,0,0
201311,09,245000,003,    ,  ,32640 ,11282 ,278,25540, , ,06035      ,1,1,3,Granby town,0,0,0,0,0,0,0,0,0,0,0,0
201311,09,249000,001,    ,  ,33620 ,61171 ,408,14860, , ,06830      ,1,1,5,Greenwich town,7,7,9197759,0,0,0,0,0,0,0,0,0
201311,09,261000,011,0380,34460 ,34250 ,518 ,999,35980, , ,06340      ,1,1,1,Groton Long Point borough,1,1,325000,0,0,0,0,0,0,0,0,0
201311,09,265000,011,    ,  ,34250 ,29208 ,999,35980, , ,06340      ,1,1,1,Groton town,1,1,280000,1,2,167000,0,0,0,0,0,0
201311,09,269000,009,    ,  ,34950 ,22375 ,408,35300, , ,06437      ,1,1,3,Guilford town,2,2,600000,0,0,0,0,0,0,0,0,0
201311,09,273000,007,    ,  ,35230 ,8346 ,278,25540, , ,06438      ,1,1,3,Haddam town,1,1,252885,0,0,0,0,0,0,0,0,0
201311,09,277000,009,    ,  ,35650 ,60960 ,408,35300, , ,06518      ,1,1,5,Hamden town,0,0,0,0,0,0,0,0,0,0,0,0
201311,09,281000,015,    ,  ,36000 ,1863 ,999,99999, , ,06247      ,1,1,5,Hampton town,1,1,171453,0,0,0,0,0,0,0,0,0
201311,09,285000,003,0400,37000 ,37070 ,124775 ,278,25540,2,1,06103      ,1,1,5,Hartford,2,2,282667,0,0,0,0,0,0,0,0,0
201311,09,293000,005,    ,  ,37280 ,5642 ,999,99999, , ,06791      ,1,1,1,Harwinton town,0,0,0,0,0,0,0,0,0,0,0,0
201311,09,305000,005,    ,  ,40290 ,2979 ,999,99999, , ,06757      ,1,1,5,Kent town,0,0,0,0,0,0,0,0,0,0,0,0
201311,09,309000,015,    ,  ,40500 ,13319 ,999,99999,2, ,06239      ,1,1,1,Killingly town,2,2,351012,0,0,0,0,0,0,0,0,0
201311,09,317000,011,    ,  ,42390 ,7308 ,999,35980, , ,062491506  ,1,1,4,Lebanon town,0,0,0,0,0,0,0,0,0,0,0,0
201311,09,321000,011,    ,  ,42600 ,15051 ,999,35980, , ,063390038  ,1,1,1,Ledyard town,5,5,790000,0,0,0,0,0,0,0,0,0
201311,09,325000,011,    ,  ,43230 ,4338 ,999,35980, , ,06351      ,1,1,1,Lisbon town,1,1,204000,0,0,0,0,0,0,0,0,0
201311,09,337000,011,    ,  ,44210 ,2406 ,999,35980, , ,06371      ,1,1,4,Lyme town,1,1,193263,0,0,0,0,0,0,0,0,0
201311,09,341000,009,    ,  ,44560 ,18269 ,408,35300, , ,06443      ,1,1,1,Madison town,1,1,310000,0,0,0,0,0,0,0,0,0
201311,09,345000,003,    ,  ,44700 ,58241 ,278,25540, , ,06040      ,1,1,5,Manchester town,2,2,345012,0,0,0,0,0,0,0,0,0
201311,09,349000,013,    ,  ,44910 ,26543 ,278,25540, , ,06268      ,1,1,5,Mansfield town,1,1,319476,0,0,0,0,0,0,0,0,0
201311,09,353000,003,    ,  ,45820 ,6404 ,278,25540, , ,06447      ,1,1,5,Marlborough town,1,1,268658,0,0,0,0,0,0,0,0,0
201311,09,357000,009,0510,46450 ,46520 ,60868 ,408,35300,2, ,06450      ,1,1,3,Meriden,0,0,0,0,0,0,0,0,0,0,0,0
201311,09,365000,007,    ,  ,47080 ,4425 ,278,25540, , ,06455      ,1,1,3,Middlefield town,2,2,424620,0,0,0,0,0,0,0,0,0
201311,09,369000,007,0520,47290 ,47360 ,47648 ,278,25540,2,1,06457      ,1,1,1,Middletown,0,0,0,0,0,0,0,0,0,1,24,1695000
201311,09,377000,009,    ,  ,47535 ,52759 ,408,35300,2,1,06460      ,1,1,5,Milford town,2,2,329446,0,0,0,0,0,0,1,11,676832
201311,09,381000,001,    ,  ,48620 ,19479 ,408,14860, , ,06468      ,1,1,1,Monroe town,0,0,0,0,0,0,0,0,0,0,0,0
201311,09,385000,011,    ,  ,48900 ,19571 ,999,35980, , ,06382      ,1,1,1,Montville town,1,1,191552,0,0,0,0,0,0,0,0,0
201311,09,389000,005,    ,  ,49460 ,2388 ,999,99999, , ,06763      ,1,1,5,Morris town,0,0,0,0,0,0,0,0,0,0,0,0
201311,09,393000,009,0570,49880 ,49950 ,31862 ,408,35300,2, ,06770      ,1,1,1,Naugatuck borough,0,0,0,0,0,0,0,0,0,0,0,0
201311,09,401000,001,    ,  ,50580 ,19738 ,408,14860, , ,06840      ,1,1,5,New Canaan town,3,3,3155807,0,0,0,0,0,0,0,0,0
201311,09,409000,005,    ,  ,51350 ,6970 ,999,99999, , ,06057      ,1,1,3,New Hartford town,0,0,0,0,0,0,0,0,0,0,0,0
201311,09,413000,009,0600,52000 ,52070 ,129779 ,408,35300,2,1,06510      ,1,1,3,New Haven,0,0,0,0,0,0,0,0,0,0,0,0
201311,09,417000,011,0620,52280 ,52350 ,27620 ,999,35980,2,1,06320      ,1,1,5,New London,3,3,496813,0,0,0,0,0,0,0,0,0
201311,09,421000,005,    ,  ,52630 ,28142 ,999,99999, , ,06776      ,1,1,3,New Milford town,0,0,0,0,0,0,0,0,0,0,0,0
201311,09,425000,003,    ,  ,52140 ,30562 ,278,25540, , ,06111      ,1,1,1,Newington town,0,0,0,0,0,0,0,0,0,0,0,0
201311,09,433000,001,    ,  ,52980 ,25619 ,408,14860,2, ,06470      ,1,1,1,Newtown town,1,1,366130,0,0,0,0,0,0,0,0,0
201311,09,437000,005,    ,  ,53470 ,1709 ,999,99999, , ,06058      ,1,1,1,Norfolk town,0,0,0,0,0,0,0,0,0,0,0,0
201311,09,445000,005,    ,  ,54030 ,3315 ,999,99999, , ,06018      ,1,1,3,North Canaan town,0,0,0,0,0,0,0,0,0,0,0,0
201311,09,449000,009,    ,  ,54870 ,24093 ,408,35300, , ,06473      ,1,1,5,North Haven town,2,2,519680,0,0,0,0,0,0,0,0,0
201311,09,453000,011,    ,  ,55500 ,5297 ,999,35980, , ,06359      ,1,1,1,North Stonington town,0,0,0,0,0,0,0,0,0,0,0,0
201311,09,457000,001,0720,55990 ,56060 ,85603 ,408,14860,2,1,068565125  ,1,1,1,Norwalk,0,0,0,0,0,0,0,0,0,0,0,0
201311,09,461000,011,0730,56200 ,56270 ,40493 ,999,35980,2,1,06360      ,1,1,1,Norwich,0,0,0,0,0,0,0,0,0,0,0,0
201311,09,473000,007,    ,  ,57320 ,10199 ,278,25540, , ,06475      ,1,1,5,Old Saybrook town,2,2,512978,0,0,0,0,0,0,0,0,0
201311,09,481000,009,    ,  ,58300 ,12683 ,408,35300, , ,06478      ,1,1,3,Oxford town,3,3,386000,0,0,0,0,0,0,0,0,0
201311,09,485000,015,    ,  ,59980 ,15405 ,999,99999, , ,06374      ,1,1,1,Plainfield town,0,0,0,0,0,0,0,0,0,0,0,0
201311,09,489000,003,    ,  ,60120 ,17716 ,278,25540, , ,06062      ,1,1,3,Plainville town,0,0,0,0,0,0,0,0,0,0,0,0
201311,09,493000,005,    ,  ,60750 ,12243 ,999,99999, , ,06786      ,1,1,1,Plymouth town,1,1,120000,0,0,0,0,0,0,0,0,0
201311,09,497000,015,    ,  ,61030 ,4247 ,999,99999, , ,06259      ,1,1,1,Pomfret town,0,0,0,0,0,0,0,0,0,0,0,0
201311,09,501000,007,    ,  ,61800 ,9508 ,278,25540, , ,06480      ,1,1,1,Portland town,1,1,450000,0,0,0,0,0,0,0,0,0
201311,09,505000,011,    ,  ,62150 ,4726 ,999,35980, , ,06360      ,1,1,1,Preston town,0,0,0,0,0,0,0,0,0,0,0,0
201311,09,513000,015,    ,  ,62710 ,9584 ,999,99999, , ,06260      ,1,1,5,Putnam town,0,0,0,0,0,0,0,0,0,0,0,0
201311,09,521000,001,    ,  ,63970 ,24638 ,408,14860, , ,06877      ,1,1,1,Ridgefield town,4,4,3237318,0,0,0,0,0,0,0,0,0
201311,09,525000,003,    ,  ,65370 ,19709 ,278,25540, , ,06067      ,1,1,1,Rocky Hill town,2,2,380000,0,0,0,0,0,0,0,0,0
201311,09,533000,011,    ,  ,66210 ,4151 ,999,35980, , ,064203809  ,1,1,1,Salem town,0,0,0,0,0,0,0,0,0,0,0,0
201311,09,541000,015,    ,  ,67400 ,1726 ,999,99999, , ,06264      ,1,1,5,Scotland town,0,0,0,0,0,0,0,0,0,0,0,0
201311,09,545000,009,    ,  ,67610 ,16540 ,408,35300, , ,06483      ,1,1,1,Seymour town,1,1,113750,0,0,0,0,0,0,0,0,0
201311,09,549000,005,    ,  ,67960 ,2782 ,999,99999, , ,06069      ,1,1,1,Sharon town,1,1,200000,0,0,0,0,0,0,0,0,0
201311,09,553000,001,0890,68100 ,68170 ,39559 ,408,14860,2, ,06484      ,1,1,1,Shelton,9,9,1185545,0,0,0,0,0,0,0,0,0
201311,09,561000,003,    ,  ,68940 ,23511 ,278,25540, , ,06070      ,1,1,3,Simsbury town,1,1,251380,0,0,0,0,0,0,0,0,0
201311,09,565000,013,    ,  ,69220 ,11444 ,278,25540, , ,060712119  ,1,1,3,Somers town,2,2,284000,0,0,0,0,0,0,0,0,0
201311,09,569000,003,    ,  ,71390 ,25709 ,278,25540, , ,06074      ,1,1,3,South Windsor town,1,1,180000,0,0,0,0,0,0,0,0,0
201311,09,573000,009,    ,  ,69640 ,19904 ,408,35300, , ,06488      ,1,1,1,Southbury town,7,7,853965,0,0,0,0,0,0,0,0,0
201311,09,577000,003,    ,  ,70550 ,43069 ,278,25540, , ,06489      ,1,1,5,Southington town,8,8,702564,0,0,0,0,0,0,0,0,0
201311,09,581000,011,    ,  ,71670 ,2984 ,999,35980, , ,06330      ,1,1,4,Sprague town,0,0,0,0,0,0,0,0,0,0,0,0
201311,09,593000,001,0970,73000 ,73070 ,122643 ,408,14860,2,1,06904      ,1,1,1,Stamford,8,8,5349375,0,0,0,0,0,0,0,0,0
201311,09,605000,011,    ,  ,73770 ,17616 ,999,35980, , ,06378      ,1,1,3,Stonington town,3,3,774884,0,0,0,0,0,0,0,0,0
201311,09,609000,001,    ,  ,74190 ,51384 ,408,14860, ,1,06497      ,1,1,1,Stratford town,1,1,80000,0,0,0,0,0,0,0,0,0
201311,09,613000,003,    ,  ,74540 ,15735 ,278,25540, , ,06078      ,1,1,1,Suffield town,2,2,660500,0,0,0,0,0,0,0,0,0
201311,09,625000,013,    ,  ,76290 ,15052 ,278,25540, , ,06084      ,1,1,5,Tolland town,1,1,308008,0,0,0,0,0,0,0,0,0
201311,09,629000,005,1060,76500 ,76570 ,36383 ,999,99999,2, ,06790      ,1,1,5,Torrington,0,0,0,0,0,0,0,0,0,0,0,0
201311,09,637000,001,    ,  ,77200 ,36018 ,408,14860, , ,06611      ,1,1,1,Trumbull town,2,2,643700,0,0,0,0,0,0,0,0,0
201311,09,641000,013,    ,  ,77830 ,854 ,278,25540, , ,06076      ,1,1,1,Union town,0,0,0,0,0,0,0,0,0,0,0,0
201311,09,645000,013,    ,  ,78250 ,29179 ,278,25540, , ,06066      ,1,1,1,Vernon town,0,0,0,0,0,0,0,0,0,0,0,0
201311,09,649000,011,    ,  ,78600 ,2603 ,999,35980, , ,06384      ,1,1,1,Voluntown town,0,0,0,0,0,0,0,0,0,0,0,0
201311,09,653000,009,    ,  ,78740 ,45135 ,408,35300, , ,06492      ,1,1,1,Wallingford town,0,0,0,0,0,0,0,0,0,0,0,0
201311,09,657000,005,    ,  ,79510 ,1461 ,999,99999, , ,06754      ,1,1,5,Warren town,1,1,1041667,0,0,0,0,0,0,0,0,0
201311,09,665000,009,1090,80000 ,80070 ,110366 ,408,35300,2, ,06702      ,1,1,1,Waterbury,2,2,145000,0,0,0,0,0,0,0,0,0
201311,09,669000,011,    ,  ,80280 ,19517 ,999,35980, , ,06385      ,1,1,3,Waterford town,0,0,0,0,0,0,0,0,0,0,0,0
201311,09,673000,005,    ,  ,80490 ,22514 ,999,99999, , ,06795      ,1,1,5,Watertown town,1,1,228319,0,0,0,0,0,0,0,0,0
201311,09,677000,003,    ,  ,82590 ,63268 ,278,25540, ,1,06107      ,1,1,5,West Hartford town,1,1,205000,0,0,0,0,0,0,1,5,40469
201311,09,685000,007,    ,  ,81680 ,6938 ,278,25540, , ,06498      ,1,1,5,Westbrook town,1,1,307714,0,0,0,0,0,0,0,0,0
201311,09,693000,001,    ,  ,83500 ,26391 ,408,14860, , ,06880      ,1,1,3,Westport town,12,12,6660000,0,0,0,0,0,0,0,0,0
201311,09,701000,013,    ,  ,85950 ,6041 ,278,25540, , ,06279      ,1,1,1,Willington town,0,0,0,0,0,0,0,0,0,0,0,0
201311,09,709000,005,    ,  ,86440 ,11242 ,999,99999, , ,06098      ,1,1,5,Winchester town,3,3,208446,0,0,0,0,0,0,0,0,0
201311,09,713000,015,    ,  ,86790 ,25268 ,999,99999, , ,062260001  ,1,1,1,Windham town,0,0,0,0,0,0,0,0,0,0,0,0
201311,09,725000,009,    ,  ,87560 ,16680 ,408,35300, , ,06716      ,1,1,5,Wolcott town,1,1,116053,0,0,0,0,0,0,0,0,0
201311,09,733000,005,    ,  ,87910 ,9975 ,999,99999, , ,06798      ,1,1,1,Woodbury town,1,1,276650,0,0,0,0,0,0,0,0,0
201311,09,741000,015,    ,  ,88190 ,7964 ,999,99999, , ,06281      ,1,1,5,Woodstock town,1,1,217266,0,0,0,0,0,0,0,0,0
201311,23,006000,031,    ,  ,00730 ,3019 ,438,38860, , ,04002      ,1,1,1,Alfred town,0,0,0,0,0,0,0,0,0,0,0,0
201311,23,008000,015,    ,  ,01010 ,709 ,999,99999, , ,04535      ,1,1,5,Alna town,0,0,0,0,0,0,0,0,0,0,0,0
201311,23,015000,013,    ,  ,01465 ,1316 ,999,99999, , ,04862      ,1,1,5,Appleton town,1,1,184038,0,0,0,0,0,0,0,0,0
201311,23,018000,031,    ,  ,01605 ,4022 ,438,38860, , ,04046      ,1,1,5,Arundel town,2,2,333273,0,0,0,0,0,0,0,0,0
201311,23,022000,001,0150,02060 ,02060 ,23055 ,438,30340, ,1,04210      ,1,1,3,Auburn,1,1,105700,0,0,0,0,0,0,0,0,0
201311,23,023000,011,0200,02100 ,02100 ,19136 ,999,99999, , ,04330      ,1,1,1,Augusta,1,1,175000,0,0,0,0,0,0,0,0,0
201311,23,029000,019,0250,02795 ,02795 ,33039 ,999,12620, ,1,04401      ,1,1,1,Bangor,0,0,0,0,0,0,0,0,0,0,0,0
201311,23,030000,009,    ,  ,02865 ,5235 ,999,99999, , ,04609      ,1,1,5,Bar Harbor town,2,2,428788,0,0,0,0,0,0,0,0,0
201311,23,036000,027,0400,03950 ,03950 ,6668 ,999,99999, , ,049156208  ,1,1,5,Belfast,0,0,0,0,0,0,0,0,0,0,0,0
201311,23,037000,011,    ,  ,04020 ,3189 ,999,99999, , ,04917      ,1,1,3,Belgrade town,0,0,0,0,0,0,0,0,0,0,0,0
201311,23,040000,031,    ,  ,04720 ,7246 ,438,38860, , ,03901      ,1,1,1,Berwick town,1,1,200000,0,0,0,0,0,0,0,0,0
201311,23,042000,031,0500,04860 ,04860 ,21277 ,438,38860, ,1,040050586  ,1,1,5,Biddeford,2,2,357888,0,0,0,0,0,0,0,0,0
201311,23,047000,015,    ,  ,06050 ,3120 ,999,99999, , ,04537      ,1,1,3,Boothbay town,1,1,225000,0,0,0,0,0,0,0,0,0
201311,23,053000,015,    ,  ,06855 ,806 ,999,99999, , ,04551      ,1,1,1,Bremen town,0,0,0,0,0,0,0,0,0,0,0,0
201311,23,054000,019,0700,06925 ,06925 ,9482 ,999,12620, , ,04412      ,1,1,1,Brewer,0,0,0,0,0,0,0,0,0,0,0,0
201311,23,056000,005,    ,  ,07170 ,5210 ,438,38860, , ,040091262  ,1,1,5,Bridgton town,2,2,358455,0,0,0,0,0,0,0,0,0
201311,23,058000,015,    ,  ,07485 ,2755 ,999,99999, , ,04539      ,1,1,3,Bristol town,0,0,0,0,0,0,0,0,0,0,0,0
201311,23,064000,005,    ,  ,08430 ,20278 ,438,38860, , ,04011      ,1,1,1,Brunswick town,1,1,196000,0,0,0,0,0,0,0,0,0
201311,23,069000,031,    ,  ,09410 ,8034 ,438,38860, , ,04093      ,1,1,1,Buxton town,3,3,701665,0,0,0,0,0,0,0,0,0
201311,23,072000,025,    ,  ,09655 ,462 ,999,99999, , ,049233114  ,1,1,1,Cambridge town,0,0,0,0,0,0,0,0,0,0,0,0
201311,23,073000,013,    ,  ,09725 ,4850 ,999,99999, , ,04843      ,1,1,5,Camden town,2,2,377758,0,0,0,0,0,0,0,0,0
201311,23,076000,005,    ,  ,10180 ,9015 ,438,38860, , ,04107      ,1,1,3,Cape Elizabeth town,2,2,390000,0,0,0,0,0,0,0,0,0
201311,23,080000,007,    ,  ,10740 ,781 ,999,99999, , ,04947      ,1,1,5,Carrabassett Valley town,1,1,262895,0,0,0,0,0,0,0,0,0
201311,23,084000,005,    ,  ,11125 ,3742 ,438,38860, , ,040150060  ,1,1,5,Casco town,2,2,339870,0,0,0,0,0,0,0,0,0
201311,23,091500,005,    ,  ,12300 ,341 ,438,38860, , ,04017      ,1,1,5,Chebeague Island town,0,0,0,0,0,0,0,0,0,0,0,0
201311,23,096000,011,    ,  ,12735 ,4328 ,999,99999, , ,04358      ,1,1,5,China town,1,1,184038,0,0,0,0,0,0,0,0,0
201311,23,100000,029,    ,  ,13820 ,560 ,999,99999, , ,04623      ,1,1,1,Columbia Falls town,0,0,0,0,0,0,0,0,0,0,0,0
201311,23,102000,029,    ,  ,14100 ,154 ,999,99999, , ,04657      ,1,1,5,Cooper town,0,0,0,0,0,0,0,0,0,0,0,0
201311,23,112000,005,    ,  ,15430 ,7211 ,438,38860, , ,04021      ,1,1,5,Cumberland town,3,3,959997,0,0,0,0,0,0,0,0,0
201311,23,121000,009,    ,  ,16935 ,1681 ,999,99999,2, ,04429      ,1,1,4,Dedham town,1,1,193263,0,0,0,0,0,0,0,0,0
201311,23,133000,001,    ,  ,19105 ,3848 ,438,30340, , ,04222      ,1,1,1,Durham town,1,1,450000,0,0,0,0,0,0,0,0,0
201311,23,145000,031,    ,  ,22955 ,6204 ,438,38860, , ,039031309  ,1,1,5,Eliot town,1,1,190213,0,0,0,0,0,0,0,0,0
201311,23,146000,009,1750,23200 ,23200 ,7741 ,999,99999, , ,04605      ,1,1,1,Ellsworth,2,2,570000,0,0,0,0,0,0,0,0,0
201311,23,151000,019,    ,  ,24110 ,1092 ,999,12620, , ,04435      ,1,1,3,Exeter town,0,0,0,0,0,0,0,0,0,0,0,0
201311,23,152000,025,    ,  ,24320 ,6735 ,999,99999, , ,04937      ,1,1,5,Fairfield town,1,1,116233,0,0,0,0,0,0,0,0,0
201311,23,153000,005,    ,  ,24495 ,11185 ,438,38860, , ,04105      ,1,1,1,Falmouth town,6,6,2080000,0,0,0,0,0,0,0,0,0
201311,23,163000,005,    ,  ,26525 ,7879 ,438,38860, , ,04032      ,1,1,1,Freeport town,3,3,566500,0,0,0,0,0,0,0,0,0
201311,23,167000,017,    ,  ,26910 ,3449 ,999,99999, , ,04037      ,1,1,1,Fryeburg town,0,0,0,0,0,0,0,0,0,0,0,0
201311,23,171000,023,    ,  ,27295 ,1042 ,438,38860, , ,045480280  ,1,1,5,Georgetown town,0,0,0,0,0,0,0,0,0,0,0,0
201311,23,173000,019,    ,  ,27645 ,4594 ,999,12620, , ,04401      ,1,1,3,Glenburn town,0,0,0,0,0,0,0,0,0,0,0,0
201311,23,175000,005,    ,  ,28240 ,16381 ,438,38860, , ,04038      ,1,1,5,Gorham town,8,8,1457241,0,0,0,0,0,0,0,0,0
201311,23,179000,005,    ,  ,28870 ,7761 ,438,38860, , ,04039      ,1,1,5,Gray town,1,1,183520,0,0,0,0,0,0,0,0,0
201311,23,190000,019,    ,  ,30795 ,7257 ,999,12620, , ,04444      ,1,1,3,Hampden town,24,24,2950000,1,2,360000,0,0,0,0,0,0
201311,23,192000,009,    ,  ,30970 ,2394 ,999,99999, , ,04640      ,1,1,3,Hancock town,0,0,0,0,0,0,0,0,0,0,0,0
201311,23,195000,005,    ,  ,31390 ,4740 ,438,38860, , ,04079      ,1,1,5,Harpswell town,2,2,708857,0,0,0,0,0,0,0,0,0
201311,23,202000,019,    ,  ,32510 ,5416 ,999,12620, , ,044026300  ,1,1,1,Hermon town,2,2,370000,0,0,0,0,0,0,0,0,0
201311,23,207000,019,    ,  ,33490 ,3076 ,999,12620, , ,04429      ,1,1,3,Holden town,0,0,0,0,0,0,0,0,0,0,0,0
201311,23,208000,031,    ,  ,33665 ,4281 ,438,38860, , ,04042      ,1,1,5,Hollis town,2,2,313529,0,0,0,0,0,0,0,0,0
201311,23,220000,015,    ,  ,35695 ,2427 ,999,99999, , ,04348      ,1,1,1,Jefferson town,2,2,675000,0,0,0,0,0,0,0,0,0
