Survey,State,6-Digit,County,Census Place,FIPS Place,FIPS MCD,Pop,CSA,CBSA,Footnote,Central,Zip,Region,Division,Source,Place,,1-unit,,,2-units,,,3-4 units,,,5+ units
201606,34,086000,027,    ,00000 ,12610 ,7838 ,408,35620, , ,07930      ,1,2,1,Chester township,2,2,784250,0,0,0,0,0,0,0,0,0
201606,34,087000,005,    ,00000 ,12670 ,7699 ,428,37980, , ,08620      ,1,2,2,Chesterfield township,7,7,1535025,0,0,0,0,0,0,0,0,0
201606,34,088000,005,    ,00000 ,12940 ,15569 ,428,37980, , ,08077      ,1,2,5,Cinnaminson township,1,1,165750,0,0,0,0,0,0,0,0,0
201606,34,385000,013,    ,00000 ,13045 ,30134 ,408,35620, , ,07050      ,1,2,5,City of Orange township,1,1,117482,0,0,0,0,0,0,2,38,3604483
201606,34,089000,039,    ,00000 ,13150 ,14756 ,408,35620, , ,07066      ,1,2,2,Clark township,7,7,650000,0,0,0,0,0,0,0,0,0
201606,34,090000,015,0910,13360 ,13360 ,8179 ,428,37980, , ,08312      ,1,2,5,Clayton borough,8,8,760986,0,0,0,0,0,0,0,0,0
201606,34,091000,007,0930,13420 ,13420 ,5000 ,428,37980, , ,08021      ,1,2,5,Clementon borough,2,2,172017,0,0,0,0,0,0,0,0,0
201606,34,092000,003,0940,13570 ,13570 ,23594 ,408,35620, , ,07010      ,1,2,2,Cliffside Park borough,0,0,0,2,4,1056000,0,0,0,0,0,0
201606,34,093000,031,0960,13690 ,13690 ,84136 ,408,35620, , ,07011      ,1,2,2,Clifton,0,0,0,1,2,242600,0,0,0,1,51,10685000
201606,34,094000,019,0970,13720 ,13720 ,2719 ,408,35620, , ,08809      ,1,2,5,Clinton town,0,0,0,0,0,0,0,0,0,1,5,323208
201606,34,095000,019,    ,00000 ,13750 ,13478 ,408,35620, , ,08801      ,1,2,4,Clinton township,0,0,0,0,0,0,0,0,0,0,0,0
201606,34,096000,003,0980,13810 ,13810 ,8373 ,408,35620, , ,07624      ,1,2,2,Closter borough,0,0,0,0,0,0,0,0,0,0,0,0
201606,34,097000,007,1010,14260 ,14260 ,13926 ,428,37980, , ,08108      ,1,2,5,Collingswood borough,1,1,243423,0,0,0,0,0,0,1,5,278571
201606,34,098000,025,    ,00000 ,14560 ,10142 ,408,35620, , ,07722      ,1,2,2,Colts Neck township,0,0,447600,0,0,0,0,0,0,0,0,0
201606,34,099000,011,    ,00000 ,14710 ,5178 ,428,47220, , ,08349      ,1,2,2,Commercial township,2,2,30000,0,0,0,0,0,0,0,0,0
201606,34,100000,001,1050,15160 ,15160 ,492 ,428,12100, , ,08270      ,1,2,2,Corbin City,0,0,0,0,0,0,0,0,0,0,0,0
201606,34,101000,023,    ,00000 ,15550 ,3857 ,408,35620, , ,08512      ,1,2,4,Cranbury township,0,0,0,0,0,0,0,0,0,0,0,0
201606,34,102000,039,    ,00000 ,15640 ,22625 ,408,35620, , ,07016      ,1,2,5,Cranford township,3,3,443513,0,0,0,0,0,0,1,10,551128
201606,34,103000,003,1090,15820 ,15820 ,8573 ,408,35620, , ,07626      ,1,2,5,Cresskill borough,2,2,644694,0,0,0,0,0,0,1,5,18182
201606,34,105000,025,1120,16660 ,16660 ,750 ,408,35620, , ,07723      ,1,2,5,Deal borough,0,0,0,0,0,0,0,0,0,0,0,0
201606,34,106000,011,    ,00000 ,16900 ,3119 ,428,47220, , ,08302      ,1,2,5,Deerfield township,1,1,149976,0,0,0,0,0,0,0,0,0
201606,34,107000,005,    ,00000 ,17080 ,4283 ,428,37980, , ,08075      ,1,2,5,Delanco township,0,0,0,0,0,0,0,0,0,0,0,0
201606,34,108000,019,    ,00000 ,17170 ,4563 ,408,35620, , ,08557      ,1,2,5,Delaware township,1,1,55900,0,0,0,0,0,0,0,0,0
201606,34,109000,005,    ,00000 ,17440 ,16896 ,428,37980, , ,08075      ,1,2,5,Delran township,1,1,137440,0,0,0,0,0,0,0,0,0
201606,34,110000,003,1150,17530 ,17530 ,4881 ,408,35620, , ,07627      ,1,2,2,Demarest borough,1,1,227698,0,0,0,0,0,0,0,0,0
201606,34,111000,009,    ,00000 ,17560 ,6467 ,428,36140, , ,08214      ,1,2,5,Dennis township,1,1,133356,0,0,0,0,0,0,0,0,0
201606,34,112000,027,    ,00000 ,17650 ,16635 ,408,35620, , ,078342122  ,1,2,2,Denville township,4,4,2359130,0,0,0,0,0,0,0,0,0
201606,34,113000,015,    ,00000 ,17710 ,30561 ,428,37980, , ,08096      ,1,2,2,Deptford township,1,1,111480,0,0,0,0,0,0,0,0,0
201606,34,114000,027,1170,18070 ,18070 ,18157 ,408,35620, , ,07801      ,1,2,2,Dover town,0,0,0,0,0,0,0,0,0,0,0,0
201606,34,116000,011,    ,00000 ,18220 ,1585 ,428,47220, , ,08094      ,1,2,2,Downe township,0,0,0,0,0,0,0,0,0,0,0,0
201606,34,117000,003,1200,18400 ,18400 ,17479 ,408,35620, , ,07628      ,1,2,5,Dumont borough,0,0,0,0,0,0,0,0,0,0,0,0
201606,34,118000,023,1210,18490 ,18490 ,7227 ,408,35620, , ,08812      ,1,2,5,Dunellen borough,2,2,219217,0,0,0,0,0,0,1,5,489899
201606,34,119000,029,    ,00000 ,18670 ,1603 ,408,35620, , ,080503329  ,1,2,5,Eagleswood township,1,1,156337,0,0,0,0,0,0,0,0,0
201606,34,120000,019,    ,00000 ,18820 ,4013 ,408,35620, , ,08551      ,1,2,2,East Amwell township,0,0,0,0,0,0,0,0,0,0,0,0
201606,34,121000,023,    ,00000 ,19000 ,47512 ,408,35620, , ,08816      ,1,2,2,East Brunswick township,0,0,0,0,0,0,0,0,0,0,0,0
201606,34,122000,015,    ,00000 ,19180 ,9555 ,428,37980, , ,08056      ,1,2,2,East Greenwich township,0,0,0,0,0,0,0,0,0,0,0,0
201606,34,123000,027,    ,00000 ,19210 ,11157 ,408,35620, , ,07936      ,1,2,5,East Hanover township,3,3,657391,0,0,0,0,0,0,0,0,0
201606,34,124000,017,1250,19360 ,19360 ,2406 ,408,35620, , ,07029      ,1,2,1,East Newark borough,0,0,0,0,0,0,0,0,0,0,0,0
201606,34,125000,013,1260,19390 ,19390 ,64270 ,408,35620, , ,07019      ,1,2,2,East Orange,0,0,0,0,0,0,1,3,10800000,0,0,0
201606,34,126000,003,1280,19510 ,19510 ,8913 ,408,35620, , ,07073      ,1,2,5,East Rutherford borough,1,1,184075,0,0,0,0,0,0,1,7,101899
201606,34,127000,021,    ,00000 ,19780 ,27190 ,408,45940, , ,08520      ,1,2,2,East Windsor township,2,2,324000,0,0,0,0,0,0,0,0,20000
201606,34,128000,005,    ,00000 ,18790 ,6069 ,428,37980, , ,08060      ,1,2,2,Eastampton township,0,0,0,0,0,0,0,0,0,0,0,0
201606,34,129000,025,1290,19840 ,19840 ,12709 ,408,35620, , ,07724      ,1,2,2,Eatontown borough,0,0,0,0,0,0,0,0,0,0,0,0
201606,34,130000,005,    ,00000 ,20050 ,8881 ,428,37980, , ,08010      ,1,2,2,Edgewater Park township,5,5,597000,0,0,0,0,0,0,0,0,0
201606,34,131000,003,1310,20020 ,20020 ,11513 ,408,35620, , ,07020      ,1,2,2,Edgewater borough,0,0,0,2,4,1489200,0,0,0,0,0,0
201606,34,132000,023,    ,00000 ,20230 ,99967 ,408,35620, , ,08817      ,1,2,2,Edison township,6,6,1374600,0,0,0,0,0,0,0,0,0
201606,34,133000,001,1320,20350 ,20350 ,4243 ,428,12100, , ,08215      ,1,2,5,Egg Harbor City,2,2,168096,0,0,0,0,0,0,0,0,0
201606,34,134000,001,    ,00000 ,20290 ,43323 ,428,12100, , ,082348321  ,1,2,2,Egg Harbor township,2,2,215000,0,0,0,0,0,0,0,0,0
201606,34,135000,039,1330,21000 ,21000 ,124969 ,408,35620, , ,07201      ,1,2,5,Elizabeth,0,0,0,3,6,367714,0,0,0,1,8,456452
201606,34,136000,015,    ,00000 ,21060 ,4216 ,428,37980, , ,08343      ,1,2,1,Elk township,8,8,1038200,0,0,0,0,0,0,0,0,0
201606,34,137000,033,1350,21240 ,21240 ,1395 ,428,37980, , ,08318      ,1,2,1,Elmer borough,0,0,0,0,0,0,0,0,0,0,0,0
201606,34,138000,003,1360,21300 ,21300 ,19403 ,408,35620, , ,07407      ,1,2,5,Elmwood Park borough,2,2,202697,0,0,0,0,0,0,0,0,0
201606,34,139000,033,    ,00000 ,21330 ,1036 ,428,37980, , ,08079      ,1,2,4,Elsinboro township,0,0,0,0,0,0,0,0,0,0,0,0
201606,34,140000,003,1380,21450 ,21450 ,7401 ,408,35620, , ,07630      ,1,2,5,Emerson borough,1,1,242946,0,0,0,0,0,0,1,5,508467
201606,34,141000,003,1390,21480 ,21480 ,27147 ,408,35620, , ,07631      ,1,2,2,Englewood,1,1,900000,0,0,0,0,0,0,0,0,0
201606,34,142000,003,1400,21510 ,21510 ,5281 ,408,35620, , ,07632      ,1,2,2,Englewood Cliffs borough,11,11,1191500,0,0,0,0,0,0,0,0,0
201606,34,143000,025,1410,21570 ,21570 ,1847 ,408,35620, , ,07726      ,1,2,2,Englishtown borough,0,0,0,0,0,0,0,0,0,0,0,0
201606,34,145000,013,1440,21840 ,21840 ,2113 ,408,35620, , ,07021      ,1,2,2,Essex Fells borough,1,1,42300,0,0,0,0,0,0,0,0,0
201606,34,146000,001,1450,21870 ,21870 ,1735 ,428,12100, , ,08319      ,1,2,2,Estell Manor,0,0,0,0,0,0,0,0,0,0,0,0
201606,34,147000,005,    ,00000 ,22110 ,45538 ,428,37980, , ,08053      ,1,2,2,Evesham township,1,1,165000,0,0,0,0,0,0,0,0,0
201606,34,148000,021,    ,00000 ,22185 ,35790 ,408,45940, , ,08618      ,1,2,2,Ewing township,0,0,1900,0,0,0,0,0,0,0,0,0
201606,34,149000,025,1460,22440 ,22440 ,6121 ,408,35620, , ,07701      ,1,2,2,Fair Haven borough,5,5,1915450,0,0,0,0,0,0,0,0,0
201606,34,150000,003,1470,22470 ,22470 ,32457 ,408,35620, , ,07410      ,1,2,5,Fair Lawn borough,1,1,210579,0,0,0,0,0,0,1,5,306150
201606,34,151000,011,    ,00000 ,22350 ,6295 ,428,47220, , ,08302      ,1,2,5,Fairfield township,0,0,0,0,0,0,0,0,0,0,0,0
201606,34,152000,013,    ,00000 ,22385 ,7466 ,408,35620, , ,07006      ,1,2,2,Fairfield township,0,0,0,0,0,0,0,0,0,0,0,0
201606,34,153000,003,1490,22560 ,22560 ,13835 ,408,35620, , ,07022      ,1,2,2,Fairview borough,0,0,0,2,4,796500,0,0,0,0,0,0
201606,34,154000,039,1510,22860 ,22860 ,7318 ,408,35620, , ,070231397  ,1,2,2,Fanwood borough,0,0,0,0,0,0,0,0,0,0,0,0
201606,34,155000,035,1520,22890 ,22890 ,919 ,408,35620, , ,07931      ,1,2,1,Far Hills borough,0,0,0,0,0,0,0,0,0,0,0,0
201606,34,156000,025,1530,22950 ,22950 ,1329 ,408,35620, , ,077271202  ,1,2,2,Farmingdale borough,0,0,0,0,0,0,0,0,0,0,0,0
201606,34,157000,005,1540,23250 ,23250 ,540 ,428,37980, , ,08505      ,1,2,2,Fieldsboro borough,0,0,0,0,0,0,0,0,0,0,0,0
201606,34,158000,019,1570,23700 ,23700 ,4581 ,408,35620, , ,08822      ,1,2,5,Flemington borough,1,1,72786,0,0,0,0,0,0,2,10,406790
201606,34,159000,005,    ,00000 ,23850 ,12109 ,428,37980, , ,08518      ,1,2,5,Florence township,3,3,368542,0,0,0,0,0,0,0,0,0
201606,34,160000,027,1590,23910 ,23910 ,11696 ,408,35620, , ,07932      ,1,2,2,Florham Park borough,2,2,1040000,0,0,0,0,0,0,0,0,0
201606,34,161000,001,1600,23940 ,23940 ,1885 ,428,12100, , ,08037      ,1,2,2,Folsom borough,0,0,0,0,0,0,0,0,0,0,0,0
201606,34,162000,003,1640,24420 ,24420 ,35345 ,408,35620, , ,07024      ,1,2,2,Fort Lee borough,2,2,741000,2,4,851000,0,0,0,0,0,0
201606,34,163000,037,    ,00000 ,24810 ,5565 ,408,35620, , ,078222023  ,1,2,5,Frankford township,2,2,623009,0,0,0,0,0,0,0,0,0
201606,34,164000,003,1670,24990 ,24990 ,10590 ,408,35620, , ,07417      ,1,2,2,Franklin Lakes borough,0,0,4100,0,0,0,0,0,0,0,0,0
201606,34,165000,037,1650,24930 ,24930 ,5045 ,408,35620, , ,07416      ,1,2,2,Franklin borough,0,0,0,0,0,0,0,0,0,0,0,0
201606,34,166000,015,    ,00000 ,24840 ,16820 ,428,37980, , ,08322      ,1,2,2,Franklin township,1,1,106500,0,0,0,0,0,0,0,0,0
201606,34,167000,019,    ,00000 ,24870 ,3195 ,408,35620, , ,08867      ,1,2,1,Franklin township,0,0,0,0,0,0,0,0,0,0,0,0
201606,34,168000,035,    ,00000 ,24900 ,62300 ,408,35620, , ,08873      ,1,2,4,Franklin township,0,0,0,0,0,0,0,0,0,0,0,0
201606,34,169000,041,    ,00000 ,24960 ,3176 ,408,10900, , ,08808      ,1,2,1,Franklin township,0,0,0,0,0,0,0,0,0,0,0,0
201606,34,170000,037,    ,00000 ,25140 ,3437 ,408,35620, , ,07860      ,1,2,2,Fredon township,0,0,0,0,0,0,0,0,0,0,0,0
201606,34,171000,025,1690,25200 ,25200 ,12052 ,408,35620, , ,07728      ,1,2,2,Freehold borough,1,1,143000,0,0,0,0,0,0,0,0,0
201606,34,172000,025,    ,00000 ,25230 ,36184 ,408,35620, , ,077283099  ,1,2,5,Freehold township,0,0,0,0,0,0,0,0,0,0,0,0
201606,34,173000,041,    ,00000 ,25320 ,2230 ,408,10900, , ,07825      ,1,2,5,Frelinghuysen township,0,0,0,0,0,0,0,0,0,0,0,0
201606,34,174000,019,1700,25350 ,25350 ,1373 ,408,35620, , ,08825      ,1,2,2,Frenchtown borough,0,0,0,0,0,0,0,0,0,0,0,0
201606,34,175000,001,    ,00000 ,25560 ,37349 ,428,12100, , ,08201      ,1,2,2,Galloway township,1,1,250000,0,0,0,0,0,0,0,0,0
201606,34,176000,003,1710,25770 ,25770 ,30487 ,408,35620, , ,07026      ,1,2,2,Garfield,0,0,0,0,0,0,0,0,0,0,0,0
201606,34,177000,039,1720,25800 ,25800 ,4226 ,408,35620, , ,07027      ,1,2,5,Garwood borough,3,3,352047,0,0,0,0,0,0,1,5,178004
201606,34,178000,007,1730,26070 ,26070 ,2274 ,428,37980, , ,08026      ,1,2,3,Gibbsboro borough,0,0,0,0,0,0,0,0,0,0,0,0
201606,34,179000,015,1750,26340 ,26340 ,18579 ,428,37980, , ,08028      ,1,2,2,Glassboro borough,2,2,222200,0,0,0,0,0,0,0,0,0
201606,34,180000,019,1770,26550 ,26550 ,1704 ,408,35620, , ,08826      ,1,2,2,Glen Gardner borough,0,0,0,0,0,0,0,0,0,0,0,0
201606,34,181000,013,1780,26610 ,26610 ,7527 ,408,35620, , ,07028      ,1,2,5,Glen Ridge borough,1,1,46479,0,0,0,0,0,0,0,0,0
201606,34,182000,003,1790,26640 ,26640 ,11601 ,408,35620, , ,07452      ,1,2,5,Glen Rock borough,2,2,595818,0,0,0,0,0,0,0,0,0
201606,34,183000,007,1800,26820 ,26820 ,11456 ,428,37980, , ,08030      ,1,2,5,Gloucester City,0,0,0,0,0,0,0,0,0,0,0,0
201606,34,185000,007,    ,00000 ,26760 ,64634 ,428,37980, , ,08012      ,1,2,5,Gloucester township,0,0,0,0,0,0,0,0,0,1,5,365442
201606,34,186000,035,    ,00000 ,27510 ,7203 ,408,35620, , ,08812      ,1,2,4,Green Brook township,0,0,0,0,0,0,0,0,0,0,0,0
201606,34,187000,037,    ,00000 ,27420 ,3601 ,408,35620, , ,07879      ,1,2,2,Green township,1,1,175300,0,0,0,0,0,0,0,0,0
201606,34,188000,011,    ,00000 ,28170 ,804 ,428,47220, , ,08323      ,1,2,5,Greenwich township,0,0,0,0,0,0,0,0,0,0,0,0
201606,34,189000,015,    ,00000 ,28185 ,4899 ,428,37980, , ,08027      ,1,2,5,Greenwich township,1,1,114086,0,0,0,0,0,0,0,0,0
201606,34,190000,041,    ,00000 ,28260 ,5712 ,408,10900, , ,08802      ,1,2,2,Greenwich township,0,0,0,0,0,0,0,0,0,0,0,0
201606,34,191000,017,1880,28650 ,28650 ,11176 ,408,35620, , ,07093      ,1,2,1,Guttenberg town,0,0,0,0,0,0,0,0,0,0,0,0
201606,34,192000,003,1890,28680 ,28680 ,43010 ,408,35620, , ,07601      ,1,2,5,Hackensack,1,1,142296,0,0,0,0,0,0,1,6,225268
201606,34,193000,041,1900,28710 ,28710 ,9724 ,408,10900, , ,07840      ,1,2,5,Hackettstown town,3,3,455645,0,0,0,0,0,0,2,10,431787
201606,34,194000,007,1920,28800 ,28800 ,7473 ,428,37980, , ,08035      ,1,2,2,Haddon Heights borough,1,1,253489,0,0,0,0,0,0,0,0,0
201606,34,195000,007,    ,00000 ,28740 ,14707 ,428,37980, , ,08108      ,1,2,2,Haddon township,0,0,0,0,0,0,0,0,0,0,0,0
201606,34,196000,007,1910,28770 ,28770 ,11593 ,428,37980,2, ,08035      ,1,2,5,Haddonfield borough,2,2,615992,0,0,0,0,0,0,0,0,0
201606,34,197000,005,    ,00000 ,29010 ,6110 ,428,37980, , ,08036      ,1,2,2,Hainesport township,1,1,82300,0,0,0,0,0,0,0,0,0
201606,34,198000,031,1940,29070 ,29070 ,8318 ,408,35620, , ,07508      ,1,2,2,Haledon borough,0,0,0,0,0,0,0,0,0,0,0,0
201606,34,199000,037,1950,29220 ,29220 ,3277 ,408,35620, , ,07419      ,1,2,1,Hamburg borough,0,0,0,0,0,0,0,0,0,0,0,0
201606,34,200000,001,    ,00000 ,29280 ,26503 ,428,12100, , ,083301870  ,1,2,2,Hamilton township,5,5,385520,0,0,0,0,0,0,0,0,0
201606,34,201000,021,    ,00000 ,29310 ,88464 ,408,45940, , ,08609      ,1,2,2,Hamilton township,4,4,694214,0,0,0,0,0,0,0,0,0
201606,34,202000,001,1970,29430 ,29430 ,14791 ,428,12100, ,1,08037      ,1,2,4,Hammonton town,0,0,0,0,0,0,0,0,0,0,0,0
201606,34,203000,019,1980,29460 ,29460 ,1401 ,408,35620, , ,08827      ,1,2,2,Hampton borough,0,0,0,0,0,0,0,0,0,0,0,0
201606,34,204000,037,    ,00000 ,29490 ,5196 ,408,35620, , ,07860      ,1,2,2,Hampton township,0,0,0,0,0,0,0,0,0,0,0,0
201606,34,205000,027,    ,00000 ,29550 ,13712 ,408,35620, , ,07981      ,1,2,5,Hanover township,3,3,570996,0,0,0,0,0,0,0,0,0
201606,34,206000,027,    ,00000 ,29700 ,3838 ,408,35620, , ,079762012  ,1,2,4,Harding township,0,0,0,0,0,0,0,0,0,0,0,0
201606,34,207000,041,    ,00000 ,29820 ,1696 ,408,10900, , ,08802      ,1,2,2,Hardwick township,0,0,0,0,0,0,0,0,0,0,0,0
201606,34,208000,037,    ,00000 ,29850 ,8213 ,408,35620, , ,07460      ,1,2,2,Hardyston township,0,0,0,0,0,0,0,0,0,0,0,0
201606,34,209000,041,    ,00000 ,30090 ,2667 ,408,10900, , ,08802      ,1,2,2,Harmony township,0,0,0,0,0,0,0,0,0,0,0,0
201606,34,210000,003,2020,30150 ,30150 ,4664 ,408,35620, , ,07640      ,1,2,5,Harrington Park borough,1,1,293592,0,0,0,0,0,0,0,0,0
201606,34,211000,017,2030,30210 ,30210 ,13620 ,408,35620, , ,07029      ,1,2,2,Harrison town,0,0,0,1,2,250000,0,0,0,0,0,0
201606,34,212000,015,    ,00000 ,30180 ,12417 ,428,37980, , ,08062      ,1,2,2,Harrison township,1,1,103000,0,0,0,0,0,0,0,0,0
201606,34,213000,029,2040,30390 ,30390 ,337 ,408,35620, , ,08008      ,1,2,1,Harvey Cedars borough,0,0,0,0,0,0,0,0,0,0,0,0
201606,34,214000,003,2050,30420 ,30420 ,11842 ,408,35620, , ,07604      ,1,2,5,Hasbrouck Heights borough,0,0,0,0,0,0,0,0,0,0,0,0
201606,34,215000,003,2060,30540 ,30540 ,3382 ,408,35620, , ,07641      ,1,2,2,Haworth borough,1,1,500000,0,0,0,0,0,0,0,0,0
201606,34,216000,031,2070,30570 ,30570 ,18791 ,408,35620, , ,07506      ,1,2,2,Hawthorne borough,0,0,0,0,0,0,0,0,0,0,0,0
201606,34,217000,025,    ,00000 ,30690 ,20334 ,408,35620, , ,07730      ,1,2,5,Hazlet township,1,1,106400,0,0,0,0,0,0,0,0,0
201606,34,218000,023,2090,30840 ,30840 ,2178 ,408,35620, , ,08828      ,1,2,2,Helmetta borough,0,0,0,0,0,0,0,0,0,0,0,0
201606,34,219000,007,2160,32220 ,32220 ,870 ,428,37980, , ,08037      ,1,2,2,Hi-Nella borough,0,0,0,0,0,0,0,0,0,0,0,0
201606,34,220000,019,2100,31320 ,31320 ,3648 ,408,35620, , ,08829      ,1,2,2,High Bridge borough,0,0,0,0,0,0,0,0,0,0,0,0
201606,34,221000,023,2120,31470 ,31470 ,13982 ,408,35620, , ,08904      ,1,2,5,Highland Park borough,9,9,1000476,0,0,0,0,0,0,0,0,0
201606,34,222000,025,2130,31500 ,31500 ,5005 ,408,35620, , ,07732      ,1,2,5,Highlands borough,2,2,292412,0,0,0,0,0,0,0,0,0
201606,34,223000,021,2140,31620 ,31620 ,5494 ,408,45940, , ,08520      ,1,2,2,Hightstown borough,0,0,0,0,0,0,0,0,0,0,0,0
201606,34,224000,035,    ,00000 ,31890 ,38303 ,408,35620, , ,08844      ,1,2,5,Hillsborough township,8,8,1306742,0,0,0,0,0,0,1,12,609016
201606,34,225000,003,2150,31920 ,31920 ,10219 ,408,35620, , ,07642      ,1,2,5,Hillsdale borough,0,0,0,0,0,0,0,0,0,0,0,0
201606,34,226000,039,    ,00000 ,31980 ,21404 ,408,35620, , ,07205      ,1,2,5,Hillside township,0,0,0,1,2,202875,0,0,0,0,0,0
201606,34,227000,003,2180,32310 ,32310 ,4078 ,408,35620, , ,07423      ,1,2,2,Ho-Ho-Kus borough,0,0,0,0,0,0,0,0,0,0,0,0
201606,34,228000,017,2170,32250 ,32250 ,50005 ,408,35620, , ,070304585  ,1,2,2,Hoboken,0,0,0,0,0,0,0,0,0,1,7,1250000
201606,34,229000,019,    ,00000 ,32460 ,5291 ,408,35620, , ,08802      ,1,2,2,Holland township,0,0,0,0,0,0,0,0,0,0,0,0
201606,34,230000,025,    ,00000 ,32640 ,16773 ,408,35620, , ,07733      ,1,2,5,Holmdel township,3,3,529486,0,0,0,0,0,0,0,0,0
201606,34,231000,037,2220,32910 ,32910 ,15147 ,408,35620, , ,07843      ,1,2,5,Hopatcong borough,1,1,176706,0,0,0,0,0,0,0,0,0
201606,34,232000,041,    ,00000 ,33060 ,1952 ,408,10900, , ,07844      ,1,2,1,Hope township,0,0,0,0,0,0,0,0,0,0,0,0
201606,34,233000,021,2240,33150 ,33150 ,1922 ,408,45940, , ,08037      ,1,2,2,Hopewell borough,0,0,0,0,0,0,0,0,0,0,0,0
201606,34,234000,011,    ,00000 ,33120 ,4571 ,428,47220, , ,08302      ,1,2,5,Hopewell township,1,1,122030,0,0,0,0,0,0,0,0,0
201606,34,235000,021,    ,00000 ,33180 ,17304 ,408,45940, , ,08560      ,1,2,5,Hopewell township,2,2,708284,0,0,0,0,0,0,0,0,0
201606,34,236000,025,    ,00000 ,33300 ,51075 ,408,35620, , ,07731      ,1,2,2,Howell township,5,5,698080,0,0,0,0,0,0,0,0,0
201606,34,239000,041,    ,00000 ,33930 ,5662 ,408,10900, , ,07838      ,1,2,5,Independence township,1,1,289434,0,0,0,0,0,0,0,0,0
201606,34,240000,025,2260,34200 ,34200 ,820 ,408,35620, , ,07712      ,1,2,1,Interlaken borough,0,0,0,0,0,0,0,0,0,0,0,0
201606,34,241000,013,    ,00000 ,34450 ,53926 ,408,35620, , ,071112434  ,1,2,2,Irvington township,0,0,0,0,0,0,0,0,0,0,0,0
201606,34,242000,029,2280,34530 ,34530 ,1673 ,408,35620, , ,08732      ,1,2,2,Island Heights borough,0,0,0,0,0,0,0,0,0,0,0,0
201606,34,243000,029,    ,00000 ,34680 ,54856 ,408,35620, , ,08527      ,1,2,2,Jackson township,3,3,686000,0,0,0,0,0,0,0,0,0
201606,34,244000,023,2290,34890 ,34890 ,5915 ,408,35620, , ,08831      ,1,2,1,Jamesburg borough,0,0,0,0,0,0,0,0,0,0,0,0
201606,34,245000,027,    ,00000 ,34980 ,21314 ,408,35620, , ,07849      ,1,2,2,Jefferson township,0,0,0,0,0,0,0,0,0,0,0,0
201606,34,246000,017,2300,36000 ,36000 ,247597 ,408,35620, ,1,07302      ,1,2,2,Jersey City,6,6,450530,2,4,260000,0,0,0,0,0,600000
201606,34,247000,025,2320,36480 ,36480 ,10105 ,408,35620, , ,07734      ,1,2,5,Keansburg borough,1,1,245889,0,0,0,0,0,0,0,0,0
201606,34,248000,017,2330,36510 ,36510 ,40684 ,408,35620, , ,07032      ,1,2,5,Kearny town,0,0,0,0,0,0,0,0,0,0,0,0
201606,34,249000,039,2350,36690 ,36690 ,7914 ,408,35620, , ,07033      ,1,2,2,Kenilworth borough,1,1,161900,0,0,0,0,0,0,0,0,0
201606,34,250000,025,2370,36810 ,36810 ,7240 ,408,35620, , ,07735      ,1,2,2,Keyport borough,0,0,0,0,0,0,0,0,0,0,0,0
201606,34,251000,019,    ,00000 ,37065 ,3845 ,408,35620, , ,088030199  ,1,2,5,Kingwood township,2,2,489319,0,0,0,0,0,0,0,0,0
201606,34,252000,027,2400,37110 ,37110 ,10248 ,408,35620, , ,07403      ,1,2,5,Kinnelon borough,2,2,616267,0,0,0,0,0,0,0,0,0
201606,34,253000,041,    ,00000 ,37320 ,3055 ,408,10900, , ,07832      ,1,2,2,Knowlton township,0,0,0,0,0,0,0,0,0,0,0,0
201606,34,254000,029,    ,00000 ,37380 ,27644 ,408,35620, , ,08731      ,1,2,5,Lacey township,6,6,1062868,0,0,0,0,0,0,0,0,0
201606,34,255000,037,    ,00000 ,37440 ,2538 ,408,35620, , ,07848      ,1,2,2,Lafayette township,0,0,0,0,0,0,0,0,0,0,0,0
201606,34,480000,025,2410,37560 ,37560 ,1759 ,408,35620, , ,077190569  ,1,2,5,Lake Como borough,1,1,68560,0,0,0,0,0,0,0,0,0
201606,34,256000,029,2420,37770 ,37770 ,2654 ,408,35620, , ,08733      ,1,2,1,Lakehurst borough,0,0,0,0,0,0,0,0,0,0,0,0
201606,34,257000,029,    ,00000 ,38550 ,92843 ,408,35620, ,1,08701      ,1,2,2,Lakewood township,39,39,4940625,1,2,250000,0,0,0,0,0,0
201606,34,258000,019,2460,38610 ,38610 ,3906 ,408,35620, , ,08530      ,1,2,2,Lambertville,0,0,0,0,0,0,0,0,0,0,0,0
201606,34,259000,007,2480,39210 ,39210 ,1908 ,428,37980, , ,08021      ,1,2,5,Laurel Springs borough,0,0,0,0,0,0,0,0,0,0,0,0
201606,34,260000,029,2500,39390 ,39390 ,1875 ,408,35620, , ,08735      ,1,2,2,Lavallette borough,1,1,290500,0,0,0,0,0,0,0,0,0
201606,34,261000,007,2510,39420 ,39420 ,2945 ,428,37980, , ,08045      ,1,2,1,Lawnside borough,0,0,0,0,0,0,0,0,0,0,0,0
201606,34,262000,011,    ,00000 ,39450 ,3290 ,428,47220, , ,08311      ,1,2,1,Lawrence township,0,0,0,0,0,0,0,0,0,0,0,0
201606,34,263000,021,    ,00000 ,39510 ,33472 ,408,45940, , ,08648      ,1,2,2,Lawrence township,1,1,1100000,0,0,0,0,0,0,0,0,0
201606,34,264000,019,2530,39630 ,39630 ,1358 ,408,35620, , ,08833      ,1,2,5,Lebanon borough,0,0,0,0,0,0,0,0,0,0,0,0
